region_id,C15_17F_EO_M_O_E_T,C15_17F_EO_M_LPENS,C15_17F_EO_M_T,C15_17F_O_EVWW_M_EO,C15_17F_O_EVWW_M_O_EVWW,C15_17F_O_EVWW_M_O_ENWNA,C15_17F_O_EVWW_M_O_PENS,C15_17F_O_EVWW_M_O_E_T,C15_17F_O_EVWW_M_LPENS,C15_17F_O_EVWW_M_T,C15_17F_O_ENWNA_M_EO,C15_17F_O_ENWNA_M_O_EVWW,C15_17F_O_ENWNA_M_O_ENWNA,C15_17F_O_ENWNA_M_O_PENS,C15_17F_O_ENWNA_M_O_E_T,C15_17F_O_ENWNA_M_LPENS,C15_17F_O_ENWNA_M_T,C15_17F_O_PENS_M_EO,C15_17F_O_PENS_M_O_EVWW,C15_17F_O_PENS_M_O_ENWNA,C15_17F_O_PENS_M_O_PENS,C15_17F_O_PENS_M_O_E_T,C15_17F_O_PENS_M_LPENS,C15_17F_O_PENS_M_T,C15_17F_O_E_Tot_M_EO,C15_17F_O_E_Tot_M_O_EVWW,C15_17F_O_E_Tot_M_O_ENWNA,C15_17F_O_E_Tot_M_O_PENS,C15_17F_O_E_Tot_M_O_E_T,C15_17F_O_E_Tot_M_LPENS,C15_17F_O_E_Tot_M_T,C15_17F_LPENS_M_EO,C15_17F_LPENS_M_O_EVWW,C15_17F_LPENS_M_O_ENWNA,C15_17F_LPENS_M_O_PENS,C15_17F_LPENS_M_O_E_T,C15_17F_LPENS_M_LPENS,C15_17F_LPENS_M_T,C15_17F_Tot_M_EO,C15_17F_Tot_M_O_EVWW,C15_17F_Tot_M_O_ENWNA,C15_17F_Tot_M_O_PENS,C15_17F_Tot_M_O_E_T,C15_17F_Tot_M_LPENS,C15_17F_Tot_M_T,C18_20F_EO_M_EO,C18_20F_EO_M_O_EVWW,C18_20F_EO_M_O_ENWNA,C18_20F_EO_M_O_PENS,C18_20F_EO_M_O_E_T,C18_20F_EO_M_LPENS,C18_20F_EO_M_T,C18_20F_O_EVWW_M_EO,C18_20F_O_EVWW_M_O_EVWW,C18_20F_O_EVWW_M_O_ENWNA,C18_20F_O_EVWW_M_O_PENS,C18_20F_O_EVWW_M_O_E_T,C18_20F_O_EVWW_M_LPENS,C18_20F_O_EVWW_M_T,C18_20F_O_ENWNA_M_EO,C18_20F_O_ENWNA_M_O_EVWW,C18_20F_O_ENWNA_M_O_ENWNA,C18_20F_O_ENWNA_M_O_PENS,C18_20F_O_ENWNA_M_O_E_T,C18_20F_O_ENWNA_M_LPENS,C18_20F_O_ENWNA_M_T,C18_20F_O_PENS_M_EO,C18_20F_O_PENS_M_O_EVWW,C18_20F_O_PENS_M_O_ENWNA,C18_20F_O_PENS_M_O_PENS,C18_20F_O_PENS_M_O_E_T,C18_20F_O_PENS_M_LPENS,C18_20F_O_PENS_M_T,C18_20F_O_E_Tot_M_EO,C18_20F_O_E_Tot_M_O_EVWW,C18_20F_O_E_Tot_M_O_ENWNA,C18_20F_O_E_Tot_M_O_PENS,C18_20F_O_E_Tot_M_O_E_T,C18_20F_O_E_Tot_M_LPENS,C18_20F_O_E_Tot_M_Tot,C18_20F_LPENS_M_EO,C18_20F_LPENS_M_O_EVWW,C18_20F_LPENS_M_O_ENWNA,C18_20F_LPENS_M_O_PENS,C18_20F_LPENS_M_O_E_T,C18_20F_LPENS_M_LPENS,C18_20F_LPENS_M_T,C18_20F_Tot_M_EO,C18_20F_Tot_M_O_EVWW,C18_20F_Tot_M_O_ENWNA,C18_20F_Tot_M_O_PENS,C18_20F_Tot_M_O_E_T,C18_20F_Tot_M_LPENS,C18_20F_Tot_M_T,C21_24F_EO_M_EO,C21_24F_EO_M_O_EVWW,C21_24F_EO_M_O_ENWNA,C21_24F_EO_M_O_PENS,C21_24F_EO_M_O_E_T,C21_24F_EO_M_LPENS,C21_24F_EO_M_T,C21_24F_O_EVWW_M_EO,C21_24F_O_EVWW_M_O_EVWW,C21_24F_O_EVWW_M_O_ENWNA,C21_24F_O_EVWW_M_O_PENS,C21_24F_O_EVWW_M_O_E_T,C21_24F_O_EVWW_M_LPENS,C21_24F_O_EVWW_M_T,C21_24F_O_ENWNA_M_EO,C21_24F_O_ENWNA_M_O_EVWW,C21_24F_O_ENWNA_M_O_ENWNA,C21_24F_O_ENWNA_M_O_PENS,C21_24F_O_ENWNA_M_O_E_T,C21_24F_O_ENWNA_M_LPENS,C21_24F_O_ENWNA_M_T,C21_24F_O_PENS_M_EO,C21_24F_O_PENS_M_O_EVWW,C21_24F_O_PENS_M_O_ENWNA,C21_24F_O_PENS_M_O_PENS,C21_24F_O_PENS_M_O_E_T,C21_24F_O_PENS_M_LPENS,C21_24F_O_PENS_M_T,C21_24F_O_E_Tot_M_EO,C21_24F_O_E_Tot_M_O_EVWW,C21_24F_O_E_Tot_M_O_ENWNA,C21_24F_O_E_Tot_M_O_PENS,C21_24F_O_E_Tot_M_O_E_T,C21_24F_O_E_Tot_M_LPENS,C21_24F_O_E_Tot_M_T,C21_24F_LPENS_M_EO,C21_24F_LPENS_M_O_EVWW,C21_24F_LPENS_M_O_ENWNA,C21_24F_LPENS_M_O_PENS,C21_24F_LPENS_M_O_E_T,C21_24F_LPENS_M_LPENS,C21_24F_LPENS_M_T,C21_24F_Tot_M_EO,C21_24F_Tot_M_O_EVWW,C21_24F_Tot_M_O_ENWNA,C21_24F_Tot_M_O_PENS,C21_24F_Tot_M_O_E_T,C21_24F_Tot_M_LPENS,C21_24F_Tot_M_T,TCF_EO_M_EO,TCF_EO_M_O_EVWW,TCF_EO_M_O_ENWNA,TCF_EO_M_O_PENS,TCF_EO_M_O_E_T,TCF_EO_M_LPENS,TCF_EO_M_T,TCF_O_EVWW_M_EO,TCF_O_EVWW_M_O_EVWW,TCF_O_EVWW_M_O_ENWNA,TCF_O_EVWW_M_O_PENS,TCF_O_EVWW_M_O_E_T,TCF_O_EVWW_M_LPENS,TCF_O_EVWW_M_T,TCF_O_ENWNA_M_EO,TCF_O_ENWNA_M_O_EVWW,TCF_O_ENWNA_M_O_ENWNA,TCF_O_ENWNA_M_O_PENS,TCF_O_ENWNA_M_O_E_T,TCF_O_ENWNA_M_LPENS,TCF_O_ENWNA_M_T,TCF_O_PENS_M_EO,TCF_O_PENS_M_O_EVWW,TCF_O_PENS_M_O_ENWNA,TCF_O_PENS_M_O_PENS,TCF_O_PENS_M_O_E_T,TCF_O_PENS_M_LPENS,TCF_O_PENS_M_T,TCF_O_E_Tot_M_EO,TCF_O_E_Tot_M_O_EVWW,TCF_O_E_Tot_M_O_ENWNA,TCF_O_E_Tot_M_O_PENS,TCF_O_E_Tot_M_O_E_T,TCF_O_E_Tot_M_LPENS,TCF_O_E_Tot_M_T,TCF_LPENS_M_EO,TCF_LPENS_M_O_EVWW,TCF_LPENS_M_O_ENWNA,TCF_LPENS_M_O_PENS,TCF_LPENS_M_O_E_T,TCF_LPENS_M_LPENS,TCF_LPENS_M_T,TCF_Tot_M_EO,TCF_Tot_M_O_EVWW,TCF_Tot_M_O_ENWNA,TCF_Tot_M_O_PENS,TCF_Tot_M_O_E_T,TCF_Tot_M_LPENS,TCF_Tot_M_T
POA6064,5,0,344,19,171,23,0,194,0,213,3,42,103,0,145,0,148,3,0,0,3,3,0,6,25,213,126,3,342,0,367,0,0,0,0,0,3,3,364,218,126,3,347,3,714,111,3,0,0,3,0,114,9,96,19,0,115,0,124,0,30,50,0,80,0,80,0,0,0,0,0,0,0,9,126,69,0,195,0,204,0,0,0,0,0,0,0,120,129,69,0,198,0,318,45,3,0,0,3,0,48,3,36,4,0,40,0,43,0,11,34,0,45,0,45,0,0,0,0,0,0,0,3,47,38,0,85,0,88,0,0,0,0,0,0,0,48,50,38,0,88,0,136,2601,90,4,0,94,3,2698,188,1452,152,0,1604,0,1792,18,406,653,0,1059,0,1077,6,3,3,25,31,0,37,212,1861,808,25,2694,0,2906,0,6,0,0,6,17,23,2813,1957,812,25,2794,20,5627
POA6065,18,0,937,29,271,7,0,278,0,307,0,37,29,0,66,0,66,0,0,0,0,0,0,0,29,308,36,0,344,0,373,0,0,0,0,0,0,0,948,326,36,0,362,0,1310,270,8,0,0,8,0,278,12,137,7,0,144,0,156,0,27,17,0,44,0,44,0,0,0,0,0,0,0,12,164,24,0,188,0,200,0,0,0,0,0,0,0,282,172,24,0,196,0,478,88,0,0,0,0,0,88,9,51,3,0,54,3,66,0,6,9,0,15,0,15,0,0,0,0,0,0,0,9,57,12,0,69,3,81,0,0,0,0,0,0,0,97,57,12,0,69,3,169,8534,268,0,0,268,3,8805,330,2305,70,0,2375,8,2713,8,188,173,3,364,0,372,9,4,0,6,10,0,19,347,2497,243,9,2749,8,3104,3,8,3,0,11,6,20,8884,2773,246,9,3028,17,11929
POA6066,18,0,420,26,126,11,0,137,0,163,0,30,38,0,68,0,68,0,0,0,0,0,0,0,26,156,49,0,205,0,231,0,0,0,0,0,0,0,428,174,49,0,223,0,651,150,5,0,0,5,0,155,7,76,3,0,79,0,86,0,15,21,0,36,0,36,3,0,0,0,0,0,3,10,91,24,0,115,0,125,0,0,0,0,0,0,0,160,96,24,0,120,0,280,46,3,0,0,3,0,49,0,39,3,0,42,0,42,0,5,10,0,15,0,15,0,0,0,0,0,0,0,0,44,13,0,57,0,57,0,0,0,0,0,0,0,46,47,13,0,60,0,106,2457,108,4,3,115,0,2572,135,892,71,0,963,6,1104,16,162,221,0,383,0,399,6,3,0,9,12,0,18,157,1057,292,9,1358,6,1521,0,3,0,0,3,6,9,2614,1168,296,12,1476,12,4102
POA6067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5
POA6068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6069,13,0,461,21,62,0,0,62,0,83,0,3,8,0,11,0,11,0,0,0,0,0,0,0,21,65,8,0,73,0,94,0,0,0,0,0,0,0,469,75,8,3,86,0,555,93,3,0,0,3,0,96,8,28,0,0,28,0,36,0,0,9,0,9,0,9,0,0,0,0,0,0,0,8,28,9,0,37,0,45,0,0,0,0,0,0,0,101,31,9,0,40,0,141,34,0,0,0,0,0,34,0,12,0,0,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,12,0,12,0,0,0,0,0,0,0,34,12,0,0,12,0,46,4840,142,0,3,145,0,4985,191,620,12,0,632,0,823,0,34,46,0,80,0,80,0,0,0,6,6,0,6,191,654,58,6,718,0,909,0,7,0,0,7,4,11,5031,803,58,9,870,4,5905
POA6070,5,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,89,5,0,0,5,0,94,42,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,42,28,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,28,644,25,0,0,25,0,669,16,22,0,0,22,0,38,3,0,0,0,0,0,3,0,0,0,0,0,0,0,19,22,0,0,22,0,41,9,0,0,0,0,0,9,672,47,0,0,47,0,719
POA6071,3,0,100,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,97,6,0,0,6,0,103,36,0,0,0,0,0,36,3,3,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,6,0,0,0,0,0,0,0,39,3,0,0,3,0,42,13,0,0,0,0,0,13,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,13,3,0,0,3,0,16,610,14,0,0,14,0,624,15,18,0,0,18,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,18,0,0,18,0,33,4,0,0,0,0,0,4,629,32,0,0,32,0,661
POA6072,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,27,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,10,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,136,0,0,0,0,0,136,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,8,0,0,0,0,0,0,0,144,0,0,0,0,0,144
POA6073,3,0,73,3,3,0,0,3,0,6,3,0,0,0,0,0,3,0,0,0,0,0,0,0,6,3,0,0,3,0,9,0,0,0,0,0,0,0,76,6,0,0,6,0,82,27,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,27,8,0,0,0,0,0,8,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,11,0,0,0,0,0,11,460,14,0,0,14,0,474,9,6,0,0,6,0,15,3,0,0,0,0,0,3,0,0,0,0,0,0,0,12,6,0,0,6,0,18,0,0,0,0,0,0,0,472,20,0,0,20,0,492
POA6074,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,25,6,0,0,0,0,0,6,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,9,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,155,3,0,0,3,0,158,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,161,3,0,0,3,0,164
POA6076,7,0,503,12,23,3,0,26,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,23,3,0,26,0,38,0,0,0,0,0,0,0,508,30,3,0,33,0,541,217,5,0,0,5,0,222,13,22,0,0,22,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,22,0,0,22,0,35,0,0,0,0,0,0,0,230,27,0,0,27,0,257,94,3,0,0,3,0,97,4,7,0,0,7,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,7,0,11,0,0,0,0,0,0,0,98,10,0,0,10,0,108,3432,73,6,0,79,0,3511,117,163,6,0,169,0,286,0,6,3,0,9,0,9,3,0,0,5,5,0,8,120,169,9,5,183,0,303,7,0,0,0,0,0,7,3559,242,15,5,262,0,3821
POA6077,0,0,40,0,4,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,4,0,0,0,0,0,0,0,40,4,0,0,4,0,44,18,0,0,0,0,0,18,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,18,3,0,0,3,0,21,3,0,0,0,0,0,3,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,3,3,0,0,3,0,6,198,3,0,0,3,0,201,6,29,3,0,32,0,38,0,5,3,0,8,0,8,0,0,0,3,3,0,3,6,34,6,3,43,0,49,0,0,0,0,0,0,0,204,37,6,3,46,0,250
POA6078,0,0,28,3,4,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,4,0,7,0,0,0,0,0,0,0,31,4,0,0,4,0,35,10,3,0,0,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,3,0,13,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,139,20,0,0,20,0,159,9,13,0,0,13,0,22,0,3,5,0,8,0,8,0,0,0,0,0,0,0,9,16,5,0,21,0,30,0,0,0,0,0,0,0,148,36,5,0,41,0,189
POA6079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6081,0,0,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,0,0,0,0,0,148,33,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,33,11,0,0,0,0,0,11,0,4,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,4,0,0,0,0,0,0,0,11,4,0,0,4,0,15,956,15,0,6,21,0,977,23,11,0,0,11,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,11,0,0,11,0,34,0,0,0,0,0,0,0,979,26,0,6,32,0,1011
POA6082,3,0,81,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,83,3,0,0,3,0,86,19,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,19,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,545,15,0,0,15,0,560,23,6,0,0,6,0,29,3,0,0,0,0,0,3,3,0,0,0,0,0,3,29,6,0,0,6,0,35,0,0,0,0,0,0,0,574,21,0,0,21,0,595
POA6083,5,0,114,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,115,5,0,0,5,0,120,26,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,26,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,10,611,16,0,0,16,0,627,16,11,0,0,11,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,11,0,0,11,0,27,0,0,0,0,0,0,0,627,27,0,0,27,0,654
POA6084,0,0,158,0,6,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,6,0,0,0,0,0,0,0,158,6,0,0,6,0,164,33,0,0,0,0,0,33,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,33,3,0,0,3,0,36,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,7,1134,23,0,0,23,0,1157,18,30,0,0,30,0,48,0,0,6,0,6,0,6,3,0,0,0,0,0,3,21,30,6,0,36,0,57,3,3,0,0,3,0,6,1158,56,6,0,62,0,1220
POA6090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6100,0,0,117,6,20,3,0,23,0,29,0,4,3,0,7,0,7,0,0,0,0,0,0,0,6,24,6,0,30,0,36,0,0,0,0,0,0,0,123,24,6,0,30,0,153,40,0,0,0,0,0,40,4,11,0,0,11,0,15,0,0,3,0,3,0,3,0,0,0,0,0,0,0,4,11,3,0,14,0,18,0,0,0,0,0,0,0,44,11,3,0,14,0,58,23,3,0,0,3,0,26,0,4,0,0,4,0,4,0,0,3,0,3,0,3,0,0,0,0,0,0,0,0,4,3,0,7,0,7,0,0,0,0,0,0,0,23,7,3,0,10,0,33,934,18,0,0,18,0,952,89,353,14,3,370,0,459,3,46,16,0,62,3,68,0,0,0,0,0,0,0,92,399,30,3,432,3,527,0,0,0,0,0,3,3,1026,417,30,3,450,6,1482
POA6101,4,0,109,8,30,0,0,30,0,38,0,3,10,0,13,0,13,0,0,0,0,0,0,0,8,33,10,0,43,0,51,0,0,0,0,0,0,0,113,37,10,0,47,0,160,30,0,0,0,0,0,30,3,21,3,0,24,0,27,0,4,0,0,4,0,4,3,0,0,0,0,0,3,6,25,3,0,28,0,34,0,0,0,0,0,0,0,36,25,3,0,28,0,64,21,0,0,0,0,0,21,5,7,0,0,7,0,12,0,3,0,0,3,0,3,0,0,0,0,0,0,0,5,10,0,0,10,0,15,0,0,3,0,3,0,3,26,10,3,0,13,0,39,1172,49,0,0,49,0,1221,102,462,17,3,482,9,593,0,79,28,0,107,0,107,6,0,0,12,12,0,18,108,541,45,15,601,9,718,0,0,3,0,3,0,3,1280,590,48,15,653,9,1942
POA6102,0,0,46,5,37,5,0,42,0,47,0,9,5,0,14,0,14,3,0,0,0,0,0,3,8,46,10,0,56,0,64,0,0,0,0,0,0,0,54,46,10,0,56,0,110,16,0,0,0,0,0,16,3,21,0,0,21,0,24,0,5,5,0,10,0,10,0,0,0,0,0,0,0,3,26,5,0,31,0,34,0,0,0,0,0,0,0,19,26,5,0,31,0,50,10,0,0,0,0,0,10,0,11,0,0,11,0,11,0,3,4,0,7,0,7,0,0,0,0,0,0,0,0,14,4,0,18,0,18,0,0,0,0,0,0,0,10,14,4,0,18,0,28,503,30,0,0,30,0,533,58,462,18,0,480,6,544,0,88,46,0,134,0,134,6,0,0,3,3,0,9,64,550,64,3,617,6,687,0,3,6,0,9,0,9,567,583,70,3,656,6,1229
POA6103,6,0,56,9,18,3,0,21,0,30,0,4,3,0,7,0,7,0,0,0,0,0,0,0,9,22,6,0,28,0,37,0,0,0,0,0,0,0,59,25,6,3,34,0,93,18,0,0,0,0,0,18,4,11,3,0,14,0,18,0,6,6,0,12,0,12,0,0,0,0,0,0,0,4,17,9,0,26,0,30,0,0,0,0,0,0,0,22,17,9,0,26,0,48,9,0,0,0,0,0,9,0,10,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,10,0,0,0,0,0,0,0,9,10,0,0,10,0,19,528,21,0,3,24,0,552,60,263,14,0,277,0,337,0,47,42,0,89,0,89,0,0,0,0,0,0,0,60,310,56,0,366,0,426,0,0,0,0,0,0,0,588,331,56,3,390,0,978
POA6104,3,0,118,5,40,3,0,43,0,48,0,8,3,0,11,0,11,0,0,0,0,0,0,0,5,48,6,0,54,0,59,0,0,0,0,0,0,0,120,51,6,0,57,0,177,40,0,0,0,0,0,40,0,20,0,0,20,0,20,0,5,4,0,9,0,9,0,0,0,0,0,0,0,0,25,4,0,29,0,29,0,0,0,0,0,0,0,40,25,4,0,29,0,69,16,3,0,0,3,0,19,0,11,3,0,14,0,14,0,0,3,0,3,0,3,0,0,0,0,0,0,0,0,11,6,0,17,0,17,0,0,0,0,0,0,0,16,14,6,0,20,0,36,1042,35,0,0,35,3,1080,64,442,6,0,448,0,512,0,59,44,0,103,0,103,0,0,0,0,0,0,0,64,501,50,0,551,0,615,4,3,0,0,3,7,14,1110,539,50,0,589,10,1709
POA6105,5,0,114,16,48,3,0,51,0,67,0,6,4,0,10,0,10,0,0,0,0,0,0,0,16,54,7,0,61,0,77,0,0,0,0,0,3,3,125,59,7,0,66,3,194,45,0,0,0,0,0,45,3,23,3,0,26,0,29,0,3,3,0,6,0,6,0,0,0,0,0,0,0,3,26,6,0,32,0,35,0,0,0,0,0,0,0,48,26,6,0,32,0,80,13,0,0,0,0,0,13,3,4,0,0,4,0,7,0,7,0,0,7,0,7,0,0,0,0,0,0,0,3,11,0,0,11,0,14,0,0,0,0,0,0,0,16,11,0,0,11,0,27,1035,47,0,0,47,0,1082,97,591,30,0,621,0,718,0,114,48,0,162,0,162,0,0,0,11,11,0,11,97,705,78,11,794,0,891,0,3,0,0,3,6,9,1132,755,78,11,844,6,1982
