region_id,M_Hbn_in_RM_0_14,M_Hbn_in_RM_15_24,M_Hbn_in_RM_25_34,M_Hbn_in_RM_35_44,M_Hbn_in_RM_45_54,M_Hbn_in_RM_55_64,M_Hbn_in_RM_65_74,M_Hbn_in_RM_75_84,M_Hbn_in_RM_85ov,M_Hbn_in_RM_Tot,M_Ptn_in_DFM_0_14,M_Ptn_in_DFM_15_24,M_Ptn_in_DFM_25_34,M_Ptn_in_DFM_35_44,M_Ptn_in_DFM_45_54,M_Ptn_in_DFM_55_64,M_Ptn_in_DFM_65_74,M_Ptn_in_DFM_75_84,M_Ptn_in_DFM_85ov,M_Ptn_in_DFM_Tot,M_LonePnt_0_14,M_LonePnt_15_24,M_LonePnt_25_34,M_LonePnt_35_44,M_LonePnt_45_54,M_LonePnt_55_64,M_LonePnt_65_74,M_LonePnt_75_84,M_LonePnt_85ov,M_LonePnt_Tot,M_CU15_0_14,M_CU15_15_24,M_CU15_25_34,M_CU15_35_44,M_CU15_45_54,M_CU15_55_64,M_CU15_65_74,M_CU15_75_84,M_CU15_85ov,M_CU_15_Tot,M_DpStu_0_14,M_DpStu_15_24,M_DpStu_25_34,M_DpStu_35_44,M_DpStu_45_54,M_DpStu_55_64,M_DpStu_65_74,M_DpStu_75_84,M_DpStu_85ov,M_DpStu_Tot,M_NDpChl_0_14,M_NDpChl_15_24,M_NDpChl_25_34,M_NDpChl_35_44,M_NDpChl_45_54,M_NDpChl_55_64,M_NDpChl_65_74,M_NDpChl_75_84,M_NDpChl_85ov,M_NDpChl_Tot,M_OthRI_0_14,M_OthRI_15_24,M_OthRI_25_34,M_OthRI_35_44,M_OthRI_45_54,M_OthRI_55_64,M_OthRI_65_74,M_OthRI_75_84,M_OthRI_85ov,M_OthRI_Tot,M_URI_in_FH_0_14,M_URI_in_FH_15_24,M_URI_in_FH_25_34,M_URI_in_FH_35_44,M_URI_in_FH_45_54,M_URI_in_FH_55_64,M_URI_in_FH_65_74,M_URI_in_FH_75_84,M_URI_in_FH_85ov,M_URI_in_FH_Tot,M_GrpH_Mem_0_14,M_GrpH_Mem_15_24,M_GrpH_Mem_25_34,M_GrpH_Mem_35_44,M_GrpH_Mem_45_54,M_GrpH_Mem_55_64,M_GrpH_Mem_65_74,M_GrpH_Mem_75_84,M_GrpH_Mem_85ov,M_GrpH_Mem_Tot,M_LonePsn_0_14,M_LonePsn_15_24,M_LonePsn_25_34,M_LonePsn_35_44,M_LonePsn_45_54,M_LonePsn_55_64,M_LonePsn_65_74,M_LonePsn_75_84,M_LonePsn_85ov,M_LonePsn_Tot,M_Vis_within_Aus_0_14,M_Vis_within_Aus_15_24,M_Vis_within_Aus_25_34,M_Vis_within_Aus_35_44,M_Vis_within_Aus_45_54,M_Vis_within_Aus_55_64,M_Vis_within_Aus_65_74,M_Vis_within_Aus_75_84,M_Vis_within_Aus_85ov,M_Vis_within_Aus_Tot,M_Tot_0_14,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Wife_in_RM_0_14,F_Wife_in_RM_15_24,F_Wife_in_RM_25_34,F_Wife_in_RM_35_44,F_Wife_in_RM_45_54,F_Wife_in_RM_55_64,F_Wife_in_RM_65_74,F_Wife_in_RM_75_84,F_Wife_in_RM_85ov,F_Wife_in_RM_Tot,F_Ptn_in_DFM_0_14,F_Ptn_in_DFM_15_24,F_Ptn_in_DFM_25_34,F_Ptn_in_DFM_35_44,F_Ptn_in_DFM_45_54,F_Ptn_in_DFM_55_64,F_Ptn_in_DFM_65_74,F_Ptn_in_DFM_75_84,F_Ptn_in_DFM_85ov,F_Ptn_in_DFM_Tot,F_LonePnt_0_14,F_LonePnt_15_24,F_LonePnt_25_34,F_LonePnt_35_44,F_LonePnt_45_54,F_LonePnt_55_64,F_LonePnt_65_74,F_LonePnt_75_84,F_LonePnt_85ov,F_LonePnt_Tot,F_CU15_0_14,F_CU15_15_24,F_CU15_25_34,F_CU15_35_44,F_CU15_45_54,F_CU15_55_64,F_CU15_65_74,F_CU15_75_84,F_CU15_85ov,F_CU_15_Tot,F_DpStu_0_14,F_DpStu_15_24,F_DpStu_25_34,F_DpStu_35_44,F_DpStu_45_54,F_DpStu_55_64,F_DpStu_65_74,F_DpStu_75_84,F_DpStu_85ov,F_DpStu_Tot,F_NDpChl_0_14,F_NDpChl_15_24,F_NDpChl_25_34,F_NDpChl_35_44,F_NDpChl_45_54,F_NDpChl_55_64,F_NDpChl_65_74,F_NDpChl_75_84,F_NDpChl_85ov,F_NDpChl_Tot,F_OthRI_0_14,F_OthRI_15_24,F_OthRI_25_34,F_OthRI_35_44,F_OthRI_45_54,F_OthRI_55_64,F_OthRI_65_74,F_OthRI_75_84,F_OthRI_85ov,F_OthRI_Tot,F_URI_in_FH_0_14,F_URI_in_FH_15_24,F_URI_in_FH_25_34,F_URI_in_FH_35_44,F_URI_in_FH_45_54,F_URI_in_FH_55_64,F_URI_in_FH_65_74,F_URI_in_FH_75_84,F_URI_in_FH_85ov,F_URI_in_FH_Tot
POA6150,0,6,147,434,710,736,428,209,63,2733,0,13,53,30,33,20,12,0,0,161,0,0,0,3,13,15,8,4,0,43,1037,0,0,0,0,0,0,0,0,1037,0,643,0,0,0,0,0,0,0,643,0,297,214,43,9,4,0,0,0,567,0,77,37,8,7,5,6,5,0,145,0,61,21,9,7,3,3,0,0,104,0,263,132,25,3,12,5,0,0,440,0,34,42,21,27,32,23,28,20,227,9,26,23,6,5,0,0,0,0,69,1046,1420,669,579,814,827,485,246,83,6169,0,12,202,588,836,706,316,170,31,2861,0,22,64,24,29,29,8,0,0,176,0,7,19,55,117,47,24,11,5,285,934,0,0,0,0,0,0,0,0,934,0,545,0,0,0,0,0,0,0,545,0,249,129,32,10,7,4,0,0,431,0,90,32,6,9,19,11,27,22,216,0,58,14,3,3,4,0,0,0,82
POA6151,0,8,357,607,628,607,307,125,43,2682,0,74,268,120,88,88,19,0,0,657,0,3,3,11,40,11,6,0,3,77,1133,0,0,0,0,0,0,0,0,1133,0,373,0,0,0,0,0,0,0,373,0,152,97,31,16,5,0,0,0,301,0,106,48,9,6,3,3,4,3,182,0,38,38,7,0,3,0,0,0,86,0,197,201,48,30,25,11,0,0,512,0,59,200,179,175,196,110,44,26,989,12,34,35,23,23,9,4,3,0,143,1145,1044,1247,1035,1006,947,460,176,75,7135,0,40,456,700,666,563,246,81,21,2773,0,128,268,111,102,56,21,0,0,686,0,7,31,95,125,62,11,17,14,362,1128,0,0,0,0,0,0,0,0,1128,0,330,0,0,0,0,0,0,0,330,0,128,63,6,12,12,5,0,0,226,0,107,38,5,4,12,17,12,8,203,0,40,18,5,0,3,0,0,0,66
POA6152,0,28,495,787,780,835,458,258,74,3715,0,91,357,149,103,86,34,3,0,823,0,0,5,21,45,44,12,7,3,137,1546,0,0,0,0,0,0,0,0,1546,0,561,0,0,0,0,0,0,0,561,0,297,195,43,46,20,3,0,0,604,0,261,93,18,19,8,6,8,6,419,0,118,63,6,6,4,0,0,0,197,0,371,311,62,28,35,22,9,0,838,0,132,242,183,202,201,110,70,59,1199,31,57,52,14,11,20,14,3,0,202,1577,1916,1813,1283,1240,1253,659,358,142,10241,0,54,657,860,900,769,360,205,34,3839,0,162,352,137,101,75,22,3,0,852,0,22,84,162,225,104,40,40,33,710,1515,0,0,0,0,0,0,0,0,1515,0,524,0,0,0,0,0,0,0,524,0,207,121,29,15,16,5,0,0,393,0,237,98,13,21,20,37,15,14,455,0,97,29,7,5,4,0,0,3,145
POA6153,0,13,291,698,902,910,533,338,108,3793,0,41,169,73,85,57,28,7,0,460,0,0,0,16,30,25,7,9,6,93,1456,0,0,0,0,0,0,0,0,1456,0,593,0,0,0,0,0,0,0,593,0,285,184,42,35,15,0,0,0,561,0,88,58,7,5,6,3,8,3,178,0,34,33,7,0,6,0,0,0,80,0,108,123,24,23,16,11,8,0,313,0,37,83,115,100,104,68,51,34,592,11,27,27,10,19,10,9,4,0,117,1467,1226,968,992,1199,1149,659,425,151,8236,0,24,391,849,989,893,462,262,57,3927,0,80,154,89,81,58,11,0,0,473,0,7,42,126,186,93,29,31,18,532,1350,0,0,0,0,0,0,0,0,1350,0,684,0,0,0,0,0,0,0,684,0,258,133,23,16,15,0,0,0,445,0,114,55,14,14,16,19,15,16,263,0,38,21,5,8,0,0,0,0,72
POA6154,0,3,140,408,417,338,265,233,69,1873,0,17,78,46,34,25,8,0,0,208,0,3,3,5,17,11,6,10,0,55,868,0,0,0,0,0,0,0,0,868,0,308,0,0,0,0,0,0,0,308,0,124,90,31,24,9,0,0,0,278,0,49,15,7,3,3,4,0,6,87,0,10,13,8,3,3,0,0,0,37,0,49,60,13,9,6,0,3,0,140,0,12,45,41,43,53,51,52,35,332,10,18,16,8,10,0,7,0,0,69,878,593,460,567,560,448,341,298,110,4255,0,3,212,483,436,353,243,176,40,1946,0,28,85,57,43,15,3,0,0,231,0,4,19,58,95,32,28,23,15,274,787,0,0,0,0,0,0,0,0,787,0,269,0,0,0,0,0,0,0,269,0,111,40,23,9,8,5,0,0,196,0,36,18,4,7,7,8,12,10,102,0,18,8,3,3,3,0,3,0,38
POA6155,0,38,1064,2525,2686,2128,953,358,52,9804,0,114,362,214,164,72,32,10,0,968,0,0,11,47,93,59,10,11,7,238,4980,0,0,0,0,0,0,0,0,4980,0,1758,0,0,0,0,0,0,0,1758,0,1229,554,103,24,12,3,0,0,1925,0,255,136,41,21,22,13,16,13,517,0,135,108,47,11,11,3,0,0,315,0,167,215,49,22,24,16,3,0,496,0,78,163,130,142,136,78,46,19,792,56,65,58,32,29,18,14,3,0,275,5036,3839,2671,3188,3192,2482,1122,447,91,22068,0,103,1567,2928,2740,1932,695,222,25,10212,0,169,367,208,178,72,24,7,4,1029,0,44,125,349,427,194,36,29,18,1222,4693,0,0,0,0,0,0,0,0,4693,0,1804,0,0,0,0,0,0,0,1804,0,927,367,58,25,23,5,0,0,1405,0,235,115,24,50,66,92,60,47,689,0,112,54,22,10,3,7,3,0,211
POA6156,0,6,251,739,636,475,341,328,62,2838,0,39,164,131,90,46,5,6,0,481,0,3,3,29,35,26,9,11,5,121,1568,0,0,0,0,0,0,0,0,1568,0,387,0,0,0,0,0,0,0,387,0,247,96,42,46,25,0,0,0,456,0,60,22,11,4,4,6,7,4,118,0,20,22,13,4,3,0,0,0,62,0,79,133,38,27,23,7,6,0,313,0,24,81,107,113,86,61,69,40,581,20,20,20,13,12,11,6,3,0,105,1588,885,792,1123,967,699,435,430,111,7030,0,18,388,843,680,454,334,257,31,3005,0,58,186,133,85,34,9,3,0,508,0,11,56,142,169,58,39,32,18,525,1477,0,0,0,0,0,0,0,0,1477,0,465,0,0,0,0,0,0,0,465,0,186,73,21,27,7,3,0,0,317,0,49,12,5,5,24,12,17,13,137,0,26,8,3,3,0,0,0,0,40
POA6157,0,0,220,480,476,411,281,191,53,2112,0,36,201,123,86,50,23,5,0,524,0,0,5,24,30,17,4,9,3,92,1067,0,0,0,0,0,0,0,0,1067,0,256,0,0,0,0,0,0,0,256,0,171,79,29,24,12,0,0,0,315,0,39,27,6,5,4,3,7,0,91,0,16,11,6,6,3,0,0,0,42,0,48,77,28,24,9,7,8,0,201,0,17,94,112,145,133,86,56,33,676,15,23,26,4,16,12,10,0,0,106,1082,606,740,812,812,651,414,276,89,5482,0,11,307,558,504,423,223,139,42,2207,0,75,219,122,90,46,12,3,0,567,0,14,47,129,165,57,22,17,19,470,981,0,0,0,0,0,0,0,0,981,0,277,0,0,0,0,0,0,0,277,0,117,52,12,17,7,0,0,0,205,0,42,18,8,4,11,13,11,3,110,0,14,16,10,6,0,0,0,0,46
POA6158,0,3,60,262,340,294,145,97,18,1219,0,6,65,63,63,42,16,0,4,259,0,0,0,7,13,16,3,3,0,42,624,0,0,0,0,0,0,0,0,624,0,215,0,0,0,0,0,0,0,215,0,79,42,17,13,6,0,0,0,157,0,7,9,4,3,8,0,0,0,31,0,5,12,0,3,3,0,0,0,23,0,32,45,18,11,11,5,3,0,125,0,11,31,41,61,66,37,26,14,287,6,15,9,17,6,4,3,3,0,63,630,373,273,429,513,450,209,132,36,3045,0,0,98,320,361,262,142,66,5,1254,0,28,90,70,63,37,8,3,0,299,0,0,9,46,67,16,12,13,4,167,609,0,0,0,0,0,0,0,0,609,0,208,0,0,0,0,0,0,0,208,0,64,26,5,11,3,0,0,0,109,0,16,7,3,3,0,6,9,7,51,0,5,9,0,3,0,0,0,0,17
POA6159,0,0,31,74,81,100,79,34,9,408,0,4,50,25,18,20,10,4,0,131,0,0,0,6,0,3,5,0,0,14,151,0,0,0,0,0,0,0,0,151,0,30,0,0,0,0,0,0,0,30,0,23,12,4,0,0,0,0,0,39,0,7,7,0,0,0,0,3,0,17,0,4,9,4,0,3,0,0,0,20,0,10,43,17,8,3,0,0,0,81,0,4,31,27,36,43,24,17,0,182,10,6,10,8,4,3,0,0,0,41,161,88,193,165,147,175,118,58,9,1114,0,0,49,99,66,121,71,19,3,428,0,16,54,27,22,15,3,0,0,137,0,0,5,19,33,21,0,0,0,78,158,0,0,0,0,0,0,0,0,158,0,47,0,0,0,0,0,0,0,47,0,13,11,3,0,0,0,0,0,27,0,0,0,0,0,0,5,0,0,5,0,3,8,0,3,0,0,0,0,14
POA6160,0,4,108,196,196,218,157,79,27,985,0,33,149,87,67,53,14,6,0,409,0,3,0,5,12,10,4,4,0,38,368,0,0,0,0,0,0,0,0,368,0,112,0,0,0,0,0,0,0,112,0,77,36,14,12,3,0,0,0,142,0,13,20,5,5,8,4,5,5,65,0,11,11,12,4,3,0,3,0,44,0,65,138,45,33,28,11,6,0,326,0,28,98,116,124,135,78,35,9,623,9,22,20,8,15,8,8,0,0,90,377,368,580,488,468,466,276,138,41,3202,0,7,151,202,223,228,128,60,11,1010,0,46,176,101,69,49,5,0,0,446,0,3,22,50,84,32,13,13,7,224,378,0,0,0,0,0,0,0,0,378,0,114,0,0,0,0,0,0,0,114,0,66,27,5,14,5,0,0,0,117,0,30,12,0,8,8,5,7,4,74,0,15,11,3,0,0,5,0,0,34
POA6161,0,0,0,5,3,4,0,0,0,12,0,0,3,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,10,0,0,0,0,0,4,0,0,0,4,9,0,8,8,8,8,0,0,0,41,0,0,6,0,8,0,0,0,0,14,0,0,4,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6162,0,3,115,360,364,295,231,182,42,1592,0,27,125,120,94,69,22,0,0,457,0,4,6,14,28,29,6,5,5,97,835,0,0,0,0,0,0,0,0,835,0,192,0,0,0,0,0,0,0,192,0,140,86,42,27,20,0,0,0,315,0,22,27,10,12,3,0,7,3,84,0,14,31,16,7,4,0,0,0,72,0,44,91,42,31,31,13,7,0,259,0,15,68,71,120,154,80,57,22,587,15,17,18,17,14,3,9,3,0,96,850,478,567,692,697,608,361,261,72,4586,0,7,193,412,363,330,213,126,18,1662,0,44,150,130,103,58,16,0,0,501,0,11,46,82,122,53,19,35,19,387,817,0,0,0,0,0,0,0,0,817,0,197,0,0,0,0,0,0,0,197,0,97,45,34,23,13,0,0,0,212,0,20,8,10,9,12,13,18,3,93,0,18,29,3,4,4,0,3,0,61
POA6163,0,21,745,1576,1749,1667,1283,740,103,7884,0,151,555,454,290,162,39,11,0,1662,0,6,20,77,160,80,33,18,8,402,3774,0,0,0,0,0,0,0,0,3774,0,967,0,0,0,0,0,0,0,967,0,1027,546,240,122,37,0,0,0,1972,0,193,122,40,56,37,30,18,7,503,0,117,106,42,28,13,6,3,0,315,0,300,353,196,119,75,28,14,0,1085,0,101,287,347,388,405,282,212,86,2108,58,96,80,57,33,27,13,9,0,373,3832,2979,2814,3029,2945,2503,1714,1025,204,21045,0,86,1085,1750,1876,1733,1086,474,46,8136,0,271,628,444,314,108,37,6,3,1811,0,94,245,487,553,248,111,98,29,1865,3653,0,0,0,0,0,0,0,0,3653,0,1069,0,0,0,0,0,0,0,1069,0,710,272,89,57,25,3,0,0,1156,0,194,82,24,41,60,45,77,37,560,0,122,66,21,17,8,3,0,3,240
POA6164,0,51,1810,2723,1916,1274,621,233,32,8663,0,212,828,413,228,122,24,6,0,1833,0,13,17,71,118,56,19,3,3,300,5678,0,0,0,0,0,0,0,0,5678,0,982,0,0,0,0,0,0,0,982,0,1038,400,105,36,9,0,0,0,1588,0,181,154,48,42,26,15,6,6,478,0,110,106,41,18,9,4,0,0,288,0,197,243,101,72,38,12,5,3,671,0,82,296,280,221,169,81,48,17,1194,65,90,109,48,25,23,10,3,0,373,5746,2956,3963,3830,2676,1726,786,304,61,22048,0,157,2416,2814,1910,1145,463,146,16,9067,0,376,836,425,211,90,21,4,0,1963,0,66,253,486,399,152,46,23,8,1433,5237,0,0,0,0,0,0,0,0,5237,0,1070,0,0,0,0,0,0,0,1070,0,813,214,41,19,12,3,0,0,1102,0,156,89,29,54,98,59,49,26,560,0,98,59,17,14,6,0,3,0,197
POA6165,0,0,0,4,5,0,3,5,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,9,4,8,0,9,9,0,3,5,0,38,0,0,3,4,3,9,0,0,0,19,0,0,0,3,0,0,0,0,0,3,0,0,0,3,5,0,0,0,0,8,16,0,0,0,0,0,0,0,0,16,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6166,0,0,100,331,456,379,275,133,20,1694,0,18,60,49,53,26,12,0,0,218,0,0,3,6,15,15,5,3,0,47,678,0,0,0,0,0,0,0,0,678,0,208,0,0,0,0,0,0,0,208,0,240,110,33,18,6,0,0,0,407,0,25,12,3,5,6,3,0,0,54,0,14,18,10,5,0,4,0,0,51,0,13,30,34,16,6,3,6,0,108,0,14,20,39,41,61,36,36,14,261,5,16,15,11,6,3,7,0,0,63,683,548,368,516,615,502,345,178,34,3789,0,3,157,439,477,400,237,88,3,1804,0,18,64,65,52,21,7,0,0,227,0,6,37,48,71,28,11,11,0,212,711,0,0,0,0,0,0,0,0,711,0,254,0,0,0,0,0,0,0,254,0,179,51,20,4,3,0,0,0,257,0,22,7,3,5,10,6,8,10,71,0,9,5,0,5,3,0,0,0,22
POA6167,0,42,613,697,611,540,410,223,36,3172,0,164,416,246,137,68,22,9,0,1062,0,7,22,65,57,27,10,5,0,193,2375,0,0,0,0,0,0,0,0,2375,0,335,0,0,0,0,0,0,0,335,0,468,185,85,48,13,3,0,0,802,0,81,72,40,34,29,13,6,0,275,0,56,40,25,19,4,5,0,0,149,0,59,97,68,57,26,20,4,4,335,0,49,161,183,218,165,127,71,22,996,41,57,51,29,19,18,3,3,3,224,2416,1318,1657,1438,1200,890,613,321,65,9918,0,85,797,731,616,564,350,148,26,3317,0,284,431,244,121,69,17,3,0,1169,0,93,253,285,166,94,46,25,16,978,2209,0,0,0,0,0,0,0,0,2209,0,326,0,0,0,0,0,0,0,326,0,341,91,35,14,9,0,0,0,490,0,52,35,17,26,40,22,21,10,223,0,49,24,9,4,0,0,0,0,86
POA6168,0,22,340,543,712,808,692,437,106,3660,0,141,301,184,145,80,29,12,6,898,0,3,22,45,81,37,20,6,3,217,1844,0,0,0,0,0,0,0,0,1844,0,341,0,0,0,0,0,0,0,341,0,527,135,96,36,15,3,0,0,812,0,83,44,30,25,25,13,8,3,231,0,30,23,18,7,3,3,3,0,87,0,102,100,62,49,39,24,11,0,387,0,68,170,217,292,239,207,168,57,1418,26,65,56,25,33,25,8,9,0,247,1870,1382,1191,1220,1380,1271,999,654,175,10142,0,52,488,629,809,853,633,350,43,3857,0,230,301,205,165,71,23,12,0,1007,0,84,185,259,211,83,36,48,19,925,1699,0,0,0,0,0,0,0,0,1699,0,398,0,0,0,0,0,0,0,398,0,294,92,23,23,10,4,0,0,446,0,48,21,16,29,38,40,30,21,243,0,44,10,5,11,7,3,0,3,83
POA6169,0,52,567,1055,1354,1159,864,457,95,5603,0,197,450,343,231,100,40,24,0,1385,0,7,24,70,121,49,17,4,7,299,3361,0,0,0,0,0,0,0,0,3361,0,727,0,0,0,0,0,0,0,727,0,955,253,84,48,15,4,0,0,1359,0,124,72,38,26,17,11,10,5,303,0,84,45,35,25,8,0,0,0,197,0,115,94,51,46,32,24,12,4,378,0,70,201,242,260,220,165,125,55,1338,47,90,64,42,28,28,16,11,0,326,3408,2421,1770,1960,2139,1628,1141,643,166,15276,0,110,813,1257,1527,1152,760,337,42,5998,0,348,484,363,225,83,33,10,0,1546,0,111,304,452,338,120,35,41,17,1418,3241,0,0,0,0,0,0,0,0,3241,0,727,0,0,0,0,0,0,0,727,0,602,112,30,23,19,3,0,0,789,0,94,23,25,35,49,46,48,19,339,0,78,24,16,9,7,0,0,0,134
POA6170,0,14,199,285,246,155,106,21,0,1026,0,60,124,75,36,24,3,0,0,322,0,3,3,6,26,8,0,0,3,49,724,0,0,0,0,0,0,0,0,724,0,140,0,0,0,0,0,0,0,140,0,166,46,16,3,0,0,0,0,231,0,31,16,8,3,5,4,0,0,67,0,16,13,6,8,6,4,0,0,53,0,26,42,12,10,0,3,0,0,93,0,11,28,26,32,28,17,5,0,147,11,14,13,8,5,0,0,0,0,51,735,481,484,442,369,226,137,26,3,2903,0,25,259,321,241,151,75,9,0,1081,0,83,135,67,44,12,3,0,0,344,0,21,59,81,54,18,7,4,5,249,784,0,0,0,0,0,0,0,0,784,0,148,0,0,0,0,0,0,0,148,0,120,21,9,3,3,0,0,0,156,0,29,5,4,8,12,11,4,0,73,0,18,3,3,0,0,0,0,0,24
POA6171,0,48,563,865,651,388,239,70,3,2827,0,141,367,159,83,30,7,3,3,793,0,3,7,21,21,10,4,0,3,69,2046,0,0,0,0,0,0,0,0,2046,0,283,0,0,0,0,0,0,0,283,0,323,56,11,9,3,0,0,0,402,0,42,32,8,7,7,4,3,0,103,0,38,18,12,8,3,0,0,0,79,0,66,56,23,9,5,3,0,0,162,0,35,94,56,60,49,31,6,3,334,27,34,34,14,7,11,5,3,0,135,2073,1013,1227,1169,855,506,293,85,12,7233,0,84,742,1005,579,408,188,41,0,3047,0,244,376,158,69,33,3,0,0,883,0,28,109,109,78,10,5,9,3,351,2152,0,0,0,0,0,0,0,0,2152,0,324,0,0,0,0,0,0,0,324,0,202,30,0,6,5,0,0,0,243,0,29,15,3,16,22,14,10,7,116,0,21,9,5,3,3,0,0,0,41
POA6172,0,17,294,669,607,317,214,103,12,2233,0,78,194,150,78,37,12,4,0,553,0,6,9,23,29,9,5,0,0,81,1806,0,0,0,0,0,0,0,0,1806,0,329,0,0,0,0,0,0,0,329,0,435,75,19,3,0,0,0,0,532,0,38,23,13,3,5,5,7,3,97,0,25,13,7,0,3,0,0,0,48,0,51,31,16,17,11,3,0,0,129,0,20,45,63,52,37,26,17,0,260,20,31,17,13,4,5,4,0,0,94,1826,1030,701,973,793,424,269,131,15,6162,0,44,455,781,620,325,174,72,3,2474,0,157,185,146,95,24,3,0,0,610,0,39,120,176,117,23,4,4,3,486,1733,0,0,0,0,0,0,0,0,1733,0,383,0,0,0,0,0,0,0,383,0,275,28,10,5,0,0,0,0,318,0,39,12,9,8,10,10,11,10,109,0,27,9,4,8,0,0,0,0,48
POA6173,0,19,281,712,529,196,100,31,6,1874,0,52,134,95,54,14,3,3,0,355,0,5,6,13,15,4,0,0,0,43,1562,0,0,0,0,0,0,0,0,1562,0,318,0,0,0,0,0,0,0,318,0,264,34,12,3,0,0,0,0,313,0,20,10,8,5,7,4,3,0,57,0,16,9,4,3,0,0,0,0,32,0,31,37,3,6,9,3,0,0,89,0,30,43,44,10,10,4,3,0,144,13,19,21,13,8,3,4,3,0,84,1575,774,575,904,633,243,118,43,6,4871,0,25,426,861,474,188,89,17,3,2083,0,80,147,117,57,11,3,0,0,415,0,19,57,93,57,7,3,3,0,239,1470,0,0,0,0,0,0,0,0,1470,0,303,0,0,0,0,0,0,0,303,0,155,22,7,3,0,0,0,0,187,0,32,10,3,5,8,7,3,3,71,0,11,3,0,0,0,0,0,0,14
POA6174,0,0,32,88,87,60,44,24,3,338,0,14,42,30,17,3,3,0,0,109,0,0,0,7,7,3,0,0,0,17,240,0,0,0,0,0,0,0,0,240,0,39,0,0,0,0,0,0,0,39,0,62,11,5,0,3,0,0,0,81,0,11,0,3,4,0,0,3,0,21,0,3,3,0,0,3,0,0,0,9,0,4,9,3,3,0,0,0,0,19,0,0,17,18,12,13,4,3,3,70,6,6,3,3,0,0,3,0,0,21,246,139,117,157,130,85,54,30,6,964,0,0,51,104,96,52,39,16,0,358,0,22,36,30,24,3,3,0,0,118,0,3,20,24,20,0,0,3,0,70,239,0,0,0,0,0,0,0,0,239,0,48,0,0,0,0,0,0,0,48,0,36,7,0,4,0,0,0,0,47,0,3,3,0,0,3,4,3,3,19,0,3,0,0,0,0,0,0,0,3
POA6175,0,0,59,167,143,80,51,24,3,527,0,10,47,27,19,11,5,0,0,119,0,0,0,8,7,4,0,0,0,19,442,0,0,0,0,0,0,0,0,442,0,67,0,0,0,0,0,0,0,67,0,75,11,0,4,0,0,0,0,90,0,8,4,0,0,0,0,3,0,15,0,3,3,3,0,3,0,0,0,12,0,0,5,4,3,0,0,0,0,12,0,9,17,13,16,8,3,3,3,72,3,9,0,8,4,5,4,0,0,33,445,181,146,230,196,111,63,30,6,1408,0,0,103,179,135,78,54,14,0,563,0,24,42,39,15,13,0,0,0,133,0,5,19,36,21,5,0,3,0,89,342,0,0,0,0,0,0,0,0,342,0,80,0,0,0,0,0,0,0,80,0,54,10,0,3,0,0,0,0,67,0,0,0,0,3,6,0,4,0,13,0,3,3,0,0,0,0,0,0,6
POA6176,0,0,7,20,54,41,28,3,0,153,0,0,5,7,6,3,3,0,0,24,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,80,0,15,0,0,0,0,0,0,0,15,0,27,11,0,0,0,0,0,0,38,0,3,0,3,0,0,0,3,3,12,0,0,0,0,3,0,0,0,0,3,0,4,0,0,0,0,0,0,0,4,0,0,0,0,5,3,3,3,0,14,0,0,0,0,0,0,0,0,0,0,80,49,23,30,68,47,34,9,3,343,0,0,13,33,48,49,13,6,0,162,0,0,7,7,4,3,0,0,0,21,0,0,0,9,0,3,0,0,0,12,64,0,0,0,0,0,0,0,0,64,0,24,0,0,0,0,0,0,0,24,0,16,3,0,0,0,0,0,0,19,0,3,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3
