region_id,F_GrpH_Mem_0_14,F_GrpH_Mem_15_24,F_GrpH_Mem_25_34,F_GrpH_Mem_35_44,F_GrpH_Mem_45_54,F_GrpH_Mem_55_64,F_GrpH_Mem_65_74,F_GrpH_Mem_75_84,F_GrpH_Mem_85ov,F_GrpH_Mem_Tot,F_LonePsn_0_14,F_LonePsn_15_24,F_LonePsn_25_34,F_LonePsn_35_44,F_LonePsn_45_54,F_LonePsn_55_64,F_LonePsn_65_74,F_LonePsn_75_84,F_LonePsn_85ov,F_LonePsn_Tot,F_Vis_within_Aus_0_14,F_Vis_within_Aus_15_24,F_Vis_within_Aus_25_34,F_Vis_within_Aus_35_44,F_Vis_within_Aus_45_54,F_Vis_within_Aus_55_64,F_Vis_within_Aus_65_74,F_Vis_within_Aus_75_84,F_Vis_within_Aus_85ov,F_Vis_within_Aus_Tot,F_Tot_0_14,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_H_or_W_in_RM_0_14,P_H_or_W_in_RM_15_24,P_H_or_W_in_RM_25_34,P_H_or_W_in_RM_35_44,P_H_or_W_in_RM_45_54,P_H_or_W_in_RM_55_64,P_H_or_W_in_RM_65_74,P_H_or_W_in_RM_75_84,P_H_or_W_in_RM_85ov,P_H_or_W_in_RM_Tot,P_Ptn_in_DFM_0_14,P_Ptn_in_DFM_15_24,P_Ptn_in_DFM_25_34,P_Ptn_in_DFM_35_44,P_Ptn_in_DFM_45_54,P_Ptn_in_DFM_55_64,P_Ptn_in_DFM_65_74,P_Ptn_in_DFM_75_84,P_Ptn_in_DFM_85ov,P_Ptn_in_DFM_Tot,P_LonePnt_0_14,P_LonePnt_15_24,P_LonePnt_25_34,P_LonePnt_35_44,P_LonePnt_45_54,P_LonePnt_55_64,P_LonePnt_65_74,P_LonePnt_75_84,P_LonePnt_85ov,P_LonePnt_Tot,P_CU15_0_14,P_CU15_15_24,P_CU15_25_34,P_CU15_35_44,P_CU15_45_54,P_CU15_55_64,P_CU15_65_74,P_CU15_75_84,P_CU15_85ov,P_CU_15_Tot,P_DpStu_0_14,P_DpStu_15_24,P_DpStu_25_34,P_DpStu_35_44,P_DpStu_45_54,P_DpStu_55_64,P_DpStu_65_74,P_DpStu_75_84,P_DpStu_85ov,P_DpStu_Tot,P_NDpChl_0_14,P_NDpChl_15_24,P_NDpChl_25_34,P_NDpChl_35_44,P_NDpChl_45_54,P_NDpChl_55_64,P_NDpChl_65_74,P_NDpChl_75_84,P_NDpChl_85ov,P_NDpChl_Tot,P_OthRI_0_14,P_OthRI_15_24,P_OthRI_25_34,P_OthRI_35_44,P_OthRI_45_54,P_OthRI_55_64,P_OthRI_65_74,P_OthRI_75_84,P_OthRI_85ov,P_OthRI_Tot,P_URI_in_FH_0_14,P_URI_in_FH_15_24,P_URI_in_FH_25_34,P_URI_in_FH_35_44,P_URI_in_FH_45_54,P_URI_in_FH_55_64,P_URI_in_FH_65_74,P_URI_in_FH_75_84,P_URI_in_FH_85ov,P_URI_in_FH_Tot,P_GrpH_Mem_0_14,P_GrpH_Mem_15_24,P_GrpH_Mem_25_34,P_GrpH_Mem_35_44,P_GrpH_Mem_45_54,P_GrpH_Mem_55_64,P_GrpH_Mem_65_74,P_GrpH_Mem_75_84,P_GrpH_Mem_85ov,P_GrpH_Mem_Tot,P_LonePsn_0_14,P_LonePsn_15_24,P_LonePsn_25_34,P_LonePsn_35_44,P_LonePsn_45_54,P_LonePsn_55_64,P_LonePsn_65_74,P_LonePsn_75_84,P_LonePsn_85ov,P_LonePsn_Tot,P_Vis_within_Aus_0_14,P_Vis_within_Aus_15_24,P_Vis_within_Aus_25_34,P_Vis_within_Aus_35_44,P_Vis_within_Aus_45_54,P_Vis_within_Aus_55_64,P_Vis_within_Aus_65_74,P_Vis_within_Aus_75_84,P_Vis_within_Aus_85ov,P_Vis_within_Aus_Tot,P_Tot_0_14,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
POA6330,0,122,53,20,45,28,14,9,5,296,0,57,83,124,227,386,378,412,223,1890,59,97,52,36,40,98,56,37,8,483,3019,1769,1613,2121,2283,1974,1383,916,331,15409,0,141,1282,2270,2542,2449,1712,918,170,11484,0,388,684,623,516,298,106,35,5,2655,0,76,220,392,367,120,55,56,31,1317,6161,0,0,0,0,0,0,0,0,6161,0,1124,0,0,0,0,0,0,0,1124,0,1065,228,114,75,38,4,0,0,1524,0,154,64,31,39,66,40,36,19,449,0,115,49,30,21,13,3,0,0,231,0,236,151,57,100,66,36,24,8,678,0,148,220,324,474,647,549,588,300,3250,129,173,108,78,94,157,112,67,14,932,6290,3620,3006,3919,4228,3854,2617,1724,547,29805
POA6333,0,6,10,4,9,16,6,0,0,51,0,4,10,17,46,61,70,65,24,297,7,12,5,9,13,18,17,6,0,87,452,169,190,337,395,383,280,139,51,2396,0,13,128,320,399,457,384,145,27,1873,0,38,77,95,116,77,25,4,3,435,0,5,37,66,66,20,3,4,9,210,911,0,0,0,0,0,0,0,0,911,0,132,0,0,0,0,0,0,0,132,0,100,28,12,14,6,0,0,0,160,0,6,0,6,5,8,11,5,7,48,0,11,3,4,6,0,0,0,3,27,0,20,13,7,20,20,9,0,0,89,0,14,30,42,106,136,109,94,36,567,17,26,14,24,22,34,23,13,0,173,928,365,330,576,754,758,564,265,85,4625
POA6335,0,0,0,0,4,0,0,0,0,4,0,3,3,3,3,6,3,12,3,36,0,3,3,3,3,0,0,0,0,12,112,34,49,56,47,49,21,15,6,389,0,3,43,68,65,82,32,6,3,302,0,10,17,12,3,6,0,0,0,48,0,3,6,5,6,0,3,3,0,26,214,0,0,0,0,0,0,0,0,214,0,9,0,0,0,0,0,0,0,9,0,26,7,3,0,3,0,0,0,39,0,6,0,3,0,0,3,0,0,12,0,3,0,0,3,0,0,0,0,6,0,4,0,3,4,0,0,0,0,11,0,12,12,7,12,15,12,16,3,89,7,3,7,3,6,0,0,0,0,26,221,79,92,104,99,106,50,25,6,782
POA6336,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,25,0,17,11,19,19,8,0,0,99,0,0,11,19,15,32,11,0,0,88,0,0,13,6,11,0,0,0,0,30,0,0,5,3,0,3,0,0,0,11,48,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,4,3,4,4,9,0,0,24,0,5,3,3,0,0,0,0,0,11,48,5,36,34,38,42,20,0,0,223
POA6337,0,3,0,0,3,0,0,0,0,6,0,3,3,0,0,3,3,0,3,15,3,3,0,0,4,0,0,0,0,10,47,15,37,28,42,19,9,0,6,203,0,0,36,37,58,41,14,3,0,189,0,7,23,7,4,0,0,0,0,41,0,0,0,6,6,0,0,0,3,15,101,0,0,0,0,0,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,15,6,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,6,0,0,0,0,9,0,3,7,3,6,13,6,0,3,41,3,3,3,3,7,3,0,0,0,22,104,34,75,56,87,57,20,3,6,442
POA6338,0,3,3,0,0,0,0,0,0,6,0,0,3,0,5,6,0,8,0,22,3,6,0,0,0,6,0,0,0,15,71,9,33,55,48,43,12,11,0,282,0,0,36,72,76,58,26,10,0,278,0,3,12,16,21,6,0,0,0,58,0,0,0,0,0,0,4,0,0,4,152,0,0,0,0,0,0,0,0,152,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,9,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,6,6,0,5,0,0,0,0,17,0,11,8,13,19,21,10,11,0,93,7,9,0,0,3,6,3,3,0,31,159,34,71,101,124,91,43,24,0,647
POA6341,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,9,0,0,0,0,3,0,0,0,0,3,28,9,20,28,11,19,3,0,0,118,0,3,26,34,27,29,7,0,0,126,0,3,13,8,0,0,0,0,0,24,0,0,0,3,0,0,0,0,0,3,59,0,0,0,0,0,0,0,0,59,0,5,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,6,3,5,3,6,6,3,0,32,0,0,0,0,3,0,0,0,0,3,59,23,45,50,33,38,13,3,0,264
POA6343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,33,3,22,14,11,17,5,3,0,108,0,0,20,21,19,26,12,6,0,104,0,0,7,11,3,0,0,0,0,21,0,0,3,0,0,0,0,0,0,3,64,0,0,0,0,0,0,0,0,64,0,6,0,0,0,0,0,0,0,6,0,3,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,6,3,3,0,0,19,0,3,0,0,5,0,0,0,0,8,64,15,34,32,36,29,15,6,0,231
POA6346,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,3,3,3,3,19,6,0,3,0,3,5,0,0,0,17,62,19,37,31,42,28,10,11,3,243,0,6,29,43,50,34,21,11,3,197,0,11,15,19,11,3,0,0,0,59,0,0,3,3,3,3,3,0,0,15,125,0,0,0,0,0,0,0,0,125,0,4,0,0,0,0,0,0,0,4,0,13,3,3,0,0,0,0,0,19,0,3,0,3,3,3,0,0,0,12,0,0,3,3,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,4,0,4,6,7,15,14,14,6,3,69,6,0,7,0,6,9,0,0,0,28,131,41,66,81,92,66,38,17,6,538
POA6348,0,3,0,0,3,3,0,0,0,9,0,0,9,7,0,6,12,11,3,48,7,4,6,0,7,7,0,0,0,31,150,27,97,82,79,64,59,17,6,581,0,10,84,130,106,92,82,26,3,533,0,5,43,31,23,10,6,0,0,118,0,0,6,3,7,0,3,0,0,19,306,0,0,0,0,0,0,0,0,306,0,3,0,0,0,0,0,0,0,3,0,18,5,3,0,0,0,0,0,26,0,0,3,0,0,3,0,0,0,6,0,0,0,3,0,0,0,0,0,3,0,3,0,3,6,6,3,0,0,21,0,3,23,14,23,24,23,16,7,133,10,7,9,0,7,13,3,0,0,49,316,49,173,187,172,148,120,42,10,1217
POA6350,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,3,3,3,0,12,0,0,4,0,0,0,0,0,0,4,18,6,11,12,16,15,9,6,0,93,0,0,7,12,19,19,20,3,0,80,0,0,6,3,3,0,0,0,0,12,0,0,0,8,0,3,0,0,0,11,25,0,0,0,0,0,0,0,0,25,0,3,0,0,0,0,0,0,0,3,0,6,0,3,0,0,0,0,0,9,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,3,0,10,6,8,6,0,36,0,0,4,0,0,0,3,0,0,7,25,18,20,26,32,31,31,9,0,192
POA6352,0,3,0,0,0,0,0,0,0,3,0,0,0,5,0,0,3,4,0,12,0,3,0,0,0,0,0,0,0,3,42,12,27,24,31,18,10,7,0,171,0,3,28,42,46,32,16,7,0,174,0,0,22,4,11,0,0,0,0,37,0,0,0,0,0,4,0,0,0,4,90,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,3,0,0,0,5,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,8,5,5,7,11,4,0,43,0,3,4,0,0,0,0,0,0,7,90,21,62,51,62,48,27,11,0,372
POA6353,0,0,0,0,0,0,0,0,0,0,0,4,3,0,6,3,5,10,0,31,3,0,0,0,0,4,0,3,0,10,76,24,43,48,50,40,21,20,0,322,0,0,39,71,77,57,35,16,3,298,0,10,17,14,13,3,0,0,0,57,0,0,4,4,0,6,0,0,0,14,147,0,0,0,0,0,0,0,0,147,0,10,0,0,0,0,0,0,0,10,0,16,4,0,0,0,0,0,0,20,0,3,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,8,0,8,10,11,19,9,12,13,6,88,3,0,0,5,0,9,3,3,0,23,150,55,74,108,109,84,50,32,9,671
POA6355,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,4,4,3,0,21,5,4,3,0,3,0,0,0,0,15,102,12,55,55,62,39,17,8,0,350,0,0,51,78,91,82,23,15,0,340,0,11,29,23,9,3,0,0,0,75,0,0,5,0,0,0,0,0,0,5,183,0,0,0,0,0,0,0,0,183,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,12,0,0,7,0,0,0,3,0,0,10,0,0,0,0,3,0,0,0,0,3,0,3,3,3,0,0,0,0,0,9,0,5,12,17,30,15,10,8,0,97,5,4,9,0,7,0,5,0,0,30,188,31,120,121,140,100,41,23,0,764
POA6358,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,6,17,7,9,14,27,20,8,0,0,102,0,4,10,17,39,28,15,5,0,118,0,3,6,3,4,3,0,0,0,19,0,0,0,4,0,0,0,0,0,4,38,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,8,0,4,4,0,0,3,19,0,0,0,0,4,3,6,0,0,13,38,7,24,24,54,38,21,5,3,214
POA6359,0,0,0,0,0,0,3,0,0,3,0,0,3,3,3,0,0,0,3,12,0,3,0,0,0,0,0,0,0,3,43,13,27,27,22,15,10,0,3,160,0,0,22,39,26,33,20,4,0,144,0,3,19,7,3,0,0,0,0,32,0,3,0,0,3,0,0,0,0,6,81,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,6,0,4,10,8,6,4,4,3,3,42,3,3,0,0,0,4,0,0,0,10,84,20,54,54,38,41,27,7,3,328
POA6365,0,0,0,3,0,0,0,0,0,3,0,3,0,3,5,4,6,9,0,30,3,0,0,3,0,3,0,0,0,9,75,12,29,47,43,39,16,14,3,278,0,3,31,50,61,62,18,15,5,245,0,3,18,17,3,5,3,0,0,49,0,0,3,3,3,0,3,0,3,15,133,0,0,0,0,0,0,0,0,133,0,7,0,0,0,0,0,0,0,7,0,4,5,0,0,3,0,0,0,12,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,6,0,3,8,12,8,14,17,9,0,71,7,3,0,6,0,3,0,0,0,19,140,26,65,91,81,87,41,24,8,563
POA6367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,3,16,4,0,0,0,0,0,0,0,0,4,40,3,17,17,17,19,7,8,3,131,0,3,5,15,22,24,7,6,0,82,0,0,13,6,0,6,0,0,0,25,0,0,4,3,5,0,0,0,0,12,67,0,0,0,0,0,0,0,0,67,0,3,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,6,0,3,0,3,0,0,0,0,0,6,0,3,0,3,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,3,3,8,7,7,5,3,39,4,0,0,0,4,0,0,0,0,8,71,18,28,33,39,37,17,11,3,257
POA6368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,17,3,5,13,17,15,7,0,0,77,0,3,11,19,26,32,7,0,0,98,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,3,0,0,6,35,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,6,0,0,0,0,3,3,0,0,0,6,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,3,4,3,0,0,0,0,13,0,0,0,0,4,0,0,0,0,4,35,13,20,23,39,35,10,0,0,175
POA6369,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,4,3,5,8,29,3,4,0,0,0,3,3,0,0,13,57,23,27,39,44,28,32,26,8,284,0,3,26,52,69,41,44,35,8,278,0,6,11,10,6,3,5,0,0,41,0,0,7,4,4,0,0,0,0,15,104,0,0,0,0,0,0,0,0,104,0,4,0,0,0,0,0,0,0,4,0,16,4,3,0,3,0,0,0,26,0,3,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,7,6,8,11,10,7,10,8,67,6,7,0,0,0,3,6,3,0,25,110,46,54,77,90,63,65,48,16,569
POA6370,0,0,0,0,0,3,3,0,0,6,0,0,0,3,4,3,7,5,3,25,3,0,0,3,0,0,3,0,0,9,69,17,27,32,39,28,24,15,6,257,0,6,17,40,50,40,27,9,3,192,0,5,9,7,7,5,4,0,0,37,0,3,9,3,6,6,0,6,0,33,116,0,0,0,0,0,0,0,0,116,0,11,0,0,0,0,0,0,0,11,0,5,6,3,3,0,0,0,0,17,0,4,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,0,0,12,0,0,5,7,14,6,13,10,6,61,3,3,0,3,3,0,6,0,0,18,119,37,46,63,86,66,53,25,9,504
POA6373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,0,3,22,7,13,10,23,14,6,6,0,101,0,0,18,23,37,26,8,6,0,118,0,6,9,0,3,3,0,0,0,21,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,8,0,4,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,5,0,3,0,20,0,0,0,0,3,0,3,3,0,9,46,14,33,27,49,34,11,12,0,226
POA6375,0,0,0,0,0,3,0,0,0,3,0,0,4,0,7,10,11,15,7,54,0,4,3,0,0,4,8,3,3,25,70,15,45,47,48,51,51,31,13,371,0,0,30,51,60,66,71,23,10,311,0,14,18,8,13,8,0,0,0,61,0,0,9,5,0,4,0,3,0,21,130,0,0,0,0,0,0,0,0,130,0,6,0,0,0,0,0,0,0,6,0,8,6,6,0,3,0,0,0,23,0,5,0,4,5,0,0,0,0,14,0,0,3,0,0,0,0,0,0,3,0,4,0,0,5,3,0,0,0,12,0,7,8,11,17,28,21,19,10,121,7,4,10,6,3,4,8,7,3,52,137,48,84,91,103,116,100,52,23,754
POA6383,0,0,0,3,3,3,0,0,3,12,0,0,5,4,5,9,16,18,3,60,3,3,3,0,0,3,3,3,3,21,104,23,47,62,90,68,56,40,12,502,0,0,28,68,111,93,82,36,6,424,0,8,15,17,16,11,0,0,0,67,0,3,10,11,6,4,0,0,0,34,196,0,0,0,0,0,0,0,0,196,0,5,0,0,0,0,0,0,0,5,0,20,6,4,0,0,0,0,0,30,0,3,0,3,6,6,6,0,0,24,0,0,3,3,0,0,0,0,0,6,0,0,0,3,7,3,0,5,3,21,0,3,10,9,19,25,22,22,8,118,6,3,6,0,3,6,6,3,3,36,202,45,78,118,168,148,116,66,20,961
POA6386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,7,0,0,0,0,0,0,0,0,0,0,34,6,11,20,20,13,9,3,0,116,0,0,11,29,29,21,6,9,0,105,0,3,0,0,10,0,3,0,0,16,0,0,0,4,0,0,0,0,0,4,71,0,0,0,0,0,0,0,0,71,0,6,0,0,0,0,0,0,0,6,0,4,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,10,6,0,0,27,0,0,3,0,0,3,0,0,0,6,71,13,17,37,46,34,15,9,0,242
POA6390,0,3,3,3,3,0,0,0,0,12,0,4,3,9,9,13,3,9,6,56,3,3,3,3,0,4,0,0,0,16,166,59,90,137,111,92,42,23,6,726,0,0,67,146,135,133,64,28,3,576,0,16,47,46,42,18,7,0,0,176,0,0,12,23,7,3,5,0,0,50,356,0,0,0,0,0,0,0,0,356,0,36,0,0,0,0,0,0,0,36,0,42,7,0,9,0,0,0,0,58,0,6,4,3,0,3,6,0,0,22,0,7,0,0,3,0,0,0,0,10,0,7,6,3,6,3,0,0,0,25,0,4,12,16,26,23,16,16,11,124,8,10,14,7,0,4,3,0,0,46,364,128,169,244,228,187,101,44,14,1479
POA6391,0,3,0,0,4,0,0,0,0,7,0,3,0,3,3,7,11,8,0,35,4,0,0,0,3,0,0,3,0,10,79,30,43,63,73,55,30,24,0,397,0,6,49,75,94,92,51,23,4,394,0,15,26,21,14,3,0,3,0,82,0,4,4,7,7,3,0,3,0,28,164,0,0,0,0,0,0,0,0,164,0,14,0,0,0,0,0,0,0,14,0,15,7,0,3,4,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4,4,0,0,0,15,0,3,12,13,19,11,23,8,0,89,10,0,4,6,3,3,0,3,0,29,174,64,102,122,144,120,74,40,4,844
POA6392,0,0,0,0,3,0,0,0,0,3,0,3,0,4,6,0,6,0,0,19,0,0,0,4,0,0,0,0,0,4,55,15,27,38,35,29,21,11,0,231,0,0,28,39,41,46,35,21,3,213,0,6,10,13,6,6,0,0,0,41,0,0,3,6,6,0,3,0,0,18,105,0,0,0,0,0,0,0,0,105,0,6,0,0,0,0,0,0,0,6,0,7,6,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,9,0,7,3,11,12,7,10,0,4,54,4,4,0,4,0,0,0,0,0,12,109,30,50,73,71,62,48,21,7,471
POA6393,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,6,0,14,0,0,0,0,0,4,0,0,0,4,35,12,14,28,29,27,14,11,0,170,0,0,15,42,54,42,25,16,0,194,0,3,4,3,6,3,0,0,0,19,0,0,0,4,0,0,0,0,0,4,74,0,0,0,0,0,0,0,0,74,0,3,0,0,0,0,0,0,0,3,0,6,4,0,0,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,5,3,6,5,9,4,40,0,0,0,0,0,7,0,0,0,7,74,15,28,54,63,61,30,25,4,354
POA6394,0,3,0,0,0,0,0,0,0,3,0,0,0,0,4,0,3,3,0,10,0,3,0,3,0,3,0,0,0,9,46,14,11,40,30,27,16,11,0,195,0,3,21,50,53,36,24,13,0,200,0,6,3,6,3,0,6,0,0,24,0,0,0,3,3,0,0,3,0,9,85,0,0,0,0,0,0,0,0,85,0,5,0,0,0,0,0,0,0,5,0,8,3,4,3,0,3,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,9,0,0,3,0,10,3,6,3,0,25,0,6,3,3,3,3,0,0,0,18,85,34,33,66,78,42,39,19,0,396
POA6395,0,4,6,0,0,0,0,0,0,10,0,4,0,11,13,9,13,22,6,78,6,7,5,0,9,5,0,3,0,35,172,73,85,91,108,95,54,48,6,732,0,6,65,99,128,145,85,46,5,579,0,30,44,22,30,6,4,0,0,136,0,9,11,17,11,6,0,3,0,57,296,0,0,0,0,0,0,0,0,296,0,22,0,0,0,0,0,0,0,22,0,39,8,4,0,3,0,0,0,54,0,8,3,3,3,3,3,3,0,26,0,0,3,0,0,3,0,0,0,6,0,4,9,0,6,3,0,0,0,22,0,7,16,20,37,19,23,26,9,157,12,17,10,7,9,9,0,3,0,67,308,142,169,172,224,197,115,81,14,1422
POA6396,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,5,3,0,11,0,0,3,0,0,0,0,0,0,3,36,3,26,24,18,17,11,3,0,138,0,0,20,35,26,23,14,3,0,121,0,0,15,12,7,0,0,0,0,34,0,0,0,0,0,8,0,0,0,8,70,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,4,4,3,4,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,4,6,5,7,11,5,6,0,44,0,0,3,3,0,0,0,0,0,6,70,11,48,58,44,42,19,9,0,301
POA6397,0,0,0,0,3,0,0,0,0,3,0,4,3,3,3,3,0,3,0,19,0,0,0,0,0,0,0,0,0,0,29,8,15,18,23,10,8,6,3,120,0,0,17,24,22,21,20,3,3,110,0,0,0,8,7,0,0,0,0,15,0,0,3,3,3,3,0,0,0,12,52,0,0,0,0,0,0,0,0,52,0,5,0,0,0,0,0,0,0,5,0,10,3,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,4,6,6,13,8,3,3,0,43,0,0,0,0,0,0,0,0,0,0,52,19,29,41,51,32,23,6,3,256
POA6398,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,7,5,8,0,30,0,0,0,3,3,5,0,0,0,11,56,9,19,37,36,39,36,16,3,251,0,0,16,35,39,48,54,23,3,218,0,0,8,10,11,9,6,0,0,44,0,3,0,11,0,3,3,0,0,20,100,0,0,0,0,0,0,0,0,100,0,5,0,0,0,0,0,0,0,5,0,4,3,4,0,0,0,0,0,11,0,4,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,3,13,12,20,8,0,63,7,0,0,3,3,5,0,0,0,18,107,16,34,66,69,77,83,31,3,486
POA6401,0,23,14,5,4,14,6,3,0,69,0,10,24,30,55,90,75,76,48,408,20,27,19,5,16,15,8,7,3,120,748,363,401,447,478,452,271,177,73,3410,0,28,305,461,554,569,329,175,30,2451,0,98,133,121,82,55,13,0,0,502,0,21,67,92,69,38,17,17,14,335,1458,0,0,0,0,0,0,0,0,1458,0,182,0,0,0,0,0,0,0,182,0,259,60,23,18,18,0,0,0,378,0,43,18,7,7,11,15,13,7,121,0,26,10,6,6,0,3,3,0,54,0,41,34,23,14,23,13,3,0,151,0,25,58,66,117,186,128,118,57,755,33,58,32,11,28,22,18,10,3,215,1491,781,717,810,895,922,536,339,111,6602
POA6403,0,0,3,0,0,0,3,0,0,6,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,17,8,12,12,17,12,11,6,0,95,0,0,3,20,19,17,16,3,0,78,0,5,6,0,3,0,0,0,0,14,0,0,0,3,6,0,0,0,0,9,42,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,0,0,0,0,0,3,3,3,0,9,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,3,0,0,12,0,0,6,0,5,4,0,0,0,15,0,0,0,0,0,3,0,0,0,3,42,18,18,23,36,27,22,6,0,192
