region_id,Bosnia_Herzegovina_Befre_1941,Bosnia_Herzegovina_1941_1950,Bosnia_Herzegovina_1951_1960,Bosnia_Herzegovina_1961_1970,Bosnia_Herzegovina_1971_1980,Bosnia_Herzegovina_1981_1990,Bosnia_Herzegovina_1991_2000,Bosnia_Herzegovina_2001_2005,Bosnia_Herzegovina_2006,Bosnia_Herzegovina_2007,Bosnia_Herzegovina_2008,Bosnia_Herzegovina_2009,Bosnia_Herzegovina_2010,Bosnia_Herzegovina_2011,Bosnia_Herzegovina_arrival_ns,Bosnia_Herzegovina_Tot,Cambodia_Before_1941,Cambodia_1941_1950,Cambodia_1951_1960,Cambodia_1961_1970,Cambodia_1971_1980,Cambodia_1981_1990,Cambodia_1991_2000,Cambodia_2001_2005,Cambodia_2006,Cambodia_2007,Cambodia_2008,Cambodia_2009,Cambodia_2010,Cambodia_2011,Cambodia_Yr_arrival_ns,Cambodia_Tot,Canada_Before_1941,Canada_1941_1950,Canada_1951_1960,Canada_1961_1970,Canada_1971_1980,Canada_1981_1990,Canada_1991_2000,Canada_2001_2005,Canada_2006,Canada_2007,Canada_2008,Canada_2009,Canada_2010,Canada_2011,Canada_Yr_arrival_NS,Canada_Tot,China_exc_SARs_Taiw_Bef_1941,China_exc_SARs_Taiwan_41_50,China_exc_SARs_Taiwan_51_60,China_exc_SARs_Taiwan_61_70,China_exc_SARs_Taiwan_71_80,China_exc_SARs_Taiwan_81_90,China_exc_SARs_Taiwan_91_00,China_exc_SARs_Taiwan_01_05,China_exc_SARs_Taiwan_2006,China_exc_SARs_Taiwan_2007,China_exc_SARs_Taiwan_2008,China_exc_SARs_Taiwan_2009,China_exc_SARs_Taiwan_2010,China_exc_SARs_Taiwan_2011,China_exc_SARs_Tawan_arr_ns,China_exc_SARs_Taiwan_Tot,Croatia_Before_1941,Croatia_1941_1950,Croatia_1951_1960,Croatia_1961_1970,Croatia_1971_1980,Croatia_1981_1990,Croatia_1991_2000,Croatia_2001_2005,Croatia_2006,Croatia_2007,Croatia_2008,Croatia_2009,Croatia_2010,Croatia_2011,Croatia_Yr_arrival_NS,Croatia_Tot,Egypt_Before_1941,Egypt_1941_1950,Egypt_1951_1960,Egypt_1961_1970,Egypt_1971_1980,Egypt_1981_1990,Egypt_1991_2000,Egypt_2001_2005,Egypt_2006,Egypt_2007,Egypt_2008,Egypt_2009,Egypt_2010,Egypt_2011,Egypt_Yr_arrival_NS,Egypt_Tot,Fiji_Before_1941,Fiji_1941_1950,Fiji_1951_1960,Fiji_1961_1970,Fiji_1971_1980,Fiji_1981_1990,Fiji_1991_2000,Fiji_2001_2005,Fiji_2006,Fiji_2007,Fiji_2008,Fiji_2009,Fiji_2010,Fiji_2011,Fiji_Yr_arrival_NS,Fiji_Tot,Frmr_Y_R_M_FYROM_Bef_1941,Frmr_Y_R_M_FYROM_1941_1950,Frmr_Y_R_M_FYROM_1951_1960,Frmr_Y_R_M_FYROM_1961_1970,Frmr_Y_R_M_FYROM_1971_1980,Frmr_Y_R_M_FYROM_1981_1990,Frmr_Y_R_M_FYROM_1991_2000,Frmr_Y_R_M_FYROM_2001_2005,Frmr_Yug_Rep_Mac_FYROM_2006,Frmr_Yug_Rep_Mac_FYROM_2007,Frmr_Yug_Rep_Mac_FYROM_2008,Frmr_Yug_Rep_Mac_FYROM_2009,Frmr_Yug_Rep_Mac_FYROM_2010,Frmr_Yug_Rep_Mac_FYROM_2011,Frmr_Y_R_M_FYROM_arrival_ns,Frmr_Yug_Rep_Mac_FYROM_Tot,Germany_Before_1941,Germany_1941_1950,Germany_1951_1960,Germany_1961_1970,Germany_1971_1980,Germany_1981_1990,Germany_1991_2000,Germany_2001_2005,Germany_2006,Germany_2007,Germany_2008,Germany_2009,Germany_2010,Germany_2011,Germany_Yr_arrival_NS,Germany_Tot,Greece_Before_1941,Greece_1941_1950,Greece_1951_1960,Greece_1961_1970,Greece_1971_1980,Greece_1981_1990,Greece_1991_2000,Greece_2001_2005,Greece_2006,Greece_2007,Greece_2008,Greece_2009,Greece_2010,Greece_2011,Greece_Yr_arrival_NS,Greece_Tot,Hng_Kng_SAR_China_Bfre_1941,Hng_Kng_SAR_China_1941_1950,Hng_Kng_SAR_China_1951_1960,Hng_Kng_SAR_China_1961_1970,Hng_Kng_SAR_China_1971_1980,Hng_Kng_SAR_China_1981_1990,Hng_Kng_SAR_China_1991_2000,Hng_Kng_SAR_China_2001_2005,Hong_Kong_SAR_China_2006,Hong_Kong_SAR_China_2007,Hong_Kong_SAR_China_2008,Hong_Kong_SAR_China_2009,Hong_Kong_SAR_China_2010,Hong_Kong_SAR_China_2011,Hng_Kng_SAR_Chna_arrival_ns,Hong_Kong_SAR_China_Tot,India_Before_1941,India_1941_1950,India_1951_1960,India_1961_1970,India_1971_1980,India_1981_1990,India_1991_2000,India_2001_2005,India_2006,India_2007,India_2008,India_2009,India_2010,India_2011,India_Yr_arrival_NS,India_Tot,Indonesia_Before_1941,Indonesia_1941_1950,Indonesia_1951_1960,Indonesia_1961_1970,Indonesia_1971_1980,Indonesia_1981_1990,Indonesia_1991_2000,Indonesia_2001_2005
POA6105,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,6,3,0,0,0,0,4,0,0,0,13,0,0,0,4,6,4,3,0,0,0,0,0,0,0,0,17,0,0,0,3,4,9,16,48,28,36,52,22,16,8,5,247,0,7,6,13,3,0,3,0,0,0,0,0,0,0,0,32,0,3,4,0,0,0,0,5,0,0,0,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,16,9,8,3,3,0,0,3,0,0,0,0,0,52,0,0,8,6,0,3,0,0,0,0,0,0,0,0,0,17,0,0,0,0,5,7,3,13,3,3,6,3,3,0,0,46,0,5,3,38,42,32,26,43,29,30,48,45,34,4,18,397,0,0,3,0,0,9,36,15
POA6106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6107,0,0,0,0,3,3,18,0,0,0,0,3,0,0,0,27,0,0,0,0,0,53,5,7,3,3,3,0,0,3,4,81,0,0,0,3,5,6,9,6,0,3,3,3,3,3,6,50,0,0,0,0,5,30,101,216,99,114,167,189,114,49,55,1139,0,0,3,16,0,0,24,7,0,0,0,0,0,0,5,55,0,0,3,0,3,3,7,3,0,10,0,3,0,0,3,35,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,34,18,9,16,3,7,4,3,4,0,4,3,3,130,0,0,4,3,0,0,0,0,0,3,0,0,0,0,3,13,0,0,0,3,12,18,18,33,5,14,12,12,4,8,9,148,0,17,10,66,73,62,104,157,131,189,289,324,109,43,50,1624,0,3,3,3,9,41,210,163
POA6108,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,7,0,0,0,0,3,9,3,0,0,0,0,0,0,0,3,18,0,0,0,3,3,5,7,3,3,0,0,0,0,0,0,24,0,0,0,0,7,15,40,42,45,61,62,31,17,14,10,344,0,0,0,8,3,3,6,4,0,0,0,0,0,0,0,24,0,3,0,3,0,3,3,0,3,3,0,0,0,0,3,21,0,0,0,3,0,6,4,0,0,8,0,3,0,0,0,24,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,15,20,8,10,15,8,6,0,3,7,0,0,0,0,92,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,9,0,0,0,3,8,11,7,9,0,0,0,3,0,3,0,44,0,6,5,66,70,61,72,57,26,53,55,42,17,13,29,572,0,0,3,3,10,32,77,25
POA6109,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,7,0,0,0,0,0,12,3,0,3,3,0,7,0,0,0,28,0,0,0,4,3,0,0,4,0,0,0,0,0,0,0,11,0,0,0,3,0,3,17,15,3,3,10,6,4,3,4,71,3,0,4,4,0,0,9,6,0,0,0,0,0,0,0,26,0,0,0,4,3,0,0,4,4,0,0,0,0,0,0,15,0,0,0,0,3,0,0,0,7,0,0,0,5,0,0,15,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,7,4,4,3,12,3,4,0,0,0,0,0,0,3,40,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,3,3,3,0,0,0,0,0,0,0,12,3,6,0,23,24,22,30,28,14,54,59,59,17,21,15,375,0,3,0,0,3,13,15,15
POA6110,0,0,0,6,5,0,25,0,0,0,0,0,0,0,0,36,0,0,0,0,0,8,3,0,0,3,4,0,0,0,10,28,0,0,0,0,13,4,3,4,3,0,0,0,0,0,0,27,0,0,3,3,3,15,14,42,20,60,45,20,14,8,14,261,5,0,10,11,3,4,8,0,0,0,0,0,0,0,0,41,0,0,0,4,4,0,0,16,4,4,0,0,5,0,0,37,0,0,0,0,0,3,3,3,0,0,0,0,0,3,0,12,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,24,25,16,19,20,19,11,3,3,0,0,3,3,3,149,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,6,4,3,11,5,0,0,0,0,0,3,32,0,3,11,72,50,51,91,99,70,71,130,75,26,19,33,801,0,0,3,0,9,27,58,23
POA6111,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,9,5,4,11,5,3,0,0,0,0,0,0,37,0,3,0,0,0,7,6,4,3,0,0,9,0,0,3,35,3,0,3,5,3,0,0,0,0,0,0,0,0,0,0,14,3,3,3,3,0,0,3,0,0,0,0,0,0,0,0,15,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,19,13,18,21,7,5,0,0,6,0,0,0,9,116,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,4,3,0,0,0,0,0,0,0,13,0,4,3,31,32,21,9,23,24,14,21,20,13,12,8,235,0,0,4,0,4,6,9,0
POA6112,0,0,0,0,0,3,3,3,3,0,0,0,0,0,0,12,0,0,0,0,0,3,3,0,3,0,0,3,0,3,0,15,0,0,0,5,9,22,25,19,5,0,7,0,3,0,5,100,0,0,0,3,3,5,4,29,6,19,10,10,4,4,3,100,0,0,0,17,3,0,17,0,0,0,3,0,0,0,0,40,0,0,3,3,0,0,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,40,26,30,43,22,6,0,3,3,0,0,0,4,200,0,0,4,3,4,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,3,3,13,8,0,0,3,0,0,0,0,30,0,3,6,35,39,44,50,84,53,53,78,50,42,14,23,574,0,0,4,0,4,7,50,28
POA6121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8,4,3,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,0,7,0,4,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0
POA6122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,15,0,3,0,3,0,0,3,28,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,6,0,0,0,3,0,0,3,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,6,6,6,0,3,0,0,0,3,0,3,3,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,4,3,5,6,0,0,0,0,3,0,3,33,0,0,0,0,0,0,6,4
POA6123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
POA6124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0
POA6125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,5,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0
POA6147,0,0,0,0,0,0,5,3,0,3,0,0,0,0,3,14,0,0,0,0,5,28,7,5,0,3,0,0,8,3,0,59,0,0,0,4,0,5,4,5,0,3,3,0,0,0,0,24,0,0,0,5,16,52,95,95,42,51,77,65,41,19,33,591,0,0,3,3,0,0,3,0,0,0,0,0,0,0,3,12,0,0,3,0,6,5,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,11,7,6,7,13,3,0,0,3,4,3,0,0,3,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,14,6,11,0,3,7,0,4,0,3,59,0,4,9,42,51,26,30,58,33,52,64,32,45,12,12,470,0,0,0,0,14,21,72,44
POA6148,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,8,6,12,0,6,4,3,7,0,0,55,0,0,0,0,5,42,81,56,29,39,40,53,29,22,13,409,3,0,0,5,0,0,7,0,0,0,0,0,0,0,3,18,0,0,5,3,3,3,3,0,0,0,0,0,0,0,0,17,0,0,3,3,0,3,0,0,0,0,0,0,0,0,6,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,17,4,3,19,7,8,0,3,6,5,0,0,4,85,0,0,3,3,0,0,0,0,0,0,0,3,0,0,3,12,0,0,0,4,5,40,16,9,0,0,3,4,5,0,4,90,3,4,5,40,27,30,69,51,47,53,71,86,72,34,27,619,0,0,4,3,7,11,47,47
POA6149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,12,10,15,6,3,0,0,0,3,0,6,58,0,0,0,0,0,68,67,48,20,19,27,15,17,12,7,300,3,0,3,3,0,0,3,0,0,0,0,0,0,0,0,12,0,0,3,0,3,0,10,0,0,0,0,0,0,3,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,16,5,14,11,5,9,0,0,0,3,0,3,3,80,0,0,3,0,3,0,0,0,0,0,0,0,0,0,4,10,0,0,0,3,24,58,36,11,0,3,9,3,3,3,3,156,0,5,6,34,30,46,93,70,18,33,28,18,4,14,9,408,0,0,5,4,7,32,83,34
POA6150,0,0,0,4,3,0,6,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,12,3,0,3,0,0,3,0,0,33,0,3,0,3,11,53,72,35,7,23,29,14,27,11,7,295,0,0,5,15,3,0,4,0,0,0,0,0,0,4,0,31,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,9,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,5,4,7,5,6,0,3,0,0,3,4,0,3,43,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,24,58,54,17,10,11,6,16,12,0,8,216,0,3,9,23,42,40,90,53,13,17,22,16,14,3,12,357,0,0,0,5,15,144,216,113
POA6151,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,3,9,3,11,11,7,9,3,3,11,9,0,79,0,0,0,0,0,15,38,32,12,17,25,25,18,14,20,216,0,0,3,5,3,0,3,0,0,0,0,0,0,0,0,14,0,0,3,3,0,3,0,0,0,0,0,0,4,3,0,16,0,0,0,3,4,3,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,9,9,11,4,6,0,0,7,4,8,0,11,6,89,0,3,5,7,7,0,3,0,0,0,0,0,0,0,4,29,0,0,7,3,8,24,13,12,0,3,3,0,0,0,0,73,0,10,4,29,22,13,18,41,24,31,50,34,22,19,8,325,0,0,6,0,7,16,39,31
POA6152,0,0,0,6,0,0,13,3,0,0,0,0,0,0,0,22,0,0,0,0,3,3,0,0,0,0,0,3,0,0,0,9,0,0,0,4,6,13,17,6,4,6,11,0,4,11,0,82,0,0,3,3,6,32,51,56,19,36,37,48,56,67,28,442,4,0,8,8,5,0,18,0,0,0,0,0,0,0,0,43,0,3,4,0,0,5,3,3,0,3,6,0,0,0,0,27,0,0,3,0,0,3,4,3,0,0,3,0,0,0,0,16,0,0,0,0,3,4,8,0,0,0,0,0,0,0,0,15,0,10,10,3,8,12,8,10,4,5,6,8,6,9,5,104,3,3,4,11,4,4,0,0,0,0,0,0,3,0,0,32,0,5,0,0,16,27,22,20,5,11,5,14,3,4,13,145,3,8,3,44,25,27,54,55,24,18,49,42,20,18,20,410,3,0,3,3,12,36,104,99
POA6153,0,0,0,0,0,0,14,7,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,5,6,15,15,9,3,0,8,0,10,4,4,79,0,3,0,0,5,35,52,29,8,11,18,11,16,0,24,212,0,0,5,8,4,0,0,0,0,3,0,0,0,0,0,20,0,5,0,5,5,0,0,4,0,0,0,0,3,0,0,22,0,0,0,3,0,3,3,0,0,0,3,0,0,0,0,12,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,10,9,7,3,8,11,6,3,6,4,0,3,6,3,79,0,3,7,3,3,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,22,35,22,6,0,3,7,3,0,0,6,104,0,7,8,27,26,38,51,28,10,9,47,7,23,6,3,290,0,3,6,3,10,72,150,57
POA6154,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,10,5,3,4,0,3,0,0,3,0,3,37,0,0,3,0,5,22,13,24,5,3,4,0,4,5,3,91,0,0,4,8,0,4,0,0,0,0,0,0,0,0,0,16,0,3,3,3,4,0,0,0,0,0,0,0,0,0,0,13,0,0,0,3,0,3,0,3,0,0,0,0,0,0,0,9,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,6,7,6,3,5,3,8,0,0,0,5,0,0,3,46,0,3,5,3,0,0,0,0,0,0,0,0,0,0,3,14,0,0,0,3,0,17,17,0,3,3,0,3,0,0,3,49,0,6,8,13,10,11,14,8,0,0,4,5,0,0,0,79,0,3,0,0,7,26,53,32
POA6155,0,0,0,0,3,0,15,3,0,0,0,0,0,0,0,21,0,0,0,0,0,16,3,0,3,0,0,0,0,0,3,25,0,0,3,5,11,11,6,20,3,3,6,6,3,3,7,87,0,0,0,0,18,100,217,214,116,151,167,113,101,38,39,1274,0,6,0,13,4,3,11,4,3,0,0,0,0,0,3,47,0,0,0,3,3,5,15,9,0,0,4,0,10,0,3,52,0,0,3,3,3,3,10,3,0,0,0,3,4,0,0,32,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,28,7,13,13,30,22,7,0,0,4,3,0,0,6,133,0,3,4,3,3,3,0,3,0,0,0,0,0,0,0,19,0,0,0,3,21,61,78,32,12,5,7,3,7,6,11,246,0,17,8,82,105,164,279,342,189,239,223,148,64,51,66,1977,0,0,4,0,18,65,234,132
POA6156,0,0,0,4,0,0,6,5,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,3,4,3,3,4,3,0,0,3,0,3,6,0,32,0,0,0,4,0,8,15,18,3,3,3,5,12,0,0,71,0,3,6,13,3,3,11,0,0,0,0,0,0,0,4,43,0,7,10,3,3,3,3,0,0,0,0,0,0,0,0,29,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,19,4,12,14,12,9,3,3,3,0,0,0,4,91,0,0,6,7,0,0,0,0,0,3,0,0,0,0,0,16,0,0,6,0,3,3,3,3,0,0,0,0,0,0,0,18,0,10,4,18,9,4,11,6,8,6,18,19,10,4,3,130,0,3,5,3,5,28,17,5
POA6157,0,0,0,0,0,0,3,6,0,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,7,5,10,5,0,5,3,3,3,3,0,53,0,0,0,0,0,7,6,0,4,0,0,0,4,0,0,21,0,3,4,11,3,3,10,3,0,0,0,0,0,0,0,37,3,4,3,3,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,4,12,10,8,16,8,14,0,3,3,0,3,0,3,84,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,3,3,7,0,0,3,0,0,0,0,0,19,0,4,3,12,8,4,3,10,4,4,6,13,8,7,0,86,0,3,0,0,4,4,5,0
POA6158,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,0,3,0,3,0,3,27,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,3,0,3,5,3,3,0,0,0,0,0,0,0,0,0,17,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,8,0,3,7,3,0,3,5,3,3,0,0,44,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,6,0,0,0,4,3,3,0,3,0,4,0,9,3,5,4,38,0,0,3,0,0,0,0,0
POA6159,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,0,0,3,0,0,0,0,0,13,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,9,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,3,3,0,0,0,0,0,3,0,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,6,0,0,0,3,4,3,0,0,3,0,0,0,0,0,0,13,0,0,0,0,0,3,0,0
POA6160,0,0,0,5,0,3,3,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,7,8,10,8,0,6,3,5,5,4,0,56,0,0,0,0,0,0,3,3,3,0,0,3,0,3,0,15,0,0,10,14,3,7,4,4,0,0,0,0,0,0,0,42,0,3,3,0,3,3,0,0,0,0,0,0,0,0,0,12,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,6,0,4,3,3,3,10,0,9,0,3,5,3,10,0,3,56,0,0,4,3,0,0,0,0,0,0,0,0,3,0,0,10,0,0,0,3,3,3,0,3,0,0,0,0,0,0,0,12,0,0,3,4,6,8,4,3,8,5,7,3,12,3,0,66,0,0,3,0,0,0,4,3
