region_id,M_Emp_FullT_15_19,M_Emp_FullT_20_24,M_Emp_FullT_25_34,M_Emp_FullT_35_44,M_Emp_FullT_45_54,M_Emp_FullT_55_64,M_Emp_FullT_65_74,M_Emp_FullT_75_84,M_Emp_FullT_85ov,M_Emp_FullT_Tot,M_Emp_PartT_15_19,M_Emp_PartT_20_24,M_Emp_PartT_25_34,M_Emp_PartT_35_44,M_Emp_PartT_45_54,M_Emp_PartT_55_64,M_Emp_PartT_65_74,M_Emp_PartT_75_84,M_Emp_PartT_85ov,M_Emp_PartT_Tot,M_Emp_awy_f_wrk_15_19,M_Emp_awy_f_wrk_20_24,M_Emp_awy_f_wrk_25_34,M_Emp_awy_f_wrk_35_44,M_Emp_awy_f_wrk_45_54,M_Emp_awy_f_wrk_55_64,M_Emp_awy_f_wrk_65_74,M_Emp_awy_f_wrk_75_84,M_Emp_awy_f_wrk_85ov,M_Emp_awy_f_wrk_Tot,M_Hours_wkd_NS_15_19,M_Hours_wkd_NS_20_24,M_Hours_wkd_NS_25_34,M_Hours_wkd_NS_35_44,M_Hours_wkd_NS_45_54,M_Hours_wkd_NS_55_64,M_Hours_wkd_NS_65_74,M_Hours_wkd_NS_75_84,M_Hours_wkd_NS_85ov,M_Hours_wkd_NS_Tot,M_Emp_wkd_Tot_15_19,M_Emp_wkd_Tot_20_24,M_Emp_wkd_Tot_25_34,M_Emp_wkd_Tot_35_44,M_Emp_wkd_Tot_45_54,M_Emp_wkd_Tot_55_64,M_Emp_wkd_Tot_65_74,M_Emp_wkd_Tot_75_84,M_Emp_wkd_Tot_85ov,M_Emp_wkd_Tot_Tot,M_Unem_look_FTW_15_19,M_Unem_look_FTW_20_24,M_Unem_look_FTW_25_34,M_Unem_look_FTW_35_44,M_Unem_look_FTW_45_54,M_Unem_look_FTW_55_64,M_Unem_look_FTW_65_74,M_Unem_look_FTW_75_84,M_Unem_look_FTW_85ov,M_Unem_look_FTW_Tot,M_Unem_look_PTW_15_19,M_Unem_look_PTW_20_24,M_Unem_look_PTW_25_34,M_Unem_look_PTW_35_44,M_Unem_look_PTW_45_54,M_Unem_look_PTW_55_64,M_Unem_look_PTW_65_74,M_Unem_look_PTW_75_84,M_Unem_look_PTW_85ov,M_Unem_look_PTW_Tot,M_Unem_look_Tot_15_19,M_Unem_look_Tot_20_24,M_Unem_look_Tot_25_34,M_Unem_look_Tot_35_44,M_Unem_look_Tot_45_54,M_Unem_look_Tot_55_64,M_Unem_look_Tot_65_74,M_Unem_look_Tot_75_84,M_Unem_look_Tot_85ov,M_Unem_look_Tot_Tot,M_Tot_LF_15_19,M_Tot_LF_20_24,M_Tot_LF_25_34,M_Tot_LF_35_44,M_Tot_LF_45_54,M_Tot_LF_55_64,M_Tot_LF_65_74,M_Tot_LF_75_84,M_Tot_LF_85ov,M_Tot_LF_Tot,M_Not_in_LF_15_19,M_Not_in_LF_20_24,M_Not_in_LF_25_34,M_Not_in_LF_35_44,M_Not_in_LF_45_54,M_Not_in_LF_55_64,M_Not_in_LF_65_74,M_Not_in_LF_75_84,M_Not_in_LF_85ov,M_Not_in_LF_Tot,M_LFS_NS_15_19,M_LFS_NS_20_24,M_LFS_NS_25_34,M_LFS_NS_35_44,M_LFS_NS_45_54,M_LFS_NS_55_64,M_LFS_NS_65_74,M_LFS_NS_75_84,M_LFS_NS_85ov,M_LFS_NS_Tot,M_Tot_15_19,M_Tot_20_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Emp_FullT_15_19,F_Emp_FullT_20_24,F_Emp_FullT_25_34,F_Emp_FullT_35_44,F_Emp_FullT_45_54,F_Emp_FullT_55_64,F_Emp_FullT_65_74,F_Emp_FullT_75_84,F_Emp_FullT_85ov,F_Emp_FullT_Tot,F_Emp_PartT_15_19,F_Emp_PartT_20_24,F_Emp_PartT_25_34,F_Emp_PartT_35_44,F_Emp_PartT_45_54,F_Emp_PartT_55_64,F_Emp_PartT_65_74,F_Emp_PartT_75_84,F_Emp_PartT_85ov,F_Emp_PartT_Tot,F_Emp_awy_f_wrk_15_19,F_Emp_awy_f_wrk_20_24,F_Emp_awy_f_wrk_25_34,F_Emp_awy_f_wrk_35_44,F_Emp_awy_f_wrk_45_54,F_Emp_awy_f_wrk_55_64,F_Emp_awy_f_wrk_65_74,F_Emp_awy_f_wrk_75_84,F_Emp_awy_f_wrk_85ov,F_Emp_awy_f_wrk_Tot,F_Hours_wkd_NS_15_19,F_Hours_wkd_NS_20_24,F_Hours_wkd_NS_25_34,F_Hours_wkd_NS_35_44,F_Hours_wkd_NS_45_54,F_Hours_wkd_NS_55_64,F_Hours_wkd_NS_65_74,F_Hours_wkd_NS_75_84,F_Hours_wkd_NS_85ov,F_Hours_wkd_NS_Tot,F_Emp_wkd_Tot_15_19,F_Emp_wkd_Tot_20_24,F_Emp_wkd_Tot_25_34,F_Emp_wkd_Tot_35_44,F_Emp_wkd_Tot_45_54,F_Emp_wkd_Tot_55_64,F_Emp_wkd_Tot_65_74,F_Emp_wkd_Tot_75_84,F_Emp_wkd_Tot_85ov,F_Emp_wkd_Tot_Tot,F_Unem_look_FTW_15_19,F_Unem_look_FTW_20_24,F_Unem_look_FTW_25_34,F_Unem_look_FTW_35_44,F_Unem_look_FTW_45_54,F_Unem_look_FTW_55_64,F_Unem_look_FTW_65_74,F_Unem_look_FTW_75_84,F_Unem_look_FTW_85ov,F_Unem_look_FTW_Tot,F_Unem_look_PTW_15_19,F_Unem_look_PTW_20_24,F_Unem_look_PTW_25_34,F_Unem_look_PTW_35_44,F_Unem_look_PTW_45_54,F_Unem_look_PTW_55_64,F_Unem_look_PTW_65_74,F_Unem_look_PTW_75_84,F_Unem_look_PTW_85ov,F_Unem_look_PTW_Tot,F_Unem_look_Tot_15_19,F_Unem_look_Tot_20_24,F_Unem_look_Tot_25_34,F_Unem_look_Tot_35_44,F_Unem_look_Tot_45_54,F_Unem_look_Tot_55_64,F_Unem_look_Tot_65_74,F_Unem_look_Tot_75_84,F_Unem_look_Tot_85ov,F_Unem_look_Tot_Tot
POA6029,12,34,89,148,154,80,14,0,0,531,24,23,8,21,23,28,21,5,0,153,0,3,3,6,11,7,0,0,0,30,0,3,0,4,0,3,0,0,0,10,36,63,100,179,188,118,35,5,0,724,4,3,5,0,3,4,0,0,0,19,0,3,4,0,0,0,0,0,0,7,4,6,9,0,3,4,0,0,0,26,40,69,109,179,191,122,35,5,0,750,28,10,11,7,9,32,66,50,19,232,6,13,13,11,10,6,3,0,0,62,74,92,133,197,210,160,104,55,19,1044,0,23,59,50,77,35,3,0,0,247,30,30,37,90,92,57,12,0,0,348,0,3,5,14,3,6,3,0,0,34,0,4,0,0,0,0,0,0,0,4,30,60,101,154,172,98,18,0,0,633,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,6,0,3,0,3,0,0,0,0,0,6
POA6030,290,638,1684,2141,1696,697,91,3,3,7243,333,191,191,231,216,167,87,11,0,1427,19,30,93,103,98,48,13,0,0,404,18,41,45,56,41,22,3,0,0,226,660,900,2013,2531,2051,934,194,14,3,9300,82,64,86,53,60,31,0,0,0,376,66,17,13,8,8,5,7,0,0,124,148,81,99,61,68,36,7,0,0,500,808,981,2112,2592,2119,970,201,14,3,9800,660,123,132,155,147,273,643,508,156,2797,108,122,194,275,178,92,42,36,17,1064,1576,1226,2438,3022,2444,1335,886,558,176,13661,165,482,868,961,929,328,30,0,0,3763,500,346,607,1013,760,350,66,3,0,3645,25,32,115,110,76,29,11,0,0,398,21,15,20,31,36,7,3,0,4,137,711,875,1610,2115,1801,714,110,3,4,7943,48,29,49,43,40,8,0,0,0,217,78,45,56,87,38,10,0,0,3,317,126,74,105,130,78,18,0,0,3,534
POA6031,76,227,707,728,495,176,21,0,0,2430,109,54,62,70,50,52,13,4,0,414,11,3,37,36,29,18,3,0,0,137,5,11,22,11,17,3,3,0,0,72,201,295,828,845,591,249,40,4,0,3053,14,18,21,11,20,5,0,0,0,89,20,3,3,0,4,4,3,0,0,37,34,21,24,11,24,9,3,0,0,126,235,316,852,856,615,258,43,4,0,3179,202,37,31,36,44,60,98,46,6,560,22,8,58,46,30,20,13,3,3,203,459,361,941,938,689,338,154,53,9,3942,52,188,352,306,245,77,3,0,0,1223,156,141,256,394,236,111,10,0,0,1304,8,7,46,27,22,10,3,0,0,123,11,9,11,7,8,3,0,0,0,49,227,345,665,734,511,201,16,0,0,2699,17,12,13,8,16,0,3,0,0,69,30,8,20,27,16,7,3,0,0,111,47,20,33,35,32,7,6,0,0,180
POA6032,3,12,5,15,13,7,0,0,0,55,0,0,0,3,6,3,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,5,18,19,10,3,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,5,18,19,10,3,0,0,70,6,0,0,3,0,3,5,3,0,20,0,0,0,0,0,5,0,0,0,5,9,12,5,21,19,18,8,3,0,95,3,0,6,0,9,0,0,0,0,18,6,5,3,5,7,3,3,0,0,32,0,0,3,0,0,0,3,3,0,9,0,0,0,0,0,0,0,0,0,0,9,5,12,5,16,3,6,3,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6033,14,16,30,42,30,21,5,0,0,158,3,9,9,0,4,8,3,3,0,39,0,0,5,5,0,0,0,0,0,10,0,0,0,3,0,0,0,0,0,3,17,25,44,50,34,29,8,3,0,210,3,3,0,0,3,3,0,0,0,12,0,0,0,0,0,3,3,0,0,6,3,3,0,0,3,6,3,0,0,18,20,28,44,50,37,35,11,3,0,228,19,3,3,3,3,6,12,3,3,55,4,3,10,3,4,3,0,0,0,27,43,34,57,56,44,44,23,6,3,310,3,13,13,15,12,6,3,0,0,65,8,3,11,21,13,10,3,3,0,72,0,4,0,0,3,0,0,0,0,7,0,0,0,0,3,0,0,0,0,3,11,20,24,36,31,16,6,3,0,147,3,0,0,0,3,0,0,0,0,6,3,0,0,3,0,0,0,0,0,6,6,0,0,3,3,0,0,0,0,12
POA6035,22,49,173,233,206,76,12,0,0,771,30,9,13,26,18,22,21,3,0,142,3,3,9,15,15,6,0,0,0,51,6,4,4,8,7,0,0,0,0,29,61,65,199,282,246,104,33,3,0,993,5,4,4,7,8,7,4,0,0,39,6,0,0,0,4,0,0,0,0,10,11,4,4,7,12,7,4,0,0,49,72,69,203,289,258,111,37,3,0,1042,58,4,9,27,19,59,137,62,10,385,8,8,28,23,27,12,20,24,21,171,138,81,240,339,304,182,194,89,31,1598,12,42,67,100,100,47,6,0,0,374,41,23,73,110,99,62,8,0,0,416,4,3,8,13,9,4,3,0,0,44,3,0,0,3,5,0,3,0,0,14,60,68,148,226,213,113,20,0,0,848,7,9,0,5,4,5,0,0,0,30,6,0,6,10,5,5,0,0,0,32,13,9,6,15,9,10,0,0,0,62
POA6036,88,202,620,799,423,122,18,0,0,2272,83,48,68,64,47,35,10,4,0,359,9,9,40,38,13,10,0,0,0,119,6,7,26,26,7,4,0,0,0,76,186,266,754,927,490,171,28,4,0,2826,21,14,20,13,16,3,0,0,0,87,18,7,3,0,0,4,0,0,0,32,39,21,23,13,16,7,0,0,0,119,225,287,777,940,506,178,28,4,0,2945,170,28,36,36,27,51,106,49,7,510,9,18,50,43,27,13,5,4,0,169,404,333,863,1019,560,242,139,57,7,3624,48,161,337,356,223,76,6,0,0,1207,127,80,222,386,146,71,6,3,0,1041,7,18,40,21,11,13,3,0,0,113,6,3,12,4,4,5,0,0,0,34,188,262,611,767,384,165,15,3,0,2395,18,10,10,20,4,3,0,0,0,65,18,4,24,33,3,5,0,0,0,87,36,14,34,53,7,8,0,0,0,152
POA6037,14,31,66,96,96,52,7,0,0,362,3,5,9,13,7,20,13,0,0,70,3,0,5,4,12,4,5,0,0,33,3,3,3,6,4,3,0,0,0,22,23,39,83,119,119,79,25,0,0,487,6,4,0,6,7,3,0,0,0,26,3,0,3,0,0,3,0,0,0,9,9,4,3,6,7,6,0,0,0,35,32,43,86,125,126,85,25,0,0,522,34,4,5,17,16,58,94,49,10,287,5,3,7,17,11,8,9,8,6,74,71,50,98,159,153,151,128,57,16,883,11,15,24,38,40,28,0,0,0,156,13,13,31,42,48,38,4,0,0,189,0,0,7,10,6,0,3,0,0,26,4,0,0,6,0,0,0,0,0,10,28,28,62,96,94,66,7,0,0,381,3,3,4,0,3,3,0,0,0,16,4,3,3,4,0,0,0,0,0,14,7,6,7,4,3,3,0,0,0,30
POA6041,7,6,27,60,45,40,5,0,0,190,4,0,5,5,14,16,11,0,0,55,0,0,3,4,6,11,0,0,0,24,0,0,0,5,0,0,0,0,0,5,11,6,35,74,65,67,16,0,0,274,3,3,0,3,0,3,0,0,0,12,0,0,0,0,0,3,0,0,0,3,3,3,0,3,0,6,0,0,0,15,14,9,35,77,65,73,16,0,0,289,20,4,3,11,13,55,85,34,0,225,5,4,4,7,4,10,6,6,0,46,39,17,42,95,82,138,107,40,0,560,3,4,6,14,23,24,0,0,0,74,8,3,14,26,25,19,4,0,0,99,3,3,0,3,0,5,0,0,0,14,0,0,0,4,5,3,0,0,0,12,14,10,20,47,53,51,4,0,0,199,0,0,0,3,4,0,0,0,0,7,0,0,0,0,0,3,0,0,0,3,0,0,0,3,4,3,0,0,0,10
POA6042,0,0,0,0,3,5,0,0,0,8,0,0,0,0,3,5,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,3,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,3,0,0,19,0,3,0,0,0,3,8,3,0,17,0,3,0,0,0,3,0,0,0,6,0,6,0,0,6,16,11,3,0,42,0,0,0,3,0,5,0,0,0,8,0,0,0,3,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,9,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6043,3,0,3,12,6,3,0,0,0,27,0,0,3,0,3,4,0,0,0,10,0,0,3,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,9,12,9,10,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,12,9,10,0,0,0,43,0,0,0,3,3,10,17,5,0,38,0,0,0,3,3,0,0,3,3,12,3,0,9,18,15,20,17,8,3,93,0,0,0,0,0,4,5,0,0,9,0,0,3,8,4,3,0,0,0,18,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,8,4,7,5,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6044,11,19,46,64,59,50,14,3,0,266,4,7,4,9,7,9,11,3,5,59,0,0,0,0,7,12,0,0,0,19,0,0,0,6,0,0,0,0,0,6,15,26,50,79,73,71,25,6,5,350,0,3,0,4,7,0,0,0,0,14,0,0,3,0,0,0,0,0,0,3,0,3,3,4,7,0,0,0,0,17,15,29,53,83,80,71,25,6,5,367,5,3,8,4,12,46,67,31,3,179,7,9,17,24,21,26,17,12,0,133,27,41,78,111,113,143,109,49,8,679,7,8,16,21,31,28,8,0,0,119,3,5,20,27,17,24,5,0,0,101,0,0,6,7,5,3,0,0,0,21,0,0,3,3,3,3,0,0,0,12,10,13,45,58,56,58,13,0,0,253,0,0,4,0,4,0,0,0,0,8,0,0,3,3,0,0,0,0,0,6,0,0,7,3,4,0,0,0,0,14
POA6050,21,218,797,734,757,453,70,7,0,3057,139,188,189,86,103,132,76,18,0,931,11,16,41,27,30,26,10,0,0,161,7,3,13,11,14,6,0,0,0,54,178,425,1040,858,904,617,156,25,0,4203,7,7,28,25,15,11,0,0,0,93,28,39,10,4,4,4,0,0,0,89,35,46,38,29,19,15,0,0,0,182,213,471,1078,887,923,632,156,25,0,4385,238,106,114,57,62,139,240,270,171,1397,22,49,100,60,49,42,25,31,27,405,473,626,1292,1004,1034,813,421,326,198,6187,22,235,702,343,396,264,29,3,0,1994,214,240,245,312,379,209,58,0,0,1657,15,22,43,34,26,31,6,0,0,177,7,11,10,8,0,6,0,0,0,42,258,508,1000,697,801,510,93,3,0,3870,7,11,11,11,15,7,0,0,0,62,33,11,16,7,12,4,0,0,0,83,40,22,27,18,27,11,0,0,0,145
POA6051,24,221,1176,716,466,280,44,0,0,2927,33,131,239,129,68,93,39,3,0,735,3,15,47,26,23,18,3,0,0,135,3,7,15,13,9,7,3,3,0,60,63,374,1477,884,566,398,89,6,0,3857,9,17,40,30,29,32,0,0,0,157,8,14,24,11,5,8,0,0,0,70,17,31,64,41,34,40,0,0,0,227,80,405,1541,925,600,438,89,6,0,4084,78,58,105,99,112,158,217,130,66,1023,20,63,213,105,73,52,47,24,3,600,178,526,1859,1129,785,648,353,160,69,5707,24,212,746,391,262,196,16,0,0,1847,57,173,301,228,169,123,40,6,0,1097,3,18,57,36,12,15,0,0,0,141,5,5,10,4,10,5,0,0,0,39,89,408,1114,659,453,339,56,6,0,3124,5,16,43,16,5,7,3,0,0,95,5,18,35,6,7,7,0,0,0,78,10,34,78,22,12,14,3,0,0,173
POA6052,30,135,536,619,554,292,28,0,0,2194,66,109,102,67,65,82,40,8,0,539,3,10,19,27,24,14,4,0,0,101,8,7,7,10,4,7,0,0,0,43,107,261,664,723,647,395,72,8,0,2877,0,10,16,23,12,9,4,0,0,74,14,15,3,3,3,8,0,0,0,46,14,25,19,26,15,17,4,0,0,120,121,286,683,749,662,412,76,8,0,2997,134,64,53,27,52,133,194,173,59,889,13,21,58,48,32,26,18,21,6,243,268,371,794,824,746,571,288,202,65,4129,23,133,420,339,320,172,12,0,0,1419,111,130,175,290,254,154,27,3,3,1147,5,11,39,35,18,20,4,0,0,132,3,4,8,3,3,3,0,0,0,24,142,278,642,667,595,349,43,3,3,2722,12,10,9,9,9,3,0,0,0,52,18,8,18,11,10,5,0,0,0,70,30,18,27,20,19,8,0,0,0,122
POA6053,35,202,722,841,676,364,50,0,3,2893,93,107,155,82,105,87,47,3,3,682,4,9,35,27,35,19,4,3,0,136,3,12,16,26,14,8,0,0,0,79,135,330,928,976,830,478,101,6,6,3790,12,22,39,21,12,15,0,0,0,121,13,8,6,3,6,3,4,3,0,46,25,30,45,24,18,18,4,3,0,167,160,360,973,1000,848,496,105,9,6,3957,154,58,69,57,73,159,275,224,111,1180,16,29,100,69,58,38,36,28,22,396,330,447,1142,1126,979,693,416,261,139,5533,36,162,530,384,385,236,23,0,0,1756,117,118,221,385,298,192,38,4,0,1373,7,13,51,44,30,28,0,0,0,173,12,6,10,8,5,4,0,0,0,45,172,299,812,821,718,460,61,4,0,3347,7,9,18,11,9,6,0,0,0,60,17,6,19,10,12,3,0,0,0,67,24,15,37,21,21,9,0,0,0,127
POA6054,115,342,950,1026,873,609,69,0,0,3984,110,149,156,150,136,140,59,6,0,906,8,16,31,58,44,43,7,3,0,210,7,23,30,35,22,17,4,0,0,138,240,530,1167,1269,1075,809,139,9,0,5238,19,37,45,43,29,15,0,0,0,188,23,15,12,4,5,11,0,0,0,70,42,52,57,47,34,26,0,0,0,258,282,582,1224,1316,1109,835,139,9,0,5496,339,87,97,116,157,285,467,361,99,2008,40,47,79,73,66,53,46,33,8,445,661,716,1400,1505,1332,1173,652,403,107,7949,62,251,582,508,580,303,17,0,0,2303,192,146,304,452,407,305,61,4,3,1874,12,5,62,56,49,36,6,0,0,226,11,19,8,19,14,8,3,0,0,82,277,421,956,1035,1050,652,87,4,3,4485,23,21,23,20,23,9,0,0,0,119,33,12,19,20,21,14,3,0,0,122,56,33,42,40,44,23,3,0,0,241
POA6055,79,189,501,681,602,402,69,3,0,2526,98,49,61,73,64,91,52,9,4,501,3,11,26,26,26,16,5,3,0,116,14,12,11,15,12,8,3,5,0,80,194,261,599,795,704,517,129,20,4,3223,17,14,16,13,19,9,3,0,0,91,12,10,5,0,0,3,3,0,0,33,29,24,21,13,19,12,6,0,0,124,223,285,620,808,723,529,135,20,4,3347,184,39,63,54,97,157,269,169,45,1077,15,23,46,46,59,42,36,19,5,291,422,347,729,908,879,728,440,208,54,4715,33,143,255,316,358,206,22,0,0,1333,103,79,203,321,236,181,38,3,0,1164,12,10,40,22,26,17,5,3,0,135,4,9,12,9,13,8,0,0,0,55,152,241,510,668,633,412,65,6,0,2687,11,10,9,11,11,4,0,0,0,56,16,3,7,20,7,7,3,0,0,63,27,13,16,31,18,11,3,0,0,119
POA6056,309,761,1615,1693,1713,1152,196,12,3,7454,280,198,204,220,244,254,112,24,0,1536,27,34,79,74,98,85,14,0,0,411,27,43,44,52,43,30,14,0,0,253,643,1036,1942,2039,2098,1521,336,36,3,9654,57,78,87,78,46,37,4,0,0,387,46,17,18,14,11,17,3,0,0,126,103,95,105,92,57,54,7,0,0,513,746,1131,2047,2131,2155,1575,343,36,3,10167,515,140,181,181,255,488,879,593,185,3417,108,101,197,205,186,155,108,87,33,1180,1369,1372,2425,2517,2596,2218,1330,716,221,14764,182,542,849,803,992,598,51,0,3,4020,460,319,521,830,776,581,118,0,0,3605,25,31,98,74,99,66,16,0,0,409,28,19,25,32,26,20,6,0,3,159,695,911,1493,1739,1893,1265,191,0,6,8193,48,41,50,51,37,13,0,0,0,240,51,28,51,40,46,20,3,0,0,239,99,69,101,91,83,33,3,0,0,479
POA6057,205,357,848,880,822,505,73,3,0,3693,133,70,96,84,74,82,58,8,0,605,6,20,37,44,41,41,9,3,0,201,12,23,31,26,23,9,0,0,0,124,356,470,1012,1034,960,637,140,14,0,4623,23,29,33,26,17,9,0,0,0,137,13,3,5,4,0,3,4,0,0,32,36,32,38,30,17,12,4,0,0,169,392,502,1050,1064,977,649,144,14,0,4792,209,47,47,47,62,150,379,243,44,1228,32,30,81,102,66,43,15,18,7,394,633,579,1178,1213,1105,842,538,275,51,6414,90,272,405,395,454,246,20,0,0,1882,219,115,281,401,345,246,50,3,0,1660,10,16,50,24,39,26,8,0,0,173,6,10,16,17,12,9,3,0,0,73,325,413,752,837,850,527,81,3,0,3788,21,9,16,13,9,4,0,0,0,72,15,10,13,21,10,4,0,0,0,73,36,19,29,34,19,8,0,0,0,145
POA6058,103,256,579,581,569,433,47,3,0,2571,85,55,73,68,64,83,36,3,0,467,3,10,21,21,22,31,4,3,0,115,7,7,16,14,12,6,5,0,0,67,198,328,689,684,667,553,92,9,0,3220,7,19,23,18,18,24,0,0,0,109,22,4,3,3,4,0,4,0,0,40,29,23,26,21,22,24,4,0,0,149,227,351,715,705,689,577,96,9,0,3369,162,38,51,51,49,159,250,188,49,997,14,19,58,64,37,38,29,18,3,280,403,408,824,820,775,774,375,215,52,4646,47,174,295,260,349,198,10,3,0,1336,144,104,184,232,267,196,39,3,0,1169,6,15,33,21,25,26,5,0,0,131,10,8,16,6,8,10,0,0,0,58,207,301,528,519,649,430,54,6,0,2694,15,5,16,18,10,4,0,0,0,68,15,5,12,14,11,6,0,0,0,63,30,10,28,32,21,10,0,0,0,131
POA6059,86,305,918,1141,1062,678,123,12,0,4325,176,211,180,151,152,168,149,29,7,1223,15,17,34,42,53,29,10,3,0,203,12,25,32,25,21,12,5,3,0,135,289,558,1164,1359,1288,887,287,47,7,5886,6,23,47,30,24,26,3,0,0,159,31,24,14,6,8,8,0,0,0,91,37,47,61,36,32,34,3,0,0,250,326,605,1225,1395,1320,921,290,47,7,6136,337,121,99,84,130,263,590,563,177,2364,31,55,69,66,74,53,42,41,15,446,694,781,1393,1545,1524,1237,922,651,199,8946,54,243,602,527,658,367,56,0,0,2507,229,230,312,605,524,360,114,10,0,2384,14,20,62,47,45,46,9,3,0,246,14,12,26,20,13,13,0,0,4,102,311,505,1002,1199,1240,786,179,13,4,5239,12,17,24,13,13,13,0,0,0,92,23,23,24,25,17,6,0,0,0,118,35,40,48,38,30,19,0,0,0,210
POA6060,57,345,1666,1191,779,468,86,4,0,4596,82,217,349,149,145,142,79,11,7,1181,6,14,58,55,36,28,11,3,0,211,9,11,36,18,14,7,3,0,0,98,154,587,2109,1413,974,645,179,18,7,6086,12,32,64,51,42,23,3,0,0,227,17,23,22,14,6,7,3,3,0,95,29,55,86,65,48,30,6,3,0,322,183,642,2195,1478,1022,675,185,21,7,6408,220,99,138,135,159,227,416,444,179,2017,43,91,218,121,90,80,45,50,36,774,446,832,2551,1734,1271,982,646,515,222,9199,40,343,1265,678,565,343,38,0,0,3272,122,248,519,434,345,266,52,10,3,1999,7,27,93,55,35,36,10,0,0,263,3,16,23,15,13,10,3,0,0,83,172,634,1900,1182,958,655,103,10,3,5617,9,25,53,22,15,11,0,0,0,135,11,18,44,27,22,11,3,0,0,136,20,43,97,49,37,22,3,0,0,271
POA6061,128,602,2047,1268,996,580,81,4,0,5706,177,262,376,279,250,151,63,14,0,1572,9,37,97,58,41,41,11,3,0,297,19,33,63,71,48,20,8,0,0,262,333,934,2583,1676,1335,792,163,21,0,7837,44,71,144,103,54,30,0,0,0,446,41,34,45,27,16,14,3,0,0,180,85,105,189,130,70,44,3,0,0,626,418,1039,2772,1806,1405,836,166,21,0,8463,576,243,318,327,327,466,691,502,106,3556,86,141,312,221,165,113,95,56,16,1205,1080,1423,3402,2354,1897,1415,952,579,122,13224,76,513,1261,591,580,352,32,0,0,3405,210,313,598,517,450,308,62,3,0,2461,12,43,116,66,40,38,5,0,0,320,18,26,51,35,23,17,0,0,0,170,316,895,2026,1209,1093,715,99,3,0,6356,27,54,88,50,44,7,0,0,0,270,42,38,63,45,38,17,0,0,0,243,69,92,151,95,82,24,0,0,0,513
POA6062,153,590,1434,1527,1411,1032,179,8,0,6334,217,244,272,170,200,269,137,17,0,1526,16,31,47,54,62,66,11,0,0,287,19,36,61,49,40,28,8,0,0,241,405,901,1814,1800,1713,1395,335,25,0,8388,30,62,63,59,45,40,4,0,0,303,36,15,24,9,13,12,5,0,0,114,66,77,87,68,58,52,9,0,0,417,471,978,1901,1868,1771,1447,344,25,0,8805,523,154,137,148,166,404,957,701,199,3389,41,49,106,83,93,80,67,54,15,588,1035,1181,2144,2099,2030,1931,1368,780,214,12782,105,427,846,644,806,505,60,7,0,3400,322,311,470,723,680,558,104,8,0,3176,11,25,93,59,58,62,9,0,0,317,8,15,22,31,37,23,5,0,0,141,446,778,1431,1457,1581,1148,178,15,0,7034,15,25,42,20,27,13,0,0,0,142,26,40,33,41,25,13,3,3,0,184,41,65,75,61,52,26,3,3,0,326
POA6063,97,282,756,720,652,399,33,0,0,2939,120,113,101,102,84,104,25,0,0,649,3,9,25,21,39,18,3,0,0,118,16,18,29,34,23,8,3,0,0,131,236,422,911,877,798,529,64,0,0,3837,23,37,36,27,15,14,0,0,0,152,26,17,4,15,0,3,0,3,0,68,49,54,40,42,15,17,0,3,0,220,285,476,951,919,813,546,64,3,0,4057,262,74,70,52,107,156,190,100,28,1039,25,26,62,64,68,32,20,11,12,320,572,576,1083,1035,988,734,274,114,40,5416,50,193,351,335,381,194,12,0,0,1516,149,103,262,296,298,155,27,0,0,1290,10,8,27,34,35,16,4,0,0,134,11,12,13,14,17,8,0,0,0,75,220,316,653,679,731,373,43,0,0,3015,20,23,10,11,14,5,0,0,0,83,13,16,24,22,10,5,0,3,0,93,33,39,34,33,24,10,0,3,0,176
