POA_CODE_2016,F_Health_Occ_Mng,F_Health_Occ_Pro,F_Health_Occ_TTW,F_Health_Occ_CPS,F_Health_Occ_CA,F_Health_Occ_Sal,F_Health_Occ_MOD,F_Health_Occ_Lab,F_Health_Occ_IDNS,F_Health_Total,F_Educat_Occ_Mng,F_Educat_Occ_Pro,F_Educat_Occ_TTW,F_Educat_Occ_CPS,F_Educat_Occ_CA,F_Educat_Occ_Sal,F_Educat_Occ_MOD,F_Educat_Occ_Lab,F_Educat_Occ_IDNS,F_Educat_Total,F_ManagCom_Occ_Mng,F_ManagCom_Occ_Pro,F_ManagCom_Occ_TTW,F_ManagCom_Occ_CPS,F_ManagCom_Occ_CA,F_ManagCom_Occ_Sal,F_ManagCom_Occ_MOD,F_ManagCom_Occ_Lab,F_ManagCom_Occ_IDNS,F_ManagCom_Total,F_SocietCultu_Occ_Mng,F_SocietCultu_Occ_Pro,F_SocietCultu_Occ_TTW,F_SocietCultu_Occ_CPS,F_SocietCultu_Occ_CA,F_SocietCultu_Occ_Sal,F_SocietCultu_Occ_MOD,F_SocietCultu_Occ_Lab,F_SocietCultu_Occ_IDNS,F_SocietCultu_Total,F_CreatArt_Occ_Mng,F_CreatArt_Occ_Pro,F_CreatArt_Occ_TTW,F_CreatArt_Occ_CPS,F_CreatArt_Occ_CA,F_CreatArt_Occ_Sal,F_CreatArt_Occ_MOD,F_CreatArt_Occ_Lab,F_CreatArt_Occ_IDNS,F_CreatArt_Total,F_FoodHospPersServ_Occ_Mng,F_FoodHospPersServ_Occ_Pro,F_FoodHospPersServ_Occ_TTW,F_FoodHospPersServ_Occ_CPS,F_FoodHospPersServ_Occ_CA,F_FoodHospPersServ_Occ_Sal,F_FoodHospPersServ_Occ_MOD,F_FoodHospPersServ_Occ_Lab,F_FoodHospPersServ_Occ_IDNS,F_FoodHospPersServ_Total,F_MixFieldProg_Occ_Mng,F_MixFieldProg_Occ_Pro,F_MixFieldProg_Occ_TTW,F_MixFieldProg_Occ_CPS,F_MixFieldProg_Occ_CA,F_MixFieldProg_Occ_Sal,F_MixFieldProg_Occ_MOD,F_MixFieldProg_Occ_Lab,F_MixFieldProg_Occ_IDNS,F_MixFieldProg_Total,F_FS_ID_Occ_Mng,F_FS_ID_Occ_Pro,F_FS_ID_Occ_TTW,F_FS_ID_Occ_CPS,F_FS_ID_Occ_CA,F_FS_ID_Occ_Sal,F_FS_ID_Occ_MOD,F_FS_ID_Occ_Lab,F_FS_ID_Occ_IDNS,F_FS_ID_Total,F_FS_NS_Occ_Mng,F_FS_NS_Occ_Pro,F_FS_NS_Occ_TTW,F_FS_NS_Occ_CPS,F_FS_NS_Occ_CA,F_FS_NS_Occ_Sal,F_FS_NS_Occ_MOD,F_FS_NS_Occ_Lab,F_FS_NS_Occ_IDNS,F_FS_NS_Total,F_Tot_Occ_Mng,F_Tot_Occ_Pro,F_Tot_Occ_TTW,F_Tot_Occ_CPS,F_Tot_Occ_CA,F_Tot_Occ_Sal,F_Tot_Occ_MOD,F_Tot_Occ_Lab,F_Tot_Occ_IDNS,F_Total_Total,P_NatPhySci_Occ_Mng,P_NatPhySci_Occ_Pro,P_NatPhySci_Occ_TTW,P_NatPhySci_Occ_CPS,P_NatPhySci_Occ_CA,P_NatPhySci_Occ_Sal,P_NatPhySci_Occ_MOD,P_NatPhySci_Occ_Lab,P_NatPhySci_Occ_IDNS,P_NatPhySci_Total,P_InfoTechn_Occ_Mng,P_InfoTechn_Occ_Pro,P_InfoTechn_Occ_TTW,P_InfoTechn_Occ_CPS,P_InfoTechn_Occ_CA,P_InfoTechn_Occ_Sal,P_InfoTechn_Occ_MOD,P_InfoTechn_Occ_Lab,P_InfoTechn_Occ_IDNS,P_InfoTechn_Total,P_EngRelTech_Occ_Mng,P_EngRelTech_Occ_Pro,P_EngRelTech_Occ_TTW,P_EngRelTech_Occ_CPS,P_EngRelTech_Occ_CA,P_EngRelTech_Occ_Sal,P_EngRelTech_Occ_MOD,P_EngRelTech_Occ_Lab,P_EngRelTech_Occ_IDNS,P_EngRelTech_Total,P_ArchitBuild_Occ_Mng,P_ArchitBuild_Occ_Pro,P_ArchitBuild_Occ_TTW,P_ArchitBuild_Occ_CPS,P_ArchitBuild_Occ_CA,P_ArchitBuild_Occ_Sal,P_ArchitBuild_Occ_MOD,P_ArchitBuild_Occ_Lab,P_ArchitBuild_Occ_IDNS,P_ArchitBuild_Total,P_AgriEnviRelStu_Occ_Mng,P_AgriEnviRelStu_Occ_Pro,P_AgriEnviRelStu_Occ_TTW,P_AgriEnviRelStu_Occ_CPS,P_AgriEnviRelStu_Occ_CA,P_AgriEnviRelStu_Occ_Sal,P_AgriEnviRelStu_Occ_MOD,P_AgriEnviRelStu_Occ_Lab,P_AgriEnviRelStu_Occ_IDNS,P_AgriEnviRelStu_Total,P_Health_Occ_Mng,P_Health_Occ_Pro,P_Health_Occ_TTW,P_Health_Occ_CPS,P_Health_Occ_CA,P_Health_Occ_Sal,P_Health_Occ_MOD,P_Health_Occ_Lab,P_Health_Occ_IDNS,P_Health_Total,P_Educat_Occ_Mng,P_Educat_Occ_Pro,P_Educat_Occ_TTW,P_Educat_Occ_CPS,P_Educat_Occ_CA,P_Educat_Occ_Sal,P_Educat_Occ_MOD,P_Educat_Occ_Lab,P_Educat_Occ_IDNS,P_Educat_Total,P_ManagCom_Occ_Mng,P_ManagCom_Occ_Pro,P_ManagCom_Occ_TTW,P_ManagCom_Occ_CPS,P_ManagCom_Occ_CA,P_ManagCom_Occ_Sal,P_ManagCom_Occ_MOD,P_ManagCom_Occ_Lab,P_ManagCom_Occ_IDNS,P_ManagCom_Total,P_SocietCultu_Occ_Mng,P_SocietCultu_Occ_Pro,P_SocietCultu_Occ_TTW,P_SocietCultu_Occ_CPS,P_SocietCultu_Occ_CA,P_SocietCultu_Occ_Sal,P_SocietCultu_Occ_MOD,P_SocietCultu_Occ_Lab,P_SocietCultu_Occ_IDNS,P_SocietCultu_Total,P_CreatArt_Occ_Mng,P_CreatArt_Occ_Pro,P_CreatArt_Occ_TTW,P_CreatArt_Occ_CPS,P_CreatArt_Occ_CA,P_CreatArt_Occ_Sal,P_CreatArt_Occ_MOD,P_CreatArt_Occ_Lab,P_CreatArt_Occ_IDNS,P_CreatArt_Total
POA6256,0,3,0,3,0,0,0,0,0,13,0,11,0,0,0,0,0,0,0,14,0,5,0,0,3,0,0,3,0,14,0,0,0,5,0,0,0,0,0,8,3,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,24,6,15,9,0,0,9,0,64,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,16,0,0,0,3,3,0,29,0,0,4,0,0,0,0,0,0,5,6,3,3,0,0,0,7,0,0,20,0,3,0,3,0,0,0,0,0,17,3,11,0,0,0,0,0,0,0,12,0,3,0,0,3,0,0,3,0,17,0,4,0,8,0,0,0,0,0,17,3,0,0,0,0,0,0,3,0,8
POA6258,17,58,3,17,20,0,0,6,0,127,12,90,0,36,12,3,0,3,0,160,19,20,6,10,62,21,0,12,3,160,14,13,5,52,9,11,0,10,0,115,0,4,3,0,3,3,0,0,0,17,4,0,17,14,15,4,0,8,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,3,3,4,0,3,0,22,91,208,39,141,138,55,0,47,3,732,9,19,5,3,3,0,0,3,0,44,0,3,3,0,4,0,0,3,0,15,39,17,164,5,9,10,39,33,4,313,16,3,61,3,3,3,5,16,0,107,46,25,24,3,11,4,19,21,0,155,26,81,4,19,20,0,0,6,0,153,17,116,4,42,15,3,3,3,0,207,32,36,12,19,62,30,6,14,3,217,20,15,3,53,9,9,0,10,0,130,5,3,4,0,3,4,0,3,0,20
POA6260,4,12,0,4,0,0,0,0,0,26,3,17,0,4,0,0,0,8,0,33,3,3,0,0,7,3,0,3,0,25,0,5,0,14,6,0,0,3,0,22,3,0,0,0,0,0,0,0,0,4,4,0,4,0,0,3,0,4,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,3,0,14,23,44,10,24,25,12,0,25,3,163,6,6,0,3,0,0,0,4,0,20,0,0,0,0,0,0,0,0,0,5,18,3,18,3,0,0,9,8,0,57,13,0,3,0,0,0,0,0,0,16,11,9,4,0,0,0,3,3,0,33,6,18,0,4,0,0,0,4,0,32,11,20,0,7,0,0,0,8,0,46,12,6,0,0,7,7,0,5,0,39,0,4,0,14,6,0,0,6,0,32,3,3,0,0,0,0,0,0,0,5
POA6262,9,4,0,3,0,0,0,0,0,22,8,5,0,3,0,0,0,3,0,22,3,0,0,0,3,0,0,7,0,12,3,0,0,9,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,20,4,16,10,0,0,11,0,91,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,7,0,18,0,0,0,8,3,0,36,0,0,3,0,0,0,3,0,0,10,8,0,0,0,0,0,0,0,0,10,10,4,0,3,0,0,0,0,0,22,7,7,0,3,0,0,0,3,0,28,5,0,0,0,3,0,0,7,0,15,5,4,0,9,0,0,0,0,0,19,3,0,0,0,0,0,0,0,0,3
POA6271,7,48,7,9,8,3,0,3,0,87,7,47,0,14,6,0,0,3,0,85,7,9,3,7,39,10,0,3,0,77,9,20,0,36,6,8,0,8,0,93,0,5,0,8,0,3,0,0,0,19,3,0,11,3,3,0,0,4,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,3,0,3,0,0,0,13,34,139,32,83,76,39,6,27,3,431,3,11,5,0,0,0,0,3,0,22,0,0,5,0,0,0,0,0,0,6,14,20,104,5,9,3,30,21,4,208,8,0,32,0,0,0,3,12,0,55,16,10,7,3,4,3,0,7,0,51,10,53,10,9,8,3,0,9,0,105,7,61,0,14,6,0,0,4,0,97,18,11,7,7,43,19,0,5,0,109,9,23,7,41,6,8,0,11,0,102,0,9,0,8,0,3,0,3,0,24
POA6275,0,11,0,11,6,0,0,3,0,35,6,11,0,4,0,0,0,3,0,30,13,0,0,0,7,11,0,0,0,29,3,7,0,9,3,3,0,0,0,25,0,3,0,0,0,3,0,0,0,6,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,29,37,3,31,21,15,0,15,0,150,4,4,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,8,9,22,0,0,4,7,3,3,59,11,0,14,0,0,0,0,0,0,21,7,3,0,0,0,0,0,3,0,19,3,21,0,10,6,0,0,3,0,46,6,18,0,3,0,0,3,3,0,31,17,0,0,0,9,13,0,0,0,46,10,7,0,9,3,3,0,0,0,31,0,3,0,0,0,3,0,0,0,7
POA6280,53,344,26,139,65,31,4,28,3,687,53,319,9,184,49,20,0,25,0,661,115,87,19,78,347,120,7,67,8,838,51,100,12,237,69,52,3,40,3,577,15,31,9,26,11,15,0,13,0,115,39,8,95,64,37,37,3,33,8,317,0,0,0,0,0,3,0,0,0,4,3,6,3,3,6,6,0,0,0,29,5,8,7,22,21,23,0,17,11,110,365,956,222,779,656,319,36,239,30,3616,22,51,27,18,21,15,7,12,0,171,10,24,9,3,20,9,5,14,0,84,137,106,690,22,44,44,162,114,17,1337,86,27,414,14,10,14,60,64,17,711,98,35,75,7,17,10,33,56,4,347,66,445,36,155,69,35,14,36,3,852,81,427,23,193,52,19,10,31,0,836,227,192,57,106,385,170,34,94,11,1275,72,146,32,280,80,55,8,52,3,734,16,47,23,29,14,25,4,12,0,177
POA6281,17,100,3,25,18,9,0,3,0,182,18,107,3,36,21,13,0,10,0,205,48,47,3,28,84,39,3,20,3,268,17,21,3,60,26,10,0,15,0,151,10,22,5,11,8,17,0,4,0,79,11,0,35,26,21,9,5,3,3,108,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,7,0,0,0,8,5,7,3,3,4,9,3,0,0,30,138,333,65,208,202,109,20,58,10,1144,14,39,12,7,11,11,0,11,0,106,0,8,4,3,0,0,0,0,0,17,42,45,182,6,8,15,43,29,3,381,36,12,164,9,0,6,4,31,0,263,30,17,25,8,5,5,4,15,0,107,23,145,15,36,18,13,7,6,0,252,25,142,6,44,21,10,5,11,0,278,91,81,21,31,88,65,11,27,3,415,26,38,3,68,28,18,4,19,3,207,13,33,11,14,8,17,0,6,0,106
POA6282,0,27,0,0,4,0,0,0,0,42,9,16,0,7,3,3,0,0,0,34,12,8,0,3,13,7,0,0,0,37,5,7,0,9,4,3,0,0,0,30,0,3,3,0,0,0,0,0,0,15,0,0,3,3,3,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,3,0,4,0,0,0,10,34,67,17,30,22,23,0,7,0,208,3,17,0,0,0,4,0,5,0,29,0,0,0,0,0,0,0,0,0,4,17,14,37,0,0,0,3,10,0,71,8,0,23,0,0,0,0,3,0,40,9,7,3,0,0,0,0,3,0,20,0,39,0,5,4,0,0,0,0,52,13,23,0,11,3,3,0,0,0,49,25,18,4,3,15,9,3,4,0,72,10,21,0,7,4,3,0,0,0,45,6,7,9,3,0,0,0,0,0,20
POA6284,6,28,0,10,10,0,0,3,0,63,7,41,3,13,11,4,0,4,0,86,17,16,0,7,23,7,0,4,0,73,4,9,4,7,5,3,0,0,0,35,8,7,3,8,4,0,0,0,0,28,9,0,3,8,6,0,0,3,0,24,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,8,58,111,14,51,61,30,5,24,3,350,10,13,4,0,0,3,0,7,0,36,3,0,0,0,0,0,0,0,0,4,13,6,58,0,0,0,17,22,6,127,13,0,39,0,0,3,4,8,3,72,23,8,13,0,0,3,3,14,0,63,7,39,7,10,10,0,0,8,0,76,15,54,3,18,11,7,0,4,0,102,28,16,0,6,23,10,0,5,0,96,3,9,5,12,9,3,0,4,0,54,8,12,3,8,4,0,0,3,0,32
