POA_CODE_2016,Aust_BP_B_OS,Aust_FO_B_OS,Aust_MO_B_OS,Aust_Both_parents_born_Aust,Aust_Birthplace_not_stated,Aust_Tot_Resp,Aust_Abor_BP_B_OS,Aust_Abor_FO_B_OS,Aust_Abor_MO_B_OS,Aust_Abor_BP_B_Aus,Aust_Abor_BP_NS,Aust_Abor_Tot_Resp,Chinese_BP_B_OS,Chinese_FO_B_OS,Chinese_MO_B_OS,Chinese_BP_B_Aus,Chinese_BP_NS,Chinese_Tot_Resp,Croatian_BP_B_OS,Croatian_FO_B_OS,Croatian_MO_B_OS,Croatian_BP_B_Aus,Croatian_BP_NS,Croatian_Tot_Resp,Dutch_BP_B_OS,Dutch_FO_B_OS,Dutch_MO_B_OS,Dutch_BP_B_Aus,Dutch_BP_NS,Dutch_Tot_Resp,English_BP_B_OS,English_FO_B_OS,English_MO_B_OS,English_BP_B_Aus,English_BP_NS,English_Tot_Resp,Filipino_BP_B_OS,Filipino_FO_B_OS,Filipino_MO_B_OS,Filipino_BP_B_Aus,Filipino_BP_NS,Filipino_Tot_Resp,French_BP_B_OS,French_FO_B_OS,French_MO_B_OS,French_BP_B_Aus,French_BP_NS,French_Tot_Resp,German_BP_B_OS,German_FO_B_OS,German_MO_B_OS,German_BP_B_Aus,German_BP_NS,German_Tot_Resp,Greek_BP_B_OS,Greek_FO_B_OS,Greek_MO_B_OS,Greek_BP_B_Aus,Greek_BP_NS,Greek_Tot_Resp,Hungarian_BP_B_OS,Hungarian_FO_B_OS,Hungarian_MO_B_OS,Hungarian_BP_B_Aus,Hungarian_BP_NS,Hungarian_Tot_Resp,Indian_BP_B_OS,Indian_FO_B_OS,Indian_MO_B_OS,Indian_BP_B_Aus,Indian_BP_NS,Indian_Tot_Resp,Irish_BP_B_OS,Irish_FO_B_OS,Irish_MO_B_OS,Irish_BP_B_Aus,Irish_BP_NS,Irish_Tot_Resp,Italian_BP_B_OS,Italian_FO_B_OS,Italian_MO_B_OS,Italian_BP_B_Aus,Italian_BP_NS,Italian_Tot_Resp,Korean_BP_B_OS,Korean_FO_B_OS,Korean_MO_B_OS,Korean_BP_B_Aus,Korean_BP_NS,Korean_Tot_Resp,Lebanese_BP_B_OS,Lebanese_FO_B_OS,Lebanese_MO_B_OS,Lebanese_BP_B_Aus,Lebanese_BP_NS,Lebanese_Tot_Resp,Macedonian_BP_B_OS,Macdonian_FO_B_OS,Macdonian_MO_B_OS,Macdonian_BP_B_Aus,Macdonian_BP_NS,Macedonian_Tot_Resp,Maltese_BP_B_OS,Maltese_FO_B_OS,Maltese_MO_B_OS,Maltese_BP_B_Aus,Maltese_BP_NS,Maltese_Tot_Resp,Maori_BP_B_OS,Maori_FO_B_OS,Maori_MO_B_OS,Maori_BP_B_Aus,Maori_BP_NS,Maori_Tot_Resp,NZ_BP_B_OS,NZ_FO_B_OS,NZ_MO_B_OS,NZ_BP_B_Aus,NZ_BP_NS,NZ_Tot_Resp,Polish_BP_B_OS,Polish_FO_B_OS,Polish_MO_B_OS,Polish_BP_B_Aus,Polish_BP_NS,Polish_Tot_Resp,Russian_BP_B_OS,Russian_FO_B_OS,Russian_MO_B_OS,Russian_BP_B_Aus,Russian_BP_NS,Russian_Tot_Resp,Scottish_BP_B_OS,Scottish_FO_B_OS,Scottish_MO_B_OS,Scottish_BP_B_Aus,Scottish_BP_NS,Scottish_Tot_Resp,Serbian_BP_B_OS,Serbian_FO_B_OS,Serbian_MO_B_OS,Serbian_BP_B_Aus,Serbian_BP_NS,Serbian_Tot_Resp,Sth_African_BP_B_OS,Sth_African_FO_B_OS,Sth_African_MO_B_OS,Sth_Afrcan_BP_B_Aus,Sth_African_BP_NS,Sth_African_Tot_Resp,Spanish_BP_B_OS,Spanish_FO_B_OS,Spanish_MO_B_OS,Spanish_BP_B_Aus,Spanish_BP_NS,Spanish_Tot_Resp,Sri_Lankan_BP_B_OS,Sri_Lankan_FO_B_OS,Sri_Lankan_MO_B_OS,Sri_Lankan_BP_B_Aus,Sri_Lankan_BP_NS,Sri_Lankan_Tot_Resp,Turkish_BP_B_OS,Turkish_FO_B_OS,Turkish_MO_B_OS,Turkish_BP_B_Aus,Turkish_BP_NS,Turkish_Tot_Resp,Vietnamese_BP_B_OS,Vietnamese_FO_B_OS,Vietnamese_MO_B_OS,Vietnamese_BP_B_Aus,Vietnamese_BP_NS,Vietnamese_Tot_Resp,Welsh_BP_B_OS,Welsh_FO_B_OS,Welsh_MO_B_OS,Welsh_BP_B_Aus,Welsh_BP_NS,Welsh_Tot_Resp,Other_BP_B_OS,Other_FO_B_OS,Other_MO_B_OS,Other_BP_B_Aus,Other_BP_NS,Other_Tot_Resp,Ancestry_NS_BP_B_OS,Ancestry_NS_FO_B_OS,Ancestry_NS_MO_B_OS,Ancestry_NS_BP_B_Aus,Ancestry_NS_BP_NS,Ancestry_NS_Tot_Resp,Tot_P_BP_B_OS,Tot_P_FO_B_OS,Tot_P_MO_B_OS,Tot_P_BP_B_Aus,Tot_P_BP_NS,Tot_P_Tot_Resp
POA6519,0,14,23,208,5,255,0,0,0,7,0,7,3,0,0,0,0,3,0,0,0,0,0,3,10,3,0,6,0,15,51,13,22,164,8,258,5,0,0,0,0,5,3,0,0,0,0,3,4,0,3,17,0,20,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,6,9,3,0,46,5,57,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,7,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,20,0,32,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,3,3,3,0,29,0,0,0,12,43,53,112,26,40,366,53,594
POA6521,0,11,10,135,3,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,4,38,10,6,84,3,146,0,0,0,0,0,0,3,0,0,0,0,3,5,0,0,9,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,3,20,0,32,7,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,3,22,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,13,3,0,3,3,15,30,78,25,25,206,24,352
POA6522,7,7,18,171,3,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,22,17,16,130,14,193,3,0,0,0,0,3,4,0,0,0,0,4,0,3,0,12,0,19,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,4,7,30,6,55,3,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,26,0,33,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,5,0,0,0,9,39,47,53,19,25,305,54,455
POA6525,26,169,114,1316,22,1648,0,0,0,4,0,4,3,0,0,3,0,12,9,3,0,8,0,13,30,6,0,19,0,62,331,133,115,985,23,1587,8,0,0,0,0,12,4,4,0,3,0,12,35,7,13,91,4,141,0,5,0,12,0,18,3,0,0,0,0,7,0,0,0,0,0,4,63,28,21,234,5,352,17,6,0,53,0,78,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,39,3,0,3,0,41,20,8,7,5,0,39,9,9,5,15,0,36,0,0,0,0,0,3,79,31,20,207,3,341,0,0,0,0,0,0,4,3,4,0,0,12,6,3,0,0,0,13,4,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,4,16,8,0,10,0,29,62,21,10,30,0,124,6,0,0,21,216,248,620,279,191,2229,253,3569
POA6528,0,14,7,134,0,153,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,36,15,15,126,0,197,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,9,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,40,0,46,0,0,0,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,16,0,0,9,0,25,0,0,0,3,36,42,69,22,16,255,42,405
POA6530,204,1222,977,11388,226,14010,3,19,11,388,6,432,171,5,11,54,10,251,13,18,9,34,0,74,260,60,51,144,0,522,2455,1115,840,8232,206,12851,489,12,64,13,3,584,62,9,10,53,0,141,255,77,64,599,25,1012,30,18,5,36,0,93,17,10,3,9,0,45,273,12,8,18,8,320,423,233,142,2261,40,3106,362,148,60,722,16,1304,3,8,3,3,0,10,3,0,0,4,3,6,34,4,8,22,0,67,23,17,3,12,0,48,161,31,17,32,6,242,141,76,36,28,3,292,68,17,14,51,0,147,24,11,0,15,0,50,585,272,156,1680,43,2740,7,0,0,4,0,11,233,9,12,5,3,269,57,5,3,29,3,105,42,3,0,0,0,45,4,5,0,0,0,9,67,0,8,6,0,78,97,21,22,95,0,234,1009,186,174,560,26,1949,65,13,10,250,2490,2826,6168,2160,1578,19553,2986,32455
POA6532,19,214,196,2422,40,2894,0,3,0,38,0,42,11,0,0,8,0,17,5,0,0,5,0,16,37,19,13,26,0,91,509,226,162,1724,35,2650,20,0,3,3,0,27,12,6,0,12,0,28,64,15,19,154,3,257,3,3,0,14,0,19,3,3,0,0,0,9,3,0,0,3,0,7,89,48,26,461,11,628,41,27,4,125,0,200,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,10,0,21,8,0,3,0,0,9,24,3,10,3,0,42,31,13,8,3,0,58,10,4,3,16,0,35,4,0,0,0,0,8,148,42,36,374,7,605,0,0,0,0,0,0,58,0,6,0,0,66,0,0,0,23,0,27,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,45,22,3,0,19,0,45,132,18,23,72,3,249,5,0,0,39,861,909,1043,375,311,4055,936,6725
POA6535,17,59,38,657,13,782,0,0,0,3,0,3,0,0,0,4,0,4,0,0,0,0,0,0,12,3,0,0,0,14,125,57,48,458,11,697,7,0,0,3,0,6,0,0,0,0,0,0,9,4,3,44,0,61,0,0,0,3,0,3,3,0,0,0,0,3,3,0,0,0,0,3,24,3,12,103,0,140,4,3,0,9,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,6,5,0,0,0,15,3,0,0,0,0,3,0,0,0,0,0,0,20,15,9,75,3,121,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,12,0,22,21,3,9,24,0,55,3,0,0,19,128,142,211,97,73,1063,150,1596
POA6536,5,68,55,521,18,670,0,0,0,11,0,11,4,0,0,4,0,4,0,0,0,3,0,6,13,4,5,3,0,23,173,57,50,372,12,670,0,0,0,0,0,0,4,0,0,0,0,7,16,8,7,35,0,66,3,0,0,0,0,3,7,0,0,0,0,5,0,0,0,0,0,3,23,10,3,82,3,127,16,3,0,31,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,10,8,6,0,0,0,14,6,0,3,0,0,8,0,0,0,0,0,0,41,27,4,97,6,176,0,0,0,0,0,0,3,0,0,0,0,3,0,3,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,9,0,19,36,0,6,10,3,53,7,0,0,4,156,172,315,105,84,873,181,1557
POA6537,3,36,44,336,6,422,0,0,0,3,0,3,3,0,0,0,0,3,0,0,0,0,0,0,11,0,0,3,0,16,81,26,30,199,4,345,19,0,0,0,0,19,0,0,0,0,0,7,14,7,3,22,0,45,4,0,0,0,0,6,3,0,0,0,0,3,0,0,0,0,0,0,13,9,9,41,0,65,3,0,3,13,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,3,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,3,21,8,10,42,0,79,0,0,0,0,0,0,4,0,3,0,0,4,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,29,0,11,3,0,40,0,0,0,4,74,79,200,59,61,507,86,910
POA6556,15,132,84,597,9,835,0,0,0,0,0,3,4,0,0,0,0,3,3,0,0,4,0,9,21,5,3,10,0,47,393,99,72,454,19,1047,8,0,0,0,0,8,10,0,5,8,0,20,14,10,3,20,0,48,3,0,0,0,0,3,0,0,0,0,0,5,3,0,0,0,0,6,48,10,8,99,0,165,16,9,3,34,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,12,3,0,0,0,11,15,8,4,0,0,33,5,3,4,7,0,16,3,0,0,0,0,3,69,14,22,115,0,226,0,0,0,0,0,0,5,0,0,0,0,5,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,4,0,17,50,12,15,15,0,91,9,5,3,10,114,142,585,187,130,974,153,2034
POA6558,7,38,36,197,0,279,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,7,4,0,7,0,16,120,28,34,180,13,380,17,0,0,0,0,19,3,0,0,0,0,4,11,0,4,6,0,23,0,0,0,0,0,0,3,0,0,3,0,5,0,0,0,0,0,0,26,7,6,31,3,72,14,0,4,3,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,9,7,0,0,0,0,9,3,0,0,0,0,3,19,6,6,36,0,73,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,28,4,3,4,0,35,3,0,0,13,1930,1950,222,54,60,363,1947,2642
POA6560,16,70,28,452,3,570,0,0,3,3,0,3,0,0,0,0,0,3,0,0,3,0,0,6,16,5,0,3,0,25,176,53,43,266,12,551,55,0,3,0,0,58,4,0,0,0,0,7,12,3,3,21,0,45,0,0,0,0,0,0,3,0,0,0,0,3,8,0,0,0,0,7,19,9,3,56,0,91,15,0,3,19,5,42,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,6,0,0,0,0,11,9,13,0,0,0,24,8,0,0,0,0,17,0,0,0,0,0,0,34,13,11,76,3,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,4,0,9,31,12,6,14,0,56,5,4,0,11,97,116,373,101,62,690,119,1352
POA6562,6,57,32,423,12,530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,3,0,23,190,53,42,281,11,569,0,0,0,0,0,0,0,0,0,0,0,3,14,8,6,20,0,47,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,3,36,9,3,65,3,113,10,3,0,21,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,17,0,3,4,0,24,3,0,0,0,0,9,0,0,0,0,0,3,42,7,6,86,5,145,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,8,0,13,38,8,10,6,0,59,8,0,0,7,71,87,320,91,70,690,92,1257
POA6564,3,15,6,92,3,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,9,58,15,8,84,0,168,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,20,0,32,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,14,7,3,31,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,4,0,3,0,15,0,0,0,0,16,16,87,23,17,174,14,310
POA6566,20,160,116,923,21,1247,0,0,0,12,0,9,5,0,0,0,0,10,5,0,0,9,0,10,49,9,4,14,0,74,461,143,109,752,18,1481,0,0,0,0,0,0,17,0,0,4,0,25,37,14,4,51,3,109,3,0,3,3,0,14,3,3,0,0,0,3,5,3,0,0,0,9,88,27,15,197,3,321,17,8,8,28,0,59,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,4,5,0,0,0,0,4,8,0,0,0,0,8,20,14,7,3,0,35,13,5,7,15,4,35,3,0,0,3,0,6,107,43,24,215,3,388,0,0,0,0,0,0,12,3,3,0,0,17,3,0,0,4,0,8,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,4,13,0,0,11,0,25,79,24,8,29,0,143,5,0,0,22,306,332,799,267,202,1661,351,3275
POA6567,3,14,21,113,13,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,11,85,14,12,79,4,195,0,0,0,0,0,0,0,0,0,0,0,0,12,0,3,10,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,33,0,44,7,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,3,0,0,0,0,3,16,0,4,23,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,0,4,0,0,16,0,0,0,0,33,36,125,25,29,193,52,417
POA6568,0,3,0,107,3,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,13,5,3,73,0,95,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,17,0,22,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,26,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,5,32,10,4,176,9,226
POA6569,0,20,16,89,3,124,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,5,33,11,14,54,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,29,0,35,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,9,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,12,0,3,16,0,33,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,5,16,24,56,22,20,151,19,272
POA6571,0,0,3,32,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,24,0,34,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,6,46,0,75
POA6572,0,3,3,19,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,30,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,3,42,4,57
POA6574,0,0,5,26,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,27,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,12,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,3,8,13,51,11,84
POA6575,0,6,3,65,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,35,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,10,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,15,20,16,9,4,93,15,141
POA6603,3,36,27,440,3,513,0,0,0,3,0,7,3,0,0,0,0,9,0,0,0,0,0,0,6,4,0,3,0,15,70,41,45,350,12,517,21,0,5,0,3,25,3,0,0,3,0,10,3,0,0,23,0,30,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,17,3,4,62,0,91,3,3,0,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,3,0,0,0,8,3,0,0,0,0,3,0,0,0,0,0,0,27,6,3,60,3,95,0,0,0,0,0,0,11,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,0,10,11,4,0,6,0,22,3,0,0,5,31,35,174,59,56,768,52,1111
POA6605,0,0,0,16,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,7,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,28,0,40
POA6606,0,8,4,60,3,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,60,3,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,14,0,24,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,20,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,4,3,6,18,19,4,121,3,168
POA6608,3,3,4,56,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3,0,42,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,15,3,7,94,10,135
POA6609,4,41,39,296,5,384,0,0,0,0,0,0,9,0,0,0,0,9,3,0,0,0,0,4,3,7,0,3,0,9,67,29,24,184,4,316,75,0,0,0,0,75,0,0,0,0,0,3,8,0,3,17,0,25,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,12,0,3,23,0,42,0,3,0,7,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,4,0,0,21,0,3,0,0,0,3,0,0,0,0,0,0,12,4,7,31,0,51,0,0,0,0,0,0,12,0,0,0,0,12,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23,0,0,3,0,30,0,0,0,3,56,64,210,59,55,437,65,822
