region_id,F_Tot_LF_15_19,F_Tot_LF_20_24,F_Tot_LF_25_34,F_Tot_LF_35_44,F_Tot_LF_45_54,F_Tot_LF_55_64,F_Tot_LF_65_74,F_Tot_LF_75_84,F_Tot_LF_85ov,F_Tot_LF_Tot,F_Not_in_LF_15_19,F_Not_in_LF_20_24,F_Not_in_LF_25_34,F_Not_in_LF_35_44,F_Not_in_LF_45_54,F_Not_in_LF_55_64,F_Not_in_LF_65_74,F_Not_in_LF_75_84,F_Not_in_LF_85ov,F_Not_in_LF_Tot,F_LFS_NS_15_19,F_LFS_NS_20_24,F_LFS_NS_25_34,F_LFS_NS_35_44,F_LFS_NS_45_54,F_LFS_NS_55_64,F_LFS_NS_65_74,F_LFS_NS_75_84,F_LFS_NS_85ov,F_LFS_NS_Tot,F_Tot_15_19,F_Tot_20_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_Emp_FullT_15_19,P_Emp_FullT_20_24,P_Emp_FullT_25_34,P_Emp_FullT_35_44,P_Emp_FullT_45_54,P_Emp_FullT_55_64,P_Emp_FullT_65_74,P_Emp_FullT_75_84,P_Emp_FullT_85ov,P_Emp_FullT_Tot,P_Emp_PartT_15_19,P_Emp_PartT_20_24,P_Emp_PartT_25_34,P_Emp_PartT_35_44,P_Emp_PartT_45_54,P_Emp_PartT_55_64,P_Emp_PartT_65_74,P_Emp_PartT_75_84,P_Emp_PartT_85ov,P_Emp_PartT_Tot,P_Emp_awy_f_wrk_15_19,P_Emp_awy_f_wrk_20_24,P_Emp_awy_f_wrk_25_34,P_Emp_awy_f_wrk_35_44,P_Emp_awy_f_wrk_45_54,P_Emp_awy_f_wrk_55_64,P_Emp_awy_f_wrk_65_74,P_Emp_awy_f_wrk_75_84,P_Emp_awy_f_wrk_85ov,P_Emp_awy_f_wrk_Tot,P_Hours_wkd_NS_15_19,P_Hours_wkd_NS_20_24,P_Hours_wkd_NS_25_34,P_Hours_wkd_NS_35_44,P_Hours_wkd_NS_45_54,P_Hours_wkd_NS_55_64,P_Hours_wkd_NS_65_74,P_Hours_wkd_NS_75_84,P_Hours_wkd_NS_85ov,P_Hours_wkd_NS_Tot,P_Emp_wkd_Tot_15_19,P_Emp_wkd_Tot_20_24,P_Emp_wkd_Tot_25_34,P_Emp_wkd_Tot_35_44,P_Emp_wkd_Tot_45_54,P_Emp_wkd_Tot_55_64,P_Emp_wkd_Tot_65_74,P_Emp_wkd_Tot_75_84,P_Emp_wkd_Tot_85ov,P_Emp_wkd_Tot_Tot,P_Unem_look_FTW_15_19,P_Unem_look_FTW_20_24,P_Unem_look_FTW_25_34,P_Unem_look_FTW_35_44,P_Unem_look_FTW_45_54,P_Unem_look_FTW_55_64,P_Unem_look_FTW_65_74,P_Unem_look_FTW_75_84,P_Unem_look_FTW_85ov,P_Unem_look_FTW_Tot,P_Unem_look_PTW_15_19,P_Unem_look_PTW_20_24,P_Unem_look_PTW_25_34,P_Unem_look_PTW_35_44,P_Unem_look_PTW_45_54,P_Unem_look_PTW_55_64,P_Unem_look_PTW_65_74,P_Unem_look_PTW_75_84,P_Unem_look_PTW_85ov,P_Unem_look_PTW_Tot,P_Unem_look_Tot_15_19,P_Unem_look_Tot_20_24,P_Unem_look_Tot_25_34,P_Unem_look_Tot_35_44,P_Unem_look_Tot_45_54,P_Unem_look_Tot_55_64,P_Unem_look_Tot_65_74,P_Unem_look_Tot_75_84,P_Unem_look_Tot_85ov,P_Unem_look_Tot_Tot,P_Tot_LF_15_19,P_Tot_LF_20_24,P_Tot_LF_25_34,P_Tot_LF_35_44,P_Tot_LF_45_54,P_Tot_LF_55_64,P_Tot_LF_65_74,P_Tot_LF_75_84,P_Tot_LF_85ov,P_Tot_LF_Tot,P_Not_in_LF_15_19,P_Not_in_LF_20_24,P_Not_in_LF_25_34,P_Not_in_LF_35_44,P_Not_in_LF_45_54,P_Not_in_LF_55_64,P_Not_in_LF_65_74,P_Not_in_LF_75_84,P_Not_in_LF_85ov,P_Not_in_LF_Tot,P_LFS_NS_15_19,P_LFS_NS_20_24,P_LFS_NS_25_34,P_LFS_NS_35_44,P_LFS_NS_45_54,P_LFS_NS_55_64,P_LFS_NS_65_74,P_LFS_NS_75_84,P_LFS_NS_85ov,P_LFS_NS_Tot,P_Tot_15_19,P_Tot_20_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
POA6569,6,6,12,10,19,6,0,3,3,65,0,0,8,10,5,3,14,3,0,43,0,0,0,0,0,0,0,0,0,0,6,6,20,20,24,9,14,6,3,108,0,9,26,23,33,16,0,0,0,107,3,3,6,4,10,8,5,3,3,45,0,0,0,0,6,0,0,0,0,6,3,3,0,0,0,0,0,0,0,6,6,15,32,27,49,24,5,3,3,164,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,6,15,32,33,49,24,5,3,3,170,0,0,8,10,10,6,24,10,0,68,0,0,7,0,4,4,0,3,3,21,6,15,47,43,63,34,29,16,6,259
POA6575,6,6,6,13,17,8,6,0,0,62,0,0,5,11,4,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,6,6,11,24,21,8,6,0,0,82,0,3,7,26,28,14,11,5,0,94,6,3,9,10,9,5,0,0,0,42,0,0,0,0,0,4,3,0,0,7,0,0,0,5,0,0,0,0,0,5,6,6,16,41,37,23,14,5,0,148,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,6,9,16,41,37,23,14,5,0,151,7,0,5,11,4,0,5,0,0,32,0,0,0,0,0,0,0,0,0,0,13,9,21,52,41,23,19,5,0,183
POA6603,6,10,54,51,61,48,7,0,0,237,9,12,25,21,17,26,18,21,13,162,0,3,3,0,3,3,3,0,4,19,15,25,82,72,81,77,28,21,17,418,13,20,85,70,85,70,8,0,0,351,4,3,27,26,40,25,10,0,0,135,0,0,4,8,4,11,4,0,0,31,0,0,0,0,0,0,0,0,0,0,17,23,116,104,129,106,22,0,0,517,3,0,4,13,0,3,0,0,0,23,6,0,4,0,0,5,0,0,0,15,9,0,8,13,0,8,0,0,0,38,26,23,124,117,129,114,22,0,0,555,19,12,33,25,21,41,40,42,17,250,3,7,7,4,6,6,3,0,4,40,48,42,164,146,156,161,65,42,21,845
POA6606,3,10,13,10,20,14,6,0,0,76,0,0,4,8,3,6,5,4,0,30,0,0,3,0,3,0,0,0,0,6,3,10,20,18,26,20,11,4,0,112,0,4,18,26,34,27,7,5,0,121,3,3,10,7,8,8,6,4,0,49,0,3,0,0,6,3,0,0,0,12,0,0,0,0,3,0,0,0,0,3,3,10,28,33,51,38,13,9,0,185,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,10,31,33,51,38,13,9,0,188,0,0,7,8,6,6,9,7,0,43,0,0,6,3,3,0,0,0,0,12,3,10,44,44,60,44,22,16,0,243
POA6608,0,3,7,11,19,11,6,4,0,61,0,0,7,0,7,0,4,4,0,22,0,0,0,0,0,0,0,0,0,0,0,3,14,11,26,11,10,8,0,83,3,9,16,17,34,20,7,0,0,106,0,0,0,4,12,10,6,9,0,41,0,3,3,0,3,0,0,0,0,9,0,0,4,0,0,0,0,0,0,4,3,12,23,21,49,30,13,9,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,23,21,49,30,13,9,0,160,3,0,7,0,7,0,9,8,3,37,3,0,3,0,4,0,0,0,0,10,9,12,33,21,60,30,22,17,3,207
POA6609,8,17,31,23,31,22,6,0,0,138,4,6,12,4,8,4,15,17,7,77,0,3,0,0,0,0,0,0,3,6,12,26,43,27,39,26,21,17,10,221,9,41,56,32,48,28,6,0,0,220,3,0,15,18,11,12,9,0,0,68,0,3,0,3,6,3,0,0,0,15,0,3,0,0,6,3,0,0,0,12,12,47,71,53,71,46,15,0,0,315,0,3,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,6,12,50,71,56,71,46,15,0,0,321,15,6,12,7,11,12,21,26,11,121,0,6,0,0,3,3,3,3,3,21,27,62,83,63,85,61,39,29,14,463
POA6612,0,3,6,8,15,14,8,0,0,54,3,0,4,5,3,0,3,6,0,24,0,0,0,0,3,3,0,0,0,6,3,3,10,13,21,17,11,6,0,84,0,3,13,18,16,28,8,4,0,90,0,3,3,5,10,4,4,0,0,29,0,0,0,0,3,3,3,0,0,9,0,0,0,0,6,0,0,0,0,6,0,6,16,23,35,35,15,4,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,6,16,26,35,35,15,4,0,137,3,0,7,5,3,3,6,9,0,36,0,0,0,0,6,6,0,3,0,15,3,6,23,31,44,44,21,16,0,188
POA6620,3,0,9,13,10,7,0,0,0,42,3,0,4,3,5,3,3,3,0,24,0,0,0,0,0,0,0,0,0,0,6,0,13,16,15,10,3,3,0,66,0,0,18,16,10,10,3,3,0,60,0,0,0,10,6,4,3,0,0,23,0,0,0,0,0,0,3,0,0,3,3,3,0,0,0,3,0,0,0,9,3,3,18,26,16,17,9,3,0,95,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,3,18,26,19,17,9,3,0,98,3,0,4,6,8,6,6,3,0,36,0,0,0,0,0,0,0,0,0,0,6,3,22,32,27,23,15,6,0,134
POA6623,17,20,61,74,76,38,14,0,3,303,23,8,23,18,14,24,20,21,7,158,0,0,0,5,7,6,0,4,0,22,40,28,84,97,97,68,34,25,10,483,23,46,151,159,181,98,24,0,0,682,14,5,30,42,31,18,14,0,3,157,0,0,10,3,9,6,6,0,5,39,0,8,7,0,5,5,0,0,0,25,37,59,198,204,226,127,44,0,8,903,3,0,6,6,3,3,0,0,0,21,6,0,0,0,3,0,0,0,0,9,9,0,6,6,6,3,0,0,0,30,46,59,204,210,232,130,44,0,8,933,70,11,28,23,18,35,38,46,10,279,5,4,24,24,21,14,3,9,0,104,121,74,256,257,271,179,85,55,18,1316
POA6628,0,0,9,11,10,6,4,0,0,40,0,0,12,0,4,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,21,11,14,6,4,0,0,56,0,3,21,10,20,8,10,5,0,77,0,0,6,8,3,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,9,0,3,27,21,23,11,13,5,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,3,27,24,23,11,13,5,0,106,0,3,12,0,4,4,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,6,39,24,27,15,13,5,0,129
POA6630,4,7,17,22,20,11,6,0,0,87,3,10,7,6,7,6,8,10,0,57,0,0,3,3,5,3,3,0,0,17,7,17,27,31,32,20,17,10,0,161,0,14,36,41,43,24,11,0,0,169,0,3,10,12,11,9,6,0,0,51,0,0,0,0,3,3,0,3,0,9,0,3,3,0,4,0,0,0,0,10,0,20,49,53,61,36,17,3,0,239,4,3,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,3,7,3,0,0,0,0,0,0,0,10,7,23,49,53,61,36,17,3,0,249,9,10,10,12,17,18,18,22,4,120,7,5,7,6,12,11,6,3,0,57,23,38,66,71,90,65,41,28,4,426
POA6635,0,14,20,14,16,12,6,0,0,82,0,9,7,11,3,3,3,0,0,36,0,3,3,9,4,3,3,0,0,25,0,26,30,34,23,18,12,0,0,143,3,35,61,50,38,28,6,3,0,224,0,6,6,14,7,6,6,0,0,45,0,0,7,3,3,3,0,0,0,16,0,0,3,0,3,0,0,0,0,6,3,41,77,67,51,37,12,3,0,291,0,7,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7,3,48,77,67,51,37,12,3,0,298,5,9,7,17,7,11,12,0,0,68,3,8,21,17,11,6,6,0,0,72,11,65,105,101,69,54,30,3,0,438
POA6638,3,11,23,25,30,10,0,0,0,102,15,10,19,12,11,11,16,6,0,100,0,3,0,3,4,3,3,0,0,16,18,24,42,40,45,24,19,6,0,218,0,20,41,53,46,20,6,0,0,186,3,0,11,11,11,4,0,3,0,43,0,3,3,6,4,0,0,0,0,16,0,3,0,0,0,0,0,0,0,3,3,26,55,70,61,24,6,3,0,248,3,0,6,3,6,0,3,0,0,21,0,0,0,0,3,0,0,0,0,3,3,0,6,3,9,0,3,0,0,24,6,26,61,73,70,24,9,3,0,272,27,16,27,21,23,32,35,9,0,190,0,6,8,15,14,6,7,0,0,56,33,48,96,109,107,62,51,12,0,518
POA6639,0,3,3,5,5,5,0,0,0,21,0,0,0,3,6,7,6,0,0,22,0,0,0,0,0,0,0,0,0,0,0,3,3,8,11,12,6,0,0,43,0,3,6,8,12,9,0,0,0,38,0,0,0,0,3,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,8,15,9,3,0,0,44,0,3,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,6,0,6,9,8,15,9,3,0,0,50,0,0,0,3,6,11,11,0,0,31,3,3,0,0,3,3,3,0,0,15,3,9,9,11,24,23,17,0,0,96
POA6640,0,6,9,0,14,12,3,0,0,44,0,3,3,0,6,9,10,3,3,37,3,3,3,0,3,3,0,3,0,18,3,12,15,0,23,24,13,6,3,99,0,6,6,9,13,21,3,0,0,58,0,0,3,0,8,8,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,9,0,9,12,9,24,29,3,0,0,86,0,0,3,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,0,6,3,0,6,0,0,0,0,0,0,9,3,9,18,9,24,29,3,0,0,95,3,6,3,0,11,28,24,3,3,81,6,3,3,9,9,12,3,6,0,51,12,18,24,18,44,69,30,9,3,227
POA6642,6,24,45,38,57,28,5,3,0,206,19,9,32,22,13,23,12,3,5,138,4,6,26,20,14,10,3,3,0,86,29,39,103,80,84,61,20,9,5,430,3,56,139,100,111,73,12,3,0,497,3,9,15,11,28,18,8,3,0,95,3,4,7,3,11,3,0,0,0,31,3,4,7,6,5,0,0,0,0,25,12,73,168,120,155,94,20,6,0,648,3,0,8,0,4,4,0,0,0,19,0,0,3,0,0,0,0,0,0,3,3,0,11,0,4,4,0,0,0,22,15,73,179,120,159,98,20,6,0,670,33,17,43,28,28,36,30,6,5,226,9,26,61,50,40,25,10,6,0,227,57,116,283,198,227,159,60,18,5,1123
POA6646,5,24,58,32,34,17,3,0,0,173,9,17,18,15,8,8,3,5,0,83,0,3,9,6,9,3,0,0,0,30,14,44,85,53,51,28,6,5,0,286,0,61,187,137,142,50,6,0,0,583,5,12,19,14,9,7,6,0,0,72,0,4,21,15,7,6,0,0,0,53,0,0,5,3,0,3,3,0,0,14,5,77,232,169,158,66,15,0,0,722,0,3,12,6,8,0,3,0,0,32,0,0,0,0,0,0,0,0,0,0,0,3,12,6,8,0,3,0,0,32,5,80,244,175,166,66,18,0,0,754,24,31,24,19,15,19,9,8,0,149,0,15,41,35,30,10,0,0,0,131,29,126,309,229,211,95,27,8,0,1034
POA6701,50,85,263,288,290,192,36,4,0,1208,66,33,95,93,61,113,150,61,25,697,17,21,41,51,40,54,23,16,6,269,133,139,399,432,391,359,209,81,31,2174,60,131,326,413,446,315,54,3,0,1748,37,23,100,147,118,100,45,10,0,580,10,3,38,28,30,18,4,3,5,139,7,6,10,16,14,13,0,0,0,66,114,163,474,604,608,446,103,16,5,2533,15,12,23,25,17,6,0,0,0,98,4,4,8,11,6,3,0,0,0,36,19,16,31,36,23,9,0,0,0,134,133,179,505,640,631,455,103,16,5,2667,125,51,136,136,110,200,318,139,35,1250,30,38,84,100,98,114,59,31,9,563,288,268,725,876,839,769,480,186,49,4480
POA6705,6,6,10,9,8,6,0,0,0,45,5,3,3,7,6,4,3,0,0,31,0,0,0,0,5,0,3,0,0,8,11,9,13,16,19,10,6,0,0,84,0,6,10,14,8,18,3,0,0,59,3,6,3,4,9,0,0,0,0,25,0,0,6,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,3,6,12,19,18,17,18,3,0,0,93,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,9,12,19,18,17,18,3,0,0,96,5,6,7,14,6,8,10,3,0,59,3,3,3,3,5,5,6,0,0,28,17,21,29,35,28,31,19,3,0,183
POA6707,27,48,133,153,133,75,11,0,0,580,10,7,53,24,21,51,53,16,6,241,3,5,12,17,9,10,3,4,0,63,40,60,198,194,163,136,67,20,6,884,19,51,202,221,186,111,16,0,0,806,30,20,64,93,79,49,14,3,0,352,0,3,25,26,13,16,0,0,0,83,0,3,0,9,7,3,0,4,0,26,49,77,291,349,285,179,30,7,0,1267,3,6,9,6,3,5,0,0,0,32,3,0,4,3,3,0,0,0,0,13,6,6,13,9,6,5,0,0,0,45,55,83,304,358,291,184,30,7,0,1312,25,12,58,35,33,108,126,49,6,452,9,15,33,38,26,20,9,4,0,154,89,110,395,431,350,312,165,60,6,1918
POA6710,0,39,117,83,64,45,4,0,0,352,8,10,14,12,10,16,16,6,0,92,0,8,24,28,14,13,3,0,0,90,8,57,155,123,88,74,23,6,0,534,7,122,373,353,289,178,12,0,0,1334,0,4,38,27,21,13,3,0,0,106,0,4,28,22,15,8,0,0,0,77,0,5,8,8,3,0,3,0,0,27,7,135,447,410,328,199,18,0,0,1544,0,0,9,0,6,3,0,0,0,18,0,0,0,0,3,0,0,0,0,3,0,0,9,0,9,3,0,0,0,21,7,135,456,410,337,202,18,0,0,1565,12,13,25,21,19,26,40,11,0,167,3,39,136,126,98,57,6,0,0,465,22,187,617,557,454,285,64,11,0,2197
POA6713,17,28,67,77,80,19,3,0,0,291,11,0,18,13,7,13,8,3,4,77,4,0,21,15,22,5,0,0,0,67,32,28,106,105,109,37,11,3,4,435,25,56,128,122,159,49,6,0,0,545,9,0,19,34,35,9,6,0,0,112,3,7,14,14,8,3,0,0,0,49,0,0,0,0,4,0,0,0,0,4,37,63,161,170,206,61,12,0,0,710,0,0,0,4,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,3,3,0,0,4,0,0,0,0,0,7,40,63,161,174,206,61,12,0,0,717,26,0,21,16,10,17,18,6,4,118,12,9,37,38,44,22,0,0,0,162,78,72,219,228,260,100,30,6,4,997
POA6714,217,371,1076,900,692,264,22,0,0,3542,115,73,319,260,113,90,40,14,3,1027,60,103,258,243,154,79,18,3,3,921,392,547,1653,1403,959,433,80,17,6,5490,236,767,2237,1998,1680,761,80,0,5,7764,172,73,315,390,225,94,18,0,0,1287,25,32,152,129,90,51,10,0,0,489,17,24,43,39,40,22,4,3,0,192,450,896,2747,2556,2035,928,112,3,5,9732,19,20,49,34,24,8,0,3,0,157,14,9,18,17,3,3,0,0,0,64,33,29,67,51,27,11,0,3,0,221,483,925,2814,2607,2062,939,112,6,5,9953,239,102,356,299,145,130,80,29,3,1383,158,324,870,844,640,331,61,6,3,3237,880,1351,4040,3750,2847,1400,253,41,11,14573
POA6716,8,13,38,44,20,12,0,0,0,135,0,0,20,10,9,7,4,0,0,50,0,3,3,4,0,0,0,0,0,10,8,16,61,58,29,19,4,0,0,195,8,21,68,89,67,36,4,0,0,293,3,3,16,21,12,3,0,0,0,58,0,3,12,4,0,3,0,0,0,22,0,0,7,0,0,0,0,0,0,7,11,27,103,114,79,42,4,0,0,380,0,0,3,3,0,0,0,0,0,6,0,3,3,3,0,0,0,0,0,9,0,3,6,6,0,0,0,0,0,15,11,30,109,120,79,42,4,0,0,395,0,0,20,10,9,7,4,0,0,50,0,3,3,9,5,3,0,0,0,23,11,33,132,139,93,52,8,0,0,468
POA6718,8,11,29,36,28,24,0,0,0,136,20,12,18,15,15,14,7,4,3,108,3,7,11,16,9,8,4,3,0,61,31,30,58,67,52,46,11,7,3,305,10,17,52,47,45,25,3,0,0,199,3,7,7,17,8,9,3,0,0,54,0,3,0,0,7,10,0,0,0,20,0,0,4,7,3,0,0,0,0,14,13,27,63,71,63,44,6,0,0,287,8,6,8,7,3,8,0,0,0,40,0,3,0,0,0,0,0,0,0,3,8,9,8,7,3,8,0,0,0,43,21,36,71,78,66,52,6,0,0,330,41,18,27,25,27,26,15,7,6,192,8,16,23,30,18,17,9,3,0,124,70,70,121,133,111,95,30,10,6,646
POA6720,26,40,115,110,103,54,0,0,0,448,28,20,48,49,18,10,3,3,0,179,10,8,25,22,27,6,5,3,0,106,64,68,188,181,148,70,8,6,0,733,33,73,236,220,228,115,12,0,0,917,22,5,36,54,28,20,3,0,0,168,4,6,32,17,16,9,3,0,0,87,6,3,5,9,3,0,3,0,0,29,65,87,309,300,275,144,21,0,0,1201,3,3,6,5,6,4,0,0,0,27,3,0,4,3,0,3,0,0,0,13,6,3,10,8,6,7,0,0,0,40,71,90,319,308,281,151,21,0,0,1241,65,54,114,114,42,25,7,8,0,429,27,28,73,68,67,35,8,8,0,314,163,172,506,490,390,211,36,16,0,1984
POA6721,44,108,299,237,211,112,10,3,0,1024,19,12,67,78,29,33,29,5,0,272,15,21,87,60,53,14,8,3,0,261,78,141,453,375,293,159,47,11,0,1557,57,209,657,593,527,264,25,3,0,2335,22,21,80,97,51,35,10,0,0,316,6,11,61,40,39,18,3,0,0,178,4,10,18,6,8,12,0,0,0,58,89,251,816,736,625,329,38,3,0,2887,6,7,10,12,15,3,0,0,0,53,0,0,10,4,4,3,0,0,0,21,6,7,20,16,19,6,0,0,0,74,95,258,836,752,644,335,38,3,0,2961,46,20,82,97,44,46,64,14,3,416,40,108,276,228,199,84,24,9,3,971,181,386,1194,1077,887,465,126,26,6,4348
POA6722,115,301,617,437,398,142,11,3,0,2024,100,84,205,124,93,89,35,27,8,765,64,83,200,137,121,45,10,3,0,663,279,468,1022,698,612,276,56,33,8,3452,151,511,1190,930,820,394,40,6,0,4042,80,78,187,166,122,60,6,0,0,699,11,26,99,50,62,38,5,0,0,291,7,15,30,26,22,14,0,0,0,114,249,630,1506,1172,1026,506,51,6,0,5146,28,34,42,32,21,8,0,0,0,165,6,7,16,12,6,0,0,0,0,47,34,41,58,44,27,8,0,0,0,212,283,671,1564,1216,1053,514,51,6,0,5358,211,107,241,166,133,131,82,42,18,1131,144,201,466,376,328,153,35,3,4,1710,638,979,2271,1758,1514,798,168,51,22,8199
POA6725,103,224,580,551,458,224,32,6,0,2178,112,101,192,171,135,151,99,39,7,1007,27,47,91,83,45,45,23,10,4,375,242,372,863,805,638,420,154,55,11,3560,85,257,802,779,679,371,42,11,0,3026,78,79,236,247,181,134,43,3,0,1001,5,15,64,61,43,27,3,0,0,218,17,16,35,29,33,14,0,0,0,144,185,367,1137,1116,936,546,88,14,0,4389,23,45,40,45,20,10,3,0,0,186,15,16,17,15,10,5,0,0,0,78,38,61,57,60,30,15,3,0,0,264,223,428,1194,1176,966,561,91,14,0,4653,263,178,324,313,258,274,219,96,18,1943,57,99,201,191,127,109,47,21,11,863,543,705,1719,1680,1351,944,357,131,29,7459
POA6726,70,128,339,323,318,158,19,3,0,1358,69,42,80,94,47,65,58,23,3,481,19,20,53,36,38,15,3,4,0,188,158,190,472,453,403,238,80,30,3,2027,58,178,497,440,461,250,19,0,0,1903,56,42,93,167,121,75,21,7,0,582,3,11,41,29,18,22,3,0,0,127,3,9,15,16,11,3,0,0,0,57,120,240,646,652,611,350,43,7,0,2669,11,8,20,11,10,3,0,0,0,63,8,5,0,3,3,3,0,0,0,22,19,13,20,14,13,6,0,0,0,85,139,253,666,666,624,356,43,7,0,2754,123,58,106,119,80,117,107,52,11,773,30,37,107,76,80,45,18,4,0,397,292,348,879,861,784,518,168,63,11,3924
POA6728,52,109,243,212,196,109,16,3,0,940,89,85,150,100,82,93,53,26,12,690,25,28,69,64,40,32,6,3,3,270,166,222,462,376,318,234,75,32,15,1900,46,118,333,288,307,189,31,7,0,1319,34,92,138,122,81,54,13,0,0,534,7,13,27,30,17,14,3,0,0,111,16,12,15,16,13,7,0,0,0,79,103,235,513,456,418,264,47,7,0,2043,8,15,19,18,7,5,0,0,0,72,8,7,6,7,8,0,0,0,0,36,16,22,25,25,15,5,0,0,0,108,119,257,538,481,433,269,47,7,0,2151,197,347,862,502,264,214,108,71,22,2587,51,67,150,140,97,74,29,10,3,621,367,671,1550,1123,794,557,184,88,25,5359
POA6740,16,30,80,53,56,29,13,0,5,282,28,30,67,53,42,21,24,9,0,274,8,3,14,12,21,5,0,0,0,63,52,63,161,118,119,55,37,9,5,619,6,30,95,76,69,53,17,0,5,351,12,14,39,31,27,17,12,0,0,152,0,3,15,9,11,6,3,0,0,47,0,3,12,12,7,3,0,0,0,37,18,50,161,128,114,79,32,0,5,587,10,9,6,12,6,0,0,0,0,43,4,3,4,6,3,0,3,0,0,23,14,12,10,18,9,0,3,0,0,66,32,62,171,146,123,79,35,0,5,653,68,51,105,74,60,40,44,13,6,461,14,9,26,27,30,13,9,3,0,131,114,122,302,247,213,132,88,16,11,1245
POA6743,60,130,424,357,338,194,21,0,0,1524,71,53,119,92,48,72,46,18,9,528,24,30,57,49,29,24,8,4,0,225,155,213,600,498,415,290,75,22,9,2277,75,230,629,559,548,315,37,4,0,2397,42,45,158,147,103,67,21,0,0,583,0,11,42,45,43,29,5,0,0,175,3,8,27,20,19,14,0,0,0,91,120,294,856,771,713,425,63,4,0,3246,27,16,24,20,21,11,0,0,0,119,3,0,7,10,4,7,5,0,0,36,30,16,31,30,25,18,5,0,0,155,150,310,887,801,738,443,68,4,0,3401,147,92,156,132,89,139,120,33,9,917,52,74,139,114,95,50,19,11,0,554,349,476,1182,1047,922,632,207,48,9,4872
POA6751,43,111,316,263,185,73,6,0,0,997,35,33,97,67,24,14,10,6,0,286,8,11,46,24,34,14,3,0,0,140,86,155,459,354,243,101,19,6,0,1423,55,249,763,706,532,220,19,0,0,2544,24,26,122,117,67,27,0,0,0,383,6,16,77,96,56,14,6,3,0,274,6,3,16,18,9,7,0,0,0,59,91,294,978,937,664,268,25,3,0,3260,4,8,4,12,9,3,0,0,0,40,4,0,4,0,3,3,0,0,0,14,8,8,8,12,12,6,0,0,0,54,99,302,986,949,676,274,25,3,0,3314,70,44,112,80,35,28,10,6,0,385,20,88,242,191,156,57,10,0,0,764,189,434,1340,1220,867,359,45,9,0,4463
POA6753,76,193,512,362,273,105,10,0,0,1531,66,36,125,83,42,38,15,0,4,409,29,53,122,116,53,33,3,0,0,409,171,282,759,561,368,176,28,0,4,2349,99,480,1402,1137,863,386,32,4,0,4403,37,59,128,134,80,41,6,0,0,485,8,25,94,80,65,32,0,0,0,304,6,4,32,17,22,13,4,0,0,98,150,568,1656,1368,1030,472,42,4,0,5290,14,17,14,12,11,0,0,0,0,68,6,4,5,7,3,0,0,0,0,25,20,21,19,19,14,0,0,0,0,93,170,589,1675,1387,1044,472,42,4,0,5383,121,57,152,99,57,46,24,0,7,563,62,210,513,414,313,144,10,0,0,1666,353,856,2340,1900,1414,662,76,4,7,7612
