region_id,M15_19_Managers,M15_19_Professionals,M15_19_TechnicTrades_Wrs,M15_19_CommunPersnlSvc_W,M15_19_ClericalAdminis_W,M15_19_Sales_W,M15_19_Mach_oper_drivers,M15_19_Labourers,M15_19_Occu_ID_NS,M15_19_Tot,M20_24_Managers,M20_24_Professionals,M20_24_TechnicTrades_W,M20_24_CommunPersnlSvc_W,M20_24_ClericalAdminis_W,M20_24_Sales_W,M20_24_Mach_oper_drivers,M20_24_Labourers,M20_24_Occu_ID_NS,M20_24_Tot,M25_34_Managers,M25_34_Professionals,M25_34_TechnicTrades_W,M25_34_CommunPersnlSvc_W,M25_34_ClericalAdminis_W,M25_34_Sales_W,M25_34_Mach_oper_drivers,M25_34_Labourers,M25_34_Occu_ID_NS,M25_34_Tot,M35_44_Managers,M35_44_Professionals,M35_44_TechnicTrades_W,M35_44_CommunPersnlSvc_W,M35_44_ClericalAdminis_W,M35_44_Sales_W,M35_44_Mach_oper_drivers,M35_44_Labourers,M35_44_Occu_ID_NS,M35_44_Tot,M45_54_Managers,M45_54_Professionals,M45_54_TechnicTrades_W,M45_54_CommunPersnlSvc_W,M45_54_ClericalAdminis_W,M45_54_Sales_W,M45_54_Mach_oper_drivers,M45_54_Labourers,M45_54_Occu_ID_NS,M45_54_Tot,M55_64_Managers,M55_64_Professionals,M55_64_TechnicTrades_W,M55_64_CommunPersnlSvc_W,M55_64_ClericalAdminis_W,M55_64_Sales_W,M55_64_Mach_oper_drivers,M55_64_Labourers,M55_64_Occu_ID_NS,M55_64_Tot,M65_74_Managers,M65_74_Professionals,M65_74_TechnicTrades_W,M65_74_CommunPersnlSvc_W,M65_74_ClericalAdminis_W,M65_74_Sales_W,M65_74_Mach_oper_drivers,M65_74_Labourers,M65_74_Occu_ID_NS,M65_74_Tot,M75_84_Managers,M75_84_Professionals,M75_84_TechnicTrades_W,M75_84_CommunPersnlSvc_W,M75_84_ClericalAdminis_W,M75_84_Sales_W,M75_84_Mach_oper_drivers,M75_84_Labourers,M75_84_Occu_ID_NS,M75_84_Tot,M85_ov_Managers,M85_ov_Professionals,M85_ov_TechnicTrades_W,M85_ov_CommunPersnlSvc_W,M85_ov_ClericalAdminis_W,M85_ov_Sales_W,M85_ov_Mach_oper_drivers,M85_ov_Labourers,M85_ov_Occu_ID_NS,M85_ov_Tot,M_Tot_Managers,M_Tot_Professionals,M_Tot_TechnicTrades_W,M_Tot_CommunPersnlSvc_W,M_Tot_ClericalAdminis_W,M_Tot_Sales_W,M_Tot_Mach_oper_drivers,M_Tot_Labourers,M_Tot_Occu_ID_NS,M_Tot_Tot,F15_19_Managers,F15_19_Professionals,F15_19_TechnicTrades_Wrs,F15_19_CommunPersnlSvc_W,F15_19_ClericalAdminis_W,F15_19_Sales_W,F15_19_Mach_oper_drivers,F15_19_Labourers,F15_19_Occu_ID_NS,F15_19_Tot,F20_24_Managers,F20_24_Professionals,F20_24_TechnicTrades_W,F20_24_CommunPersnlSvc_W,F20_24_ClericalAdminis_W,F20_24_Sales_W,F20_24_Mach_oper_drivers,F20_24_Labourers,F20_24_Occu_ID_NS,F20_24_Tot,F25_34_Managers,F25_34_Professionals,F25_34_TechnicTrades_W,F25_34_CommunPersnlSvc_W,F25_34_ClericalAdminis_W,F25_34_Sales_W,F25_34_Mach_oper_drivers,F25_34_Labourers,F25_34_Occu_ID_NS,F25_34_Tot,F35_44_Managers,F35_44_Professionals,F35_44_TechnicTrades_W,F35_44_CommunPersnlSvc_W,F35_44_ClericalAdminis_W,F35_44_Sales_W,F35_44_Mach_oper_drivers,F35_44_Labourers,F35_44_Occu_ID_NS,F35_44_Tot,F45_54_Managers,F45_54_Professionals,F45_54_TechnicTrades_W,F45_54_CommunPersnlSvc_W,F45_54_ClericalAdminis_W,F45_54_Sales_W,F45_54_Mach_oper_drivers,F45_54_Labourers,F45_54_Occu_ID_NS,F45_54_Tot,F55_64_Managers,F55_64_Professionals,F55_64_TechnicTrades_W,F55_64_CommunPersnlSvc_W,F55_64_ClericalAdminis_W,F55_64_Sales_W,F55_64_Mach_oper_drivers,F55_64_Labourers,F55_64_Occu_ID_NS,F55_64_Tot,F65_74_Managers,F65_74_Professionals,F65_74_TechnicTrades_W,F65_74_CommunPersnlSvc_W,F65_74_ClericalAdminis_W,F65_74_Sales_W,F65_74_Mach_oper_drivers,F65_74_Labourers,F65_74_Occu_ID_NS,F65_74_Tot,F75_84_Managers,F75_84_Professionals,F75_84_TechnicTrades_W,F75_84_CommunPersnlSvc_W,F75_84_ClericalAdminis_W,F75_84_Sales_W,F75_84_Mach_oper_drivers,F75_84_Labourers,F75_84_Occu_ID_NS,F75_84_Tot,F85ov_Managers,F85ov_Professionals,F85ov_TechnicTrades_W,F85ov_CommunPersnlSvc_W,F85ov_ClericalAdminis_W,F85ov_Sales_W,F85ov_Mach_oper_drivers,F85ov_Labourers,F85ov_Occu_ID_NS,F85ov_Tot,F_Tot_Managers,F_Tot_Professionals,F_Tot_TechnicTrades_W,F_Tot_CommunPersnlSvc_W,F_Tot_ClericalAdminis_W,F_Tot_Sales_W,F_Tot_Mach_oper_drivers,F_Tot_Labourers,F_Tot_Occu_ID_NS,F_Tot_Tot
POA6418,3,0,3,0,0,0,0,3,0,9,5,0,3,0,0,0,0,3,0,11,13,0,9,3,0,0,7,0,0,32,14,3,5,0,0,0,3,6,3,34,9,3,6,3,3,3,9,3,0,39,21,0,5,0,7,0,10,4,0,47,8,0,3,0,0,0,4,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,6,34,6,10,3,33,19,3,187,0,0,0,0,3,3,0,0,0,6,0,0,0,3,3,0,0,0,0,6,6,10,0,3,3,0,0,0,0,22,8,3,6,7,11,0,0,0,0,35,9,5,0,3,3,3,0,4,0,27,3,6,3,8,3,4,0,3,0,30,3,0,0,3,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,24,9,27,26,10,0,10,0,135
POA6421,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,6,0,0,3,0,0,0,0,0,0,3,14,0,0,0,0,3,0,3,0,20,6,3,3,0,0,0,3,0,3,18,4,0,3,0,0,3,3,0,0,13,5,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,3,12,0,0,6,9,3,6,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,6,3,5,0,0,3,0,0,3,0,14,5,3,0,0,4,0,0,3,0,15,3,3,3,0,3,3,0,0,0,15,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,11,6,0,10,3,0,9,0,55
POA6423,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,8,9,5,3,3,0,0,6,0,0,26,7,0,0,0,0,0,7,4,0,18,11,3,5,0,0,0,10,3,0,32,8,0,6,0,0,0,0,4,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,11,14,3,0,0,28,11,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,8,0,0,0,0,15,0,6,0,4,4,0,0,0,0,14,0,3,0,0,0,4,0,5,0,12,9,0,0,0,0,0,0,0,0,9,4,0,0,3,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,3,7,15,4,0,5,0,60
POA6425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,0,3,0,0,0,0,3,0,10,6,0,0,0,0,0,3,0,0,9,18,0,3,0,0,0,0,0,0,21,7,3,0,0,0,0,0,0,0,10,6,0,3,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,44,3,9,0,0,0,3,7,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,6,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,0,0,0,0,3,9,0,0,3,6,0,3,0,0,21,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,6,10,0,6,0,0,39
POA6426,3,0,4,0,0,3,0,3,0,13,0,3,14,0,0,0,7,3,0,27,6,4,19,0,5,0,20,7,0,61,19,9,22,5,0,0,22,7,0,84,21,3,21,0,3,0,19,6,3,76,21,3,11,0,0,0,14,7,7,63,9,0,3,0,0,0,5,0,0,17,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,85,22,94,5,8,3,87,33,10,347,0,0,0,4,0,0,0,0,0,4,0,3,3,5,8,0,0,0,0,19,6,10,4,4,0,0,4,3,0,31,8,12,3,5,11,12,3,7,3,64,4,3,7,3,9,3,3,6,0,38,6,5,5,6,12,3,0,5,0,42,6,0,0,0,5,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,33,22,27,45,18,10,21,3,209
POA6429,0,0,7,0,0,0,3,3,5,18,0,6,17,0,0,0,17,8,0,48,5,11,30,3,0,0,39,13,0,101,13,8,24,0,0,0,52,8,0,105,18,10,15,3,0,0,47,14,7,114,17,3,28,9,0,0,21,15,0,93,0,3,3,0,3,3,0,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,41,124,15,3,3,179,64,12,494,3,0,3,0,0,3,0,5,0,14,0,4,0,4,8,0,0,3,0,19,3,3,5,7,5,0,4,5,0,32,3,4,4,4,5,4,6,7,0,37,6,7,7,4,14,4,7,9,3,61,4,5,0,12,9,3,0,11,0,44,3,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,23,19,31,44,14,17,40,3,213
POA6430,0,7,209,17,9,73,31,94,3,443,22,59,342,24,17,32,105,106,11,718,125,249,639,65,40,32,422,158,27,1757,226,223,505,79,57,32,372,90,30,1614,232,154,399,58,62,32,338,95,32,1402,125,92,206,25,33,18,199,53,7,758,17,17,28,7,7,9,31,13,0,129,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,747,801,2328,275,225,228,1501,609,110,6824,13,8,34,55,73,154,12,36,5,390,31,114,63,72,136,70,37,24,7,554,90,354,71,139,263,110,63,82,11,1183,104,292,47,167,357,95,55,99,13,1229,130,184,42,168,310,113,54,108,17,1126,58,71,22,71,135,59,20,70,9,515,5,8,0,11,24,3,3,12,3,69,0,0,0,0,5,5,0,0,0,10,0,0,0,0,0,0,0,0,0,0,431,1031,279,683,1303,609,244,431,65,5076
POA6431,0,0,0,0,3,0,0,6,0,9,0,0,0,0,3,0,0,5,0,8,4,5,0,4,3,5,0,12,0,33,0,0,3,3,0,0,0,11,0,17,0,0,3,3,0,0,4,6,0,16,3,3,0,3,3,0,0,3,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,8,6,13,15,5,4,43,3,104,0,0,0,0,0,0,0,4,0,4,0,0,0,7,0,0,0,7,0,14,0,7,0,6,0,0,0,9,0,22,3,3,0,3,3,0,0,3,0,15,0,5,0,3,0,0,0,6,3,17,4,3,0,0,3,0,0,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,18,0,19,6,0,0,32,3,85
POA6432,0,0,55,5,3,13,14,34,6,130,9,17,105,3,3,10,50,44,11,252,23,37,214,13,15,8,140,51,8,509,42,31,157,10,20,11,147,40,11,469,36,21,144,5,16,8,162,30,6,428,25,17,77,11,4,3,107,25,10,279,8,6,13,3,0,0,14,4,5,53,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,143,129,765,50,61,53,634,232,57,2124,4,3,11,19,12,47,0,12,4,112,9,20,14,38,49,38,5,13,0,186,25,60,25,36,78,42,26,32,0,324,21,46,19,56,95,44,27,41,7,356,29,30,29,64,74,36,23,49,5,339,15,9,12,33,44,12,3,38,4,170,3,3,0,3,5,3,3,4,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,171,110,249,357,222,87,189,20,1511
POA6434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,6,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,6,0,15
POA6436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,3,0,0,0,0,8,0,14,0,0,0,0,0,0,6,0,0,6,0,0,0,3,0,0,5,3,0,11,6,0,0,0,0,0,0,5,0,11,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,3,0,0,11,22,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,6,0,5,0,0,3,0,0,3,0,11,0,0,0,4,3,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,6,0,0,9,0,27
POA6437,0,0,0,0,0,0,6,3,0,9,0,16,12,0,0,0,27,21,0,76,3,24,63,0,6,3,101,13,5,218,17,17,43,3,0,0,56,14,0,150,8,9,36,4,0,0,50,10,4,121,7,0,22,0,0,0,25,0,0,54,0,0,3,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,35,66,183,7,6,3,269,61,9,639,0,0,0,0,0,0,0,0,0,0,0,4,0,0,11,4,3,0,0,22,3,11,6,5,14,3,4,5,0,51,3,7,8,5,12,3,9,3,0,50,3,4,3,6,9,0,3,8,0,36,0,0,0,0,0,0,4,9,0,13,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,26,17,16,46,10,23,25,3,175
POA6438,0,0,8,0,0,0,4,4,0,16,0,4,4,4,3,3,9,10,0,37,4,17,20,3,0,0,29,8,0,81,6,5,18,3,3,0,24,6,3,68,13,3,26,5,4,0,20,10,0,81,8,4,21,3,4,0,11,4,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,33,97,18,14,3,97,42,3,338,0,0,3,3,3,0,0,0,0,9,5,6,3,3,5,0,0,7,0,29,4,11,7,3,10,0,0,4,0,39,0,6,4,0,9,0,0,5,0,24,4,8,3,6,5,3,3,10,0,42,4,3,0,0,3,3,4,3,0,20,4,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,34,20,15,35,6,7,29,3,170
POA6440,0,0,0,3,0,0,0,0,0,3,4,6,24,0,0,0,9,11,0,54,3,14,38,0,3,0,38,13,3,112,6,16,42,8,7,0,56,4,3,142,7,5,29,3,3,0,37,14,3,101,5,3,23,4,3,0,36,3,0,77,4,0,4,0,0,0,3,0,0,11,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,29,44,160,18,16,0,182,45,9,503,0,0,0,0,0,0,0,3,0,3,0,0,4,6,7,3,0,6,3,29,9,9,4,5,10,0,7,3,0,47,0,5,5,8,0,0,6,5,0,29,7,4,3,6,6,0,0,3,0,29,6,3,3,3,3,0,0,0,0,18,0,0,3,3,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,21,22,31,29,3,13,20,3,164
POA6442,0,0,39,0,0,4,6,18,3,70,0,3,37,4,0,0,26,8,3,81,5,10,46,5,3,0,114,15,3,201,9,15,62,0,3,0,99,8,6,202,9,7,40,3,3,0,59,6,4,131,6,9,21,0,3,0,48,3,0,90,3,0,3,0,0,0,11,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,44,248,12,12,4,363,58,19,792,0,0,3,4,4,8,0,3,0,22,3,8,8,8,8,3,12,4,0,54,8,15,10,5,28,10,12,9,0,97,0,24,4,31,31,9,16,19,4,138,4,7,6,17,17,13,9,21,0,94,4,4,4,4,6,3,0,12,4,41,0,0,3,3,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,58,38,72,97,46,49,68,8,455
POA6443,0,0,0,0,0,0,0,4,0,4,0,0,8,3,0,3,6,3,0,23,4,5,18,4,3,0,30,6,3,73,6,6,18,5,3,0,34,5,3,80,9,4,16,4,3,3,31,5,0,75,8,0,16,3,0,3,11,4,0,45,3,0,5,0,3,3,3,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,15,81,19,12,12,115,27,6,317,0,0,0,0,3,3,0,3,3,12,0,0,3,8,0,0,0,6,3,20,9,7,8,8,5,0,6,6,0,49,3,7,0,6,5,5,0,8,0,34,7,0,9,5,7,4,3,10,3,48,5,4,4,6,5,3,0,3,0,30,3,3,0,4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,21,24,37,25,15,9,36,9,203
POA6445,3,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,3,0,11,7,3,3,0,0,0,0,0,0,13,10,0,0,0,0,0,0,0,0,10,7,0,0,0,0,0,0,0,0,7,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,3,3,0,0,0,0,3,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,6,3,0,3,0,3,0,0,0,0,9,6,0,0,0,0,0,0,3,0,9,3,0,0,0,0,0,0,3,0,6,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,3,0,6,0,0,6,0,35
POA6447,0,0,3,0,0,0,7,3,0,13,3,0,0,0,0,0,0,3,0,6,19,0,3,0,0,0,0,3,0,25,30,0,4,0,0,0,3,5,0,42,29,0,0,0,0,0,5,5,0,39,10,0,0,0,0,0,4,0,0,14,7,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,101,0,10,0,0,0,19,19,0,149,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0,3,3,6,0,3,0,0,0,0,0,12,16,4,0,4,7,0,0,3,0,34,15,0,0,5,0,0,0,3,0,23,7,0,0,0,0,0,3,0,0,10,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,10,0,12,7,0,3,9,0,88
POA6448,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,7,0,7,3,0,3,0,0,3,0,0,0,9,9,0,5,3,0,0,0,0,0,17,14,5,7,0,0,0,6,0,3,35,11,0,7,0,0,0,6,0,0,24,3,0,0,0,0,0,4,0,0,7,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,43,5,22,3,0,3,16,7,6,105,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,4,3,0,0,0,10,3,5,3,0,6,0,0,3,0,20,9,4,0,4,4,3,0,7,0,31,3,0,0,5,4,0,0,0,0,12,3,0,0,0,0,0,3,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,15,3,9,18,6,3,13,0,85
POA6450,4,0,85,10,4,42,10,68,5,228,17,9,106,3,7,16,23,47,0,228,74,63,158,16,9,29,84,81,6,520,169,85,179,21,21,30,135,87,14,741,164,82,180,17,24,22,164,95,9,757,126,59,94,10,19,17,95,71,12,503,56,19,16,3,7,12,19,14,3,149,24,0,0,0,0,0,0,0,0,24,4,0,0,0,0,0,0,0,0,4,638,317,818,80,91,168,530,463,49,3154,7,6,14,42,28,107,0,29,3,236,14,27,15,50,36,44,4,29,0,219,43,95,24,54,105,48,11,46,0,426,86,107,43,90,161,67,13,54,11,632,96,119,35,107,164,67,12,89,3,692,63,51,18,65,95,33,7,51,6,389,21,13,0,17,18,0,0,9,6,84,4,0,0,0,4,0,0,0,3,11,0,0,0,0,0,0,0,0,0,0,334,418,149,425,611,366,47,307,32,2689
POA6460,0,0,5,0,0,0,0,4,0,9,3,0,3,0,0,0,3,0,0,9,18,3,5,0,0,3,3,3,0,35,24,3,7,4,0,0,13,4,3,58,26,4,7,0,0,3,9,6,0,55,26,4,11,0,3,0,4,6,0,54,14,0,3,0,0,0,3,0,0,20,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,114,14,41,4,3,6,35,23,3,243,0,0,3,0,3,3,0,0,0,9,3,4,0,0,3,0,0,0,0,10,4,7,0,3,13,3,0,3,0,33,8,8,0,10,13,3,0,3,0,45,7,4,6,11,13,3,0,5,3,52,13,7,0,7,3,3,0,6,0,39,3,0,0,0,3,3,3,0,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,30,9,31,51,18,3,17,6,203
POA6461,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,0,6,0,0,0,3,3,3,18,4,3,8,0,0,0,0,3,0,18,0,0,3,0,0,0,4,3,3,13,6,3,3,0,3,0,6,0,0,21,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,16,9,20,0,3,0,13,12,6,79,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,6,3,0,0,3,3,4,0,3,0,16,0,5,0,0,9,0,0,0,0,14,3,3,0,5,0,0,0,0,0,11,3,3,3,4,0,0,0,5,0,18,3,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,14,3,15,16,4,0,8,0,72
POA6462,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,3,3,0,0,6,12,0,3,0,0,0,0,5,3,23,18,0,0,0,0,0,4,0,0,22,14,0,0,0,0,0,0,0,0,14,21,3,0,0,0,0,0,0,0,24,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,3,3,0,0,3,11,5,3,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,9,3,4,4,0,0,0,0,0,0,11,9,0,0,3,4,3,0,0,0,19,8,3,0,3,0,0,0,0,0,14,5,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,28,7,4,9,11,3,0,0,0,62
POA6468,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,6,8,0,6,0,0,0,8,0,0,22,10,0,3,0,0,0,0,0,0,13,9,3,0,0,0,0,3,0,0,15,7,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,3,12,0,3,0,11,0,0,67,0,0,3,0,3,0,0,0,0,6,3,0,0,0,3,0,0,0,0,6,0,3,0,0,0,3,0,0,0,6,4,3,0,0,0,0,3,0,0,10,6,3,0,3,0,0,0,0,0,12,0,0,0,0,0,0,0,4,0,4,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,9,3,3,6,3,3,4,0,47
POA6472,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,11,0,3,0,0,0,0,3,0,17,11,3,0,0,0,0,0,3,0,17,5,0,3,0,3,0,3,3,0,17,8,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,3,6,0,3,0,3,9,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,6,8,3,0,0,3,0,0,0,0,14,13,0,0,0,0,0,0,0,0,13,4,0,0,0,0,0,0,3,0,7,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,3,0,0,6,0,0,6,0,43
POA6475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,11,13,0,7,0,0,0,3,3,0,26,13,0,7,0,0,0,4,0,0,24,20,0,0,0,0,0,0,6,0,26,8,0,3,0,0,0,7,0,3,21,6,0,0,0,0,3,3,0,0,12,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,63,0,17,0,0,3,22,15,3,123,0,0,3,0,0,3,0,0,0,6,0,0,0,3,0,0,0,0,0,3,3,0,0,3,10,3,0,0,0,19,0,3,0,3,0,0,0,0,0,6,7,0,3,3,6,0,0,0,3,22,4,3,3,0,4,0,0,4,0,18,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,20,6,9,12,20,6,0,4,3,80
POA6477,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,3,0,10,6,0,3,0,0,0,4,0,0,13,17,0,3,3,0,0,0,0,0,23,10,0,3,0,0,0,5,3,3,24,10,0,3,0,0,0,3,0,0,16,10,0,3,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,18,3,0,0,12,6,3,99,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,6,0,3,0,3,0,0,0,4,0,10,5,3,0,0,3,0,3,0,0,14,8,3,0,3,3,0,0,3,0,20,8,3,0,0,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,15,0,6,12,0,3,7,0,64
POA6479,0,0,4,0,0,0,0,0,0,4,3,0,3,0,0,3,3,5,0,17,4,3,6,0,0,3,3,5,0,24,8,0,3,0,0,3,3,3,3,23,27,3,3,0,0,0,3,4,0,40,23,0,3,0,0,0,3,4,0,33,8,0,3,0,0,0,3,0,0,14,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,78,6,25,0,0,9,18,21,3,160,0,0,0,0,3,0,0,0,0,3,0,0,0,0,4,0,0,0,0,4,8,0,0,0,5,0,0,0,0,13,9,5,3,3,3,3,0,0,0,26,13,8,0,4,0,3,0,4,0,32,12,0,0,5,3,0,0,3,0,23,11,0,0,0,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,13,3,12,21,6,0,7,0,115
