region_id,M_Tot_15_19,M_Tot_20_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Ag_For_Fshg_15_19,F_Ag_For_Fshg_20_24,F_Ag_For_Fshg_25_34,F_Ag_For_Fshg_35_44,F_Ag_For_Fshg_45_54,F_Ag_For_Fshg_55_64,F_Ag_For_Fshg_65_74,F_Ag_For_Fshg_75_84,F_Ag_For_Fshg_85ov,F_Ag_For_Fshg_Tot,F_Mining_15_19,F_Mining_20_24,F_Mining_25_34,F_Mining_35_44,F_Mining_45_54,F_Mining_55_64,F_Mining_65_74,F_Mining_75_84,F_Mining_85ov,F_Mining_Tot,F_Manufact_15_19,F_Manufact_20_24,F_Manufact_25_34,F_Manufact_35_44,F_Manufact_45_54,F_Manufact_55_64,F_Manufact_65_74,F_Manufact_75_84,F_Manufact_85ov,F_Manufact_Tot,F_El_Gas_Wt_Waste_15_19,F_El_Gas_Wt_Waste_20_24,F_El_Gas_Wt_Waste_25_34,F_El_Gas_Wt_Waste_35_44,F_El_Gas_Wt_Waste_45_54,F_El_Gas_Wt_Waste_55_64,F_El_Gas_Wt_Waste_65_74,F_El_Gas_Wt_Waste_75_84,F_El_Gas_Wt_Waste_85ov,F_El_Gas_Wt_Waste_Tot,F_Constru_15_19,F_Constru_20_24,F_Constru_25_34,F_Constru_35_44,F_Constru_45_54,F_Constru_55_64,F_Constru_65_74,F_Constru_75_84,F_Constru_85ov,F_Constru_Tot,F_WhlesaleTde_15_19,F_WhlesaleTde_20_24,F_WhlesaleTde_25_34,F_WhlesaleTde_35_44,F_WhlesaleTde_45_54,F_WhlesaleTde_55_64,F_WhlesaleTde_65_74,F_WhlesaleTde_75_84,F_WhlesaleTde_85ov,F_WhlesaleTde_Tot,F_RetTde_15_19,F_RetTde_20_24,F_RetTde_25_34,F_RetTde_35_44,F_RetTde_45_54,F_RetTde_55_64,F_RetTde_65_74,F_RetTde_75_84,F_RetTde_85ov,F_RetTde_Tot,F_Accom_food_15_19,F_Accom_food_20_24,F_Accom_food_25_34,F_Accom_food_35_44,F_Accom_food_45_54,F_Accom_food_55_64,F_Accom_food_65_74,F_Accom_food_75_84,F_Accom_food_85ov,F_Accom_food_Tot,F_Trans_post_wrehsg_15_19,F_Trans_post_wrehsg_20_24,F_Trans_post_wrehsg_25_34,F_Trans_post_wrehsg_35_44,F_Trans_post_wrehsg_45_54,F_Trans_post_wrehsg_55_64,F_Trans_post_wrehsg_65_74,F_Trans_post_wrehsg_75_84,F_Trans_post_wrehsg_85ov,F_Trans_post_wrehsg_Tot,F_Info_media_teleco_15_19,F_Info_media_teleco_20_24,F_Info_media_teleco_25_34,F_Info_media_teleco_35_44,F_Info_media_teleco_45_54,F_Info_media_teleco_55_64,F_Info_media_teleco_65_74,F_Info_media_teleco_75_84,F_Info_media_teleco_85ov,F_Info_media_teleco_Tot,F_Fin_Insur_15_19,F_Fin_Insur_20_24,F_Fin_Insur_25_34,F_Fin_Insur_35_44,F_Fin_Insur_45_54,F_Fin_Insur_55_64,F_Fin_Insur_65_74,F_Fin_Insur_75_84,F_Fin_Insur_85ov,F_Fin_Insur_Tot,F_RtnHir_REst_15_19,F_RtnHir_REst_20_24,F_RtnHir_REst_25_34,F_RtnHir_REst_35_44,F_RtnHir_REst_45_54,F_RtnHir_REst_55_64,F_RtnHir_REst_65_74,F_RtnHir_REst_75_84,F_RtnHir_REst_85ov,F_RtnHir_REst_Tot,F_Pro_scien_tec_15_19,F_Pro_scien_tec_20_24,F_Pro_scien_tec_25_34,F_Pro_scien_tec_35_44,F_Pro_scien_tec_45_54,F_Pro_scien_tec_55_64,F_Pro_scien_tec_65_74,F_Pro_scien_tec_75_84,F_Pro_scien_tec_85ov,F_Pro_scien_tec_Tot,F_Admin_supp_15_19,F_Admin_supp_20_24,F_Admin_supp_25_34,F_Admin_supp_35_44,F_Admin_supp_45_54,F_Admin_supp_55_64,F_Admin_supp_65_74,F_Admin_supp_75_84,F_Admin_supp_85ov,F_Admin_supp_Tot,F_Public_admin_sfty_15_19,F_Public_admin_sfty_20_24,F_Public_admin_sfty_25_34,F_Public_admin_sfty_35_44,F_Public_admin_sfty_45_54,F_Public_admin_sfty_55_64,F_Public_admin_sfty_65_74,F_Public_admin_sfty_75_84,F_Public_admin_sfty_85ov,F_Public_admin_sfty_Tot,F_Educ_trng_15_19,F_Educ_trng_20_24,F_Educ_trng_25_34,F_Educ_trng_35_44,F_Educ_trng_45_54,F_Educ_trng_55_64,F_Educ_trng_65_74,F_Educ_trng_75_84,F_Educ_trng_85ov,F_Educ_trng_Tot,F_HlthCare_SocAs_15_19,F_HlthCare_SocAs_20_24,F_HlthCare_SocAs_25_34,F_HlthCare_SocAs_35_44,F_HlthCare_SocAs_45_54,F_HlthCare_SocAs_55_64,F_HlthCare_SocAs_65_74,F_HlthCare_SocAs_75_84,F_HlthCare_SocAs_85ov,F_HlthCare_SocAs_Tot,F_Art_recn_15_19,F_Art_recn_20_24,F_Art_recn_25_34,F_Art_recn_35_44,F_Art_recn_45_54,F_Art_recn_55_64,F_Art_recn_65_74,F_Art_recn_75_84,F_Art_recn_85ov,F_Art_recn_Tot,F_Oth_scs_15_19,F_Oth_scs_20_24,F_Oth_scs_25_34,F_Oth_scs_35_44,F_Oth_scs_45_54,F_Oth_scs_55_64,F_Oth_scs_65_74,F_Oth_scs_75_84,F_Oth_scs_85ov,F_Oth_scs_Tot
POA6226,18,15,23,45,54,31,6,3,0,195,0,0,0,0,3,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,3,3,0,3,5,0,0,0,0,14,0,0,0,0,4,0,0,0,0,4,5,0,3,5,8,3,0,0,0,24,0,0,0,0,0,4,0,0,0,4,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,0,0,3,0,0,0,0,0,6,0,0,3,4,5,0,0,0,0,12,0,0,3,7,6,7,0,0,0,23,3,3,3,4,6,3,0,0,0,22,0,4,0,0,0,0,0,0,0,4,0,0,0,4,5,0,0,0,0,9
POA6227,5,8,34,43,25,15,3,3,0,136,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,8,0,3,6,5,3,0,0,0,25,5,3,3,0,0,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,4,0,0,3,4,0,3,0,0,0,10,0,0,3,6,3,0,3,0,0,15,0,0,3,3,6,4,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,9
POA6229,9,6,22,35,33,26,15,3,0,149,4,0,3,3,3,4,0,0,0,17,0,0,3,0,0,0,0,0,0,3,0,0,0,4,0,3,0,0,0,7,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,0,0,15,0,0,3,0,0,0,0,0,3,6,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,6,0,0,3,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,3,3,0,0,0,0,0,6,0,3,3,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,3,0,0,3,3,3,3,0,0,0,12
POA6230,661,1035,2193,2329,2328,1586,313,29,0,10474,0,4,12,5,9,9,0,5,0,44,0,11,21,27,27,5,3,0,0,94,34,51,109,104,85,31,3,0,0,417,0,3,14,19,20,11,0,0,0,67,14,47,78,90,85,46,3,0,0,363,11,14,27,39,39,16,8,0,0,154,282,197,244,302,296,179,10,4,0,1514,179,97,157,143,116,73,8,0,0,773,4,13,19,30,49,24,3,0,0,142,19,22,28,13,8,7,4,0,0,101,4,32,61,53,45,16,0,0,0,211,20,12,28,28,38,26,3,0,0,155,12,30,89,92,87,53,0,0,0,363,7,20,73,69,66,42,11,0,0,288,4,38,112,139,139,66,4,0,0,502,23,40,159,322,360,185,23,4,0,1116,57,123,302,354,496,342,36,0,0,1710,12,16,11,19,15,5,4,0,0,82,33,51,56,99,82,56,12,5,5,399
POA6232,196,257,605,546,534,339,44,6,0,2527,0,0,0,3,3,3,3,0,0,12,3,3,19,8,8,0,0,0,0,41,0,14,26,34,16,10,0,0,0,100,0,3,4,0,3,0,0,0,0,10,0,16,24,24,13,8,3,0,0,88,5,6,9,4,10,3,0,0,0,37,63,56,69,82,88,45,8,0,0,411,42,21,28,28,31,13,0,0,0,163,6,5,9,15,13,4,0,0,0,52,5,3,5,3,6,0,0,0,0,22,0,7,19,19,18,0,0,0,0,63,5,8,12,12,11,7,0,0,0,55,3,10,20,25,14,14,0,0,0,86,0,3,8,21,12,10,0,0,0,54,0,14,29,28,26,13,0,0,0,110,0,14,41,78,67,29,0,3,0,232,12,29,72,79,101,60,8,0,0,361,4,0,8,4,4,0,0,3,0,23,14,26,16,19,13,8,0,0,0,96
POA6233,280,325,831,1004,1011,632,103,18,0,4204,0,0,7,6,7,6,3,0,0,29,0,0,18,19,20,4,0,0,0,61,12,20,58,46,46,22,5,0,0,209,0,0,10,7,10,3,0,0,0,30,3,26,39,33,39,13,0,0,0,153,5,5,15,15,11,10,0,0,0,61,112,48,107,128,146,63,12,0,0,616,61,27,36,38,53,25,0,0,0,240,3,7,12,16,15,19,5,0,0,77,5,3,7,5,3,4,0,0,0,27,3,6,20,19,27,11,0,0,0,86,13,11,12,26,12,8,3,0,0,85,5,9,21,53,32,18,5,0,0,143,4,7,29,29,25,19,0,0,0,113,3,7,36,43,57,32,0,0,0,178,3,17,59,139,163,78,4,0,0,463,15,47,85,181,187,120,9,0,0,644,3,0,4,10,15,6,0,0,0,38,16,18,23,33,29,18,0,0,0,137
POA6236,37,32,49,136,158,112,29,9,0,562,0,0,5,8,12,8,3,3,0,39,0,0,0,4,0,0,0,0,0,4,0,3,4,3,12,5,0,0,0,27,0,0,0,0,3,3,0,0,0,6,0,3,3,7,6,0,0,0,0,19,0,0,0,4,4,0,0,0,0,8,7,3,3,11,20,11,3,0,0,58,14,3,3,10,11,5,0,0,0,46,0,0,0,5,6,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,7,3,0,0,0,0,0,0,0,0,3,3,3,3,14,3,4,0,0,0,30,0,0,0,4,0,4,0,0,0,8,0,3,7,7,3,4,3,0,0,27,5,3,5,13,29,16,3,0,0,74,0,3,6,12,22,12,3,0,0,58,0,0,0,0,0,0,0,0,0,0,0,3,3,8,9,0,0,0,0,23
POA6237,44,44,84,125,211,147,42,4,0,701,0,3,4,9,14,16,8,0,0,54,0,0,0,0,3,0,0,0,0,3,3,3,8,8,10,3,0,0,0,35,0,0,0,0,0,0,0,0,0,0,3,3,3,4,9,3,0,0,0,25,0,3,3,3,3,3,3,0,0,18,13,3,9,11,19,10,0,0,0,65,9,6,3,7,6,4,0,0,0,35,0,0,0,3,3,3,3,0,0,12,0,0,0,3,0,0,0,0,0,3,0,0,3,3,3,0,0,0,0,9,0,0,0,3,3,3,3,0,0,12,3,0,5,0,8,3,0,0,0,19,0,3,3,0,3,3,0,0,0,12,0,0,4,12,12,3,0,0,0,31,0,0,6,26,42,19,3,0,0,96,4,0,6,28,39,25,0,0,0,102,0,3,0,0,0,5,0,0,0,8,6,0,4,6,5,5,0,0,0,26
POA6239,65,55,138,237,264,206,51,10,0,1026,0,3,6,11,13,20,7,0,0,60,3,0,3,5,0,0,0,0,0,11,0,3,13,10,13,0,0,0,0,39,0,0,0,4,0,0,0,0,0,4,0,0,4,7,7,0,0,0,0,18,0,3,3,4,6,3,0,0,0,19,22,11,12,20,32,17,0,0,0,114,19,5,4,9,11,10,0,0,0,58,0,0,0,3,4,9,5,0,0,21,0,0,3,3,0,0,0,0,0,6,0,3,3,8,4,0,0,0,0,18,0,0,0,3,4,4,0,0,0,11,0,8,7,8,8,4,0,0,0,35,0,7,0,8,10,7,0,0,0,32,0,6,8,17,12,5,0,0,0,48,3,0,16,31,40,25,4,0,0,119,3,4,11,47,69,22,8,3,0,167,0,0,0,3,0,0,0,0,0,3,0,3,4,5,5,6,0,0,0,23
POA6240,3,6,9,9,21,26,12,0,0,86,0,0,0,0,5,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,9,0,0,0,0,4,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3
POA6244,11,13,62,93,103,89,40,4,0,415,3,3,15,10,22,35,11,0,0,99,0,0,3,3,3,0,0,0,0,9,0,3,0,4,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,3,8,3,5,4,6,3,3,0,0,32,0,3,0,3,0,0,4,0,0,10,0,0,3,3,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,9,0,0,0,0,0,0,3,0,0,3,0,0,3,3,3,0,0,0,0,9,0,0,0,0,3,0,0,0,0,3,0,0,3,0,3,3,0,0,0,9,0,0,14,13,12,6,0,0,0,45,0,3,0,11,17,9,3,0,0,43,0,0,0,3,0,0,0,0,0,3,3,0,0,3,0,3,0,0,0,9
POA6251,9,6,13,19,26,31,15,0,0,119,0,0,0,4,13,0,3,0,0,20,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,3,3,4,0,0,0,10,0,0,0,3,3,0,0,0,0,6,0,3,0,3,5,5,0,0,0,16,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
POA6253,3,6,3,30,26,46,15,5,0,134,0,0,3,5,5,3,3,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,10,0,0,0,7,5,6,3,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,8,0,0,0,0,3,5,0,0,0,8,0,0,3,0,3,3,0,0,0,9,0,0,0,5,3,6,0,0,0,14,0,0,0,3,8,7,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6254,6,12,14,33,46,23,3,9,0,146,0,0,0,4,0,4,4,0,0,12,0,0,0,4,6,3,0,0,0,13,0,3,0,0,3,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,5,0,0,0,0,0,0,8,3,3,0,0,8,0,0,0,0,14,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,4,0,0,0,0,0,0,4,0,0,0,0,3,3,0,0,0,6,0,0,0,0,0,3,0,0,0,3,0,0,5,4,3,3,0,0,0,15,0,3,0,0,6,3,3,0,0,15,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,6
POA6255,43,30,107,152,224,208,63,5,0,832,0,3,7,8,8,12,5,0,0,43,3,0,3,3,8,4,0,0,0,21,4,0,7,5,6,5,3,0,0,30,0,0,0,0,3,0,0,0,0,3,0,0,6,6,3,4,0,0,0,19,0,0,0,3,7,0,0,0,0,10,15,3,16,17,21,22,3,0,0,97,19,3,13,20,9,13,0,0,0,77,0,3,4,0,5,5,0,0,0,17,0,0,3,3,3,0,0,0,0,9,0,3,3,0,3,3,0,0,0,12,0,0,0,5,0,6,0,0,0,11,0,3,3,5,6,9,0,0,0,26,3,3,0,3,4,6,0,0,0,19,0,3,3,17,7,7,5,0,0,42,4,5,8,24,41,23,0,0,0,105,0,3,11,31,49,52,8,0,0,154,0,0,0,3,3,3,0,0,0,9,3,0,3,11,5,3,0,0,0,25
POA6256,0,0,0,10,21,21,7,0,0,59,0,0,0,3,3,3,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,6,0,0,0,3,3,0,0,0,0,6,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6258,107,141,240,321,405,293,74,16,0,1597,7,6,18,25,37,25,13,3,0,134,0,0,3,5,3,3,0,0,0,14,0,0,5,16,15,18,0,0,0,54,0,0,3,0,0,0,0,0,0,3,0,3,3,5,8,0,0,0,0,19,4,3,3,16,11,4,0,0,0,41,29,27,35,44,51,28,7,0,0,221,29,14,18,16,28,20,0,0,0,125,0,0,5,8,12,3,3,0,0,31,0,3,0,0,0,0,0,0,0,3,0,7,6,7,3,3,0,0,0,26,4,3,3,3,3,0,3,0,0,19,0,7,14,5,8,6,0,0,0,40,3,3,3,15,15,4,3,0,0,46,4,7,12,23,30,12,0,0,0,88,5,6,25,47,61,37,5,0,0,186,11,15,27,37,79,40,3,0,0,212,0,0,0,3,3,3,0,0,0,9,6,5,6,11,11,3,4,0,0,46
POA6260,26,19,57,92,106,85,28,4,0,417,0,0,0,8,10,8,4,0,0,30,0,0,0,0,3,0,0,0,0,3,0,0,7,3,0,3,4,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,3,0,0,0,6,12,3,0,9,8,9,0,0,0,41,12,3,20,13,11,25,3,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,4,0,3,0,0,0,0,7,0,0,0,6,4,3,0,0,0,13,0,0,4,6,0,0,0,0,0,10,0,3,3,3,9,0,0,0,0,18,0,3,3,13,19,10,0,0,0,48,3,0,4,15,16,10,0,0,0,48,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,9
POA6262,4,0,12,36,58,48,16,6,0,180,3,0,3,5,10,6,6,0,0,33,0,0,0,0,0,3,0,0,0,3,3,0,0,0,4,0,0,3,0,10,0,0,0,0,0,3,0,0,0,3,0,0,0,4,0,3,0,0,0,7,0,0,0,3,3,0,0,0,0,6,0,0,3,0,3,3,0,0,0,9,0,0,4,0,0,6,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,4,0,0,0,0,4,0,0,0,4,3,3,0,0,0,10,0,0,0,3,10,4,0,0,0,17,3,4,0,7,9,3,3,0,0,29,0,0,0,3,0,3,0,0,0,6,0,0,0,0,4,0,0,0,0,4
POA6271,44,35,111,179,170,102,19,3,0,663,0,0,3,3,9,9,3,0,0,27,0,3,7,0,0,0,0,0,0,10,0,3,4,8,6,7,0,0,0,28,0,0,0,4,4,0,0,0,0,8,0,0,8,8,11,0,3,0,0,30,3,0,0,3,3,0,3,0,0,12,8,4,10,16,20,14,0,0,0,72,10,7,3,12,9,5,3,0,0,49,0,0,3,5,3,5,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,9,0,4,4,4,0,0,0,0,0,12,0,4,0,5,4,0,3,0,0,16,5,3,6,10,3,0,0,0,0,27,3,3,8,8,6,3,0,0,0,31,0,0,12,19,15,15,0,0,0,61,0,10,17,17,38,17,0,0,0,99,3,3,0,3,0,0,0,0,0,9,3,0,3,7,6,4,0,0,0,23
POA6275,14,5,44,61,70,92,24,0,0,310,0,4,6,9,7,4,4,3,0,37,0,0,0,0,3,0,0,0,0,3,5,0,3,7,6,7,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,8,10,4,3,0,0,30,9,3,6,4,4,8,0,0,0,34,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,6,0,0,0,3,3,7,0,0,0,13,0,0,3,0,3,0,0,0,0,6,0,0,0,5,3,3,0,0,0,11,0,0,0,6,15,13,0,0,0,34,0,0,3,10,16,22,3,0,0,54,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
POA6280,418,435,973,1273,1276,902,206,29,10,5522,0,5,13,34,45,36,14,6,0,153,0,0,9,18,6,3,0,0,0,36,17,7,30,45,49,22,4,0,0,174,0,0,3,5,4,0,0,0,0,12,5,12,30,64,40,31,5,0,0,187,5,10,9,16,26,15,3,0,0,84,176,88,124,170,181,114,11,0,0,864,100,63,129,131,114,68,12,0,0,617,4,4,11,28,27,20,0,0,0,94,10,4,8,7,10,0,0,0,0,39,3,8,25,33,25,12,0,0,0,106,10,15,19,17,25,19,4,0,0,109,5,8,49,58,55,32,3,0,0,210,12,18,34,68,46,40,4,0,0,222,4,11,45,59,55,28,3,0,0,205,4,11,79,177,232,75,9,0,0,587,18,36,113,174,281,193,17,0,0,832,7,3,8,3,11,8,0,0,0,40,18,30,31,47,49,23,4,0,0,202
POA6281,80,83,279,419,301,220,65,3,0,1450,0,0,3,0,6,8,3,3,0,23,0,0,6,3,12,0,0,0,0,21,3,10,16,30,13,7,0,0,0,79,0,0,0,0,3,3,0,0,0,6,0,0,10,26,21,10,0,0,0,67,0,0,4,0,5,4,0,0,0,13,15,16,20,52,47,35,4,0,0,189,30,20,69,45,40,28,0,0,0,232,0,0,4,3,0,5,0,0,0,12,0,0,4,0,0,0,0,0,0,4,0,0,4,11,5,7,0,0,0,27,3,4,6,16,10,9,0,0,0,48,0,3,25,26,12,8,6,3,0,83,6,3,14,20,10,10,0,0,0,63,0,3,10,9,4,3,3,0,0,32,0,4,34,30,39,22,3,0,0,132,3,5,29,45,45,16,5,3,0,151,3,0,5,0,4,3,3,0,0,18,8,0,15,20,17,8,0,0,0,68
POA6282,14,19,37,100,89,81,14,0,0,354,3,0,3,6,6,5,0,4,0,27,0,0,0,3,3,0,0,0,0,6,0,0,3,5,5,9,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,0,0,0,11,0,0,0,3,3,0,0,0,0,6,0,0,8,10,12,15,0,0,0,45,4,3,7,8,8,5,0,0,0,35,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,4,0,0,3,9,9,8,0,0,0,29,3,0,3,5,0,0,3,0,0,14,0,0,0,4,3,0,0,0,0,7,0,3,0,14,8,5,0,0,0,30,3,3,3,7,4,7,4,0,0,31,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
POA6284,19,14,81,147,90,68,20,3,0,442,4,0,3,5,8,7,3,3,0,33,0,0,0,0,0,0,0,0,0,0,8,0,13,15,7,0,3,0,0,46,0,0,0,3,3,0,0,0,0,6,0,0,3,3,3,3,0,0,0,12,0,0,0,3,0,4,0,0,0,7,7,3,12,18,21,7,0,0,0,68,6,3,6,19,10,7,0,0,0,51,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,5,4,0,0,0,23,0,0,4,3,3,3,0,0,0,13,0,0,5,4,0,0,0,0,0,9,0,0,7,15,23,7,0,0,0,52,0,3,9,8,13,5,3,0,0,41,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,4,3,0,0,13
POA6285,113,121,455,543,435,273,54,13,0,2007,0,3,18,11,16,15,4,3,0,70,0,5,9,4,3,0,0,0,0,21,8,18,49,36,31,21,0,0,0,163,0,0,0,0,0,0,0,0,0,0,0,3,18,16,14,5,0,0,0,56,3,0,4,6,16,3,0,0,0,32,37,13,39,62,68,34,5,0,0,258,34,39,86,50,56,29,4,0,0,298,0,0,3,7,8,4,0,0,0,22,0,0,0,3,3,4,0,0,0,10,3,5,7,4,7,0,0,0,0,26,3,0,13,18,8,8,0,0,0,50,3,3,14,27,19,7,0,0,0,73,3,3,11,22,15,15,0,0,0,69,3,0,12,27,12,4,3,0,0,61,3,6,24,75,68,38,0,0,0,214,0,10,32,70,84,37,3,3,0,239,3,0,3,4,3,4,0,0,0,17,4,5,14,17,5,6,0,0,0,51
POA6286,8,7,14,36,46,46,10,0,0,167,0,0,0,0,7,8,3,4,0,22,0,0,0,3,0,0,0,0,0,3,0,0,4,4,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,4,0,3,7,0,5,0,0,0,19,0,5,0,0,8,3,0,0,0,16,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,6,0,0,0,0,3,0,0,0,0,3,0,0,0,0,7,8,0,0,0,15,0,3,3,0,0,9,3,0,0,18,3,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3
